City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Poor,284,"PM
10",1/1,Haryana
Gurugram,Poor,276,"PM
2.5",3/4,Haryana
Mandideep,Poor,268,"PM
2.5",1/1,Madhya Pradesh
Sri Ganganagar,Poor,267,"O
3",1/1,Rajasthan
Ghaziabad,Poor,255,"PM
2.5",4/4,Uttar Pradesh
Tonk,Poor,244,"PM
2.5",1/1,Rajasthan
Pithampur,Poor,242,"PM
2.5",1/1,Madhya Pradesh
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Manesar,Poor,238,"PM
2.5",1/1,Haryana
Surat,Poor,232,"PM
2.5",2/2,Gujarat
Nagpur,Poor,232,"PM
2.5",4/4,Maharashtra
Delhi,Poor,230,"PM , O
10 3",39/40,Delhi
Byasanagar,Poor,228,"O
3",1/1,Odisha
Guwahati,Poor,226,"PM , PM
10 2.5",3/4,Assam
Greater Noida,Poor,226,"PM
10",2/2,Uttar Pradesh
Vadodara,Poor,226,"PM
2.5",1/1,Gujarat
Hapur,Poor,224,"PM
2.5",1/1,Uttar Pradesh
Bhiwadi,Poor,224,"PM , PM
10 2.5",2/2,Rajasthan
Noida,Poor,214,"PM
2.5",4/4,Uttar Pradesh
Panchgaon,Poor,213,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,212,"PM
2.5",1/1,Uttar Pradesh
Dehradun,Poor,212,"PM
2.5",1/1,Uttarakhand
Dharuhera,Poor,209,"PM
2.5",1/1,Haryana
Gummidipoondi,Poor,206,"PM
2.5",1/1,Tamil Nadu
Visakhapatnam,Poor,205,"PM
10",1/1,Andhra Pradesh
Sawai Madhopur,Moderate,200,"O
3",1/1,Rajasthan
Naharlagun,Moderate,200,"PM
2.5",1/1,
Bhiwani,Moderate,199,"PM
2.5",1/1,Haryana
Angul,Moderate,189,"O
3",1/1,Odisha
Singrauli,Moderate,188,"PM
2.5",1/1,Madhya Pradesh
Bulandshahr,Moderate,185,"PM
10",1/1,Uttar Pradesh
Chittorgarh,Moderate,184,"PM
2.5",1/1,Rajasthan
Faridabad,Moderate,181,"PM , PM
10 2.5",3/4,Haryana
Sikar,Moderate,177,"PM
10",1/1,Rajasthan
Cuttack,Moderate,176,"PM
2.5",1/1,Odisha
Ankleshwar,Moderate,176,"PM
2.5",1/1,Gujarat
Tumakuru,Moderate,176,"PM
2.5",1/1,Karnataka
Karnal,Moderate,176,"PM
2.5",1/1,Haryana
Howrah,Moderate,174,"PM , PM , O
10 2.5 3",5/5,West Bengal
Balasore,Moderate,174,"O
3",1/1,Odisha
Kolkata,Moderate,172,"PM
2.5",7/7,West Bengal
Bileipada,Moderate,172,"PM
2.5",1/1,Odisha
Indore,Moderate,171,"PM
2.5",5/6,Madhya Pradesh
Bikaner,Moderate,167,"PM
10",1/1,Rajasthan
Meerut,Moderate,166,"PM , PM
10 2.5",3/3,Uttar Pradesh
Bhopal,Moderate,165,"PM , PM , O
10 2.5 3",3/3,Madhya Pradesh
Rajsamand,Moderate,165,"O
3",1/1,Rajasthan
