City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Aurangabad (Bihar),Poor,215,"PM
10",1/1,Bihar
Kishanganj,Moderate,173,"PM
2.5",1/1,Bihar
Purnia,Moderate,156,CO,1/1,Bihar
Samastipur,Moderate,152,"PM
2.5",1/1,Bihar
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Gummidipoondi,Moderate,110,"PM
10",1/1,Tamil Nadu
Dholpur,Moderate,109,"PM
10",1/1,Rajasthan
Saharsa,Satisfactory,94,"PM
10",1/1,Bihar
Thoothukudi,Satisfactory,94,"PM
10",1/1,Tamil Nadu
Bihar Sharif,Satisfactory,91,"PM
2.5",1/1,Bihar
Eloor,Satisfactory,91,CO,1/1,Kerala
Cuttack,Satisfactory,89,CO,1/1,Odisha
Buxar,Satisfactory,87,"O
3",1/1,Bihar
Dhanbad,Satisfactory,87,"NO
2",1/2,Jharkhand
Jorapokhar,Satisfactory,87,CO,1/1,Jharkhand
Keonjhar,Satisfactory,86,"PM
10",1/1,Odisha
Patna,Satisfactory,84,"CO, PM
10",6/6,Bihar
Rajgir,Satisfactory,84,CO,1/1,Bihar
Motihari,Satisfactory,83,"PM
2.5",1/1,Bihar
Chittoor,Satisfactory,82,"PM
2.5",1/1,Andhra Pradesh
Chennai,Satisfactory,82,"PM
10",6/9,Tamil Nadu
Alwar,Satisfactory,81,"NO
2",1/1,Rajasthan
Rajsamand,Satisfactory,81,"O
3",1/1,Rajasthan
Coimbatore,Satisfactory,80,"PM , CO
2.5",2/2,Tamil Nadu
Bileipada,Satisfactory,79,"PM
10",1/1,Odisha
Brajrajnagar,Satisfactory,79,CO,1/1,Odisha
Sri Ganganagar,Satisfactory,79,"PM
10",1/1,Rajasthan
Panchgaon,Satisfactory,75,"PM
2.5",1/1,Haryana
Thiruvananthapuram,Satisfactory,74,"NO , PM
2 10",2/2,Kerala
Tirupati,Satisfactory,74,"PM
2.5",1/1,Andhra Pradesh
Ankleshwar,Satisfactory,74,"O
3",1/1,Gujarat
Bareilly,Satisfactory,73,"SO
2",2/2,Uttar Pradesh
Balasore,Satisfactory,72,"PM
10",1/1,Odisha
Jaisalmer,Satisfactory,72,"PM
10",1/1,Rajasthan
Vijayawada,Satisfactory,71,"PM , PM
2.5 10",3/4,Andhra Pradesh
Vatva,Satisfactory,71,"PM
10",1/1,Gujarat
Katihar,Satisfactory,70,CO,1/1,Bihar
Hyderabad,Satisfactory,70,"PM , PM
2.5 10",13/14,Telangana
Kanpur,Satisfactory,70,"SO , CO
2",2/4,Uttar Pradesh
Barmer,Satisfactory,69,"PM
10",1/1,Rajasthan
Kohima,Satisfactory,68,"SO
2",1/1,Nagaland
Vapi,Satisfactory,68,"PM
10",1/1,Gujarat
Sikar,Satisfactory,68,"O
3",1/1,Rajasthan
Bhagalpur,Satisfactory,68,"SO , PM
2 10",2/2,Bihar
Cuddalore,Satisfactory,66,"PM , PM
2.5 10",2/2,Tamil Nadu
Bengaluru,Satisfactory,66,"PM
10",12/14,Karnataka
Ranipet,Satisfactory,66,"PM
10",1/1,Tamil Nadu
Sagar,Satisfactory,66,"CO, PM
10",2/2,Madhya Pradesh
Mandi Gobindgarh,Satisfactory,63,"PM
10",1/1,Punjab
Jaipur,Satisfactory,62,"NO , O , CO
2 3",5/6,Rajasthan
Jalore,Satisfactory,61,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,61,"PM
10",1/1,Rajasthan
Jalna,Satisfactory,60,"PM
10",1/1,Maharashtra
Pune,Satisfactory,60,CO,6/13,Maharashtra
Angul,Satisfactory,60,"PM
10",1/1,Odisha
Kannur,Satisfactory,60,"PM
10",1/1,Kerala
Moradabad,Satisfactory,59,"SO , PM , PM
2 2.5 10",6/7,Uttar Pradesh
Begusarai,Satisfactory,59,CO,1/1,Bihar
Ulhasnagar,Satisfactory,58,"PM
10",1/1,Maharashtra
Nagaon,Satisfactory,58,"PM
10",1/1,Assam
Hanumangarh,Satisfactory,57,"NO
2",1/1,Rajasthan
Mangalore,Satisfactory,57,"PM
10",1/1,Karnataka
Hajipur,Satisfactory,56,"PM
2.5",1/1,Bihar
Greater Noida,Satisfactory,56,"PM
10",2/2,Uttar Pradesh
Talcher,Satisfactory,56,"PM
10",1/1,Odisha
Arrah,Satisfactory,55,CO,1/1,Bihar
Delhi,Satisfactory,55,"NO , PM
2 2.5",36/39,Delhi
Kota,Satisfactory,55,"CO, PM
10",3/3,Rajasthan
Asansol,Satisfactory,55,"CO, PM
10",4/4,West Bengal
Kalaburagi,Satisfactory,54,"PM
10",2/2,Karnataka
Bettiah,Satisfactory,54,CO,1/1,Bihar
Pimpri-Chinchwad,Satisfactory,54,"CO, PM
10",4/4,Maharashtra
Jhalawar,Satisfactory,53,"NO
2",1/1,Rajasthan
Malegaon,Satisfactory,53,"PM
10",1/1,Maharashtra
Katni,Satisfactory,53,"PM
10",1/1,Madhya Pradesh
Ajmer,Satisfactory,53,"PM
10",1/1,Rajasthan
Tonk,Satisfactory,52,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,52,"PM
10",1/1,Andhra Pradesh
Chandigarh,Satisfactory,52,"O , CO
3",2/3,Chandigarh
Dharwad,Satisfactory,52,"PM
10",1/1,Karnataka
Hapur,Satisfactory,52,CO,1/1,Uttar Pradesh
