City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwandi,Very Poor,334,"O
3",1/1,Maharashtra
Leh,Moderate,185,CO,1/1,
Sri ganganagar,Moderate,185,"PM
10",1/1,Rajasthan
Ambala,Moderate,182,"PM
10",1/1,Haryana
Pali,Moderate,158,"PM
2.5",1/1,Rajasthan
Ballabgarh,Moderate,144,"PM
10",1/1,Haryana
Charkhi dadri,Moderate,144,"PM
2.5",1/1,
Byrnihat (Meghalaya),Moderate,131,"PM
2.5",1/1,
Baraut,Moderate,130,"PM
2.5",1/1,Uttar Pradesh
Greater noida,Moderate,126,"PM
10",2/2,
Mandi gobindgarh,Moderate,121,"PM
2.5",1/1,
Panipat,Moderate,117,"PM
2.5",1/1,
Siliguri,Moderate,116,NO2,1/1,
Eloor,Moderate,116,CO,1/1,
Buxar,Moderate,114,"PM
2.5",1/1,Bihar
Vatva,Moderate,114,"PM
10",1/1,
Chhapra,Moderate,113,"PM
10",1/1,
Baddi,Moderate,113,"PM
10",1/1,
Sikar,Moderate,109,"PM
10",1/1,Rajasthan
Jorapokhar,Moderate,109,"PM
10",1/1,Jharkhand
Sonipat,Moderate,106,"PM
10",1/1,Haryana
Khairthal,Moderate,105,"PM
10",1/1,Rajasthan
Siwan,Moderate,104,"PM
10",1/1,Bihar
Angul,Moderate,103,CO,1/1,
Narnaul,Moderate,103,"PM
10",1/1,Haryana
Tonk,Moderate,101,"PM
10",1/1,
Pithampur,Satisfactory,98,"PM
10",1/1,
Gummidipoondi,Satisfactory,98,"PM
2.5",1/1,
Alwar,Satisfactory,98,"PM
10",2/2,Rajasthan
Noida,Satisfactory,97,"PM , CO
10",4/4,Uttar Pradesh
Bhilwara,Satisfactory,97,"PM
10",1/1,Rajasthan
Modinagar,Satisfactory,96,"PM
10",1/1,Rajasthan
Gurugram,Satisfactory,96,"PM , PM
2.5 10",3/4,
Udaipur,Satisfactory,96,"PM
10",1/1,Rajasthan
Byrnihat (Assam),Satisfactory,95,"PM
2.5",1/1,
Gadag,Satisfactory,95,"PM
10",1/1,Karnataka
Delhi,Satisfactory,92,"PM , PM
10 2.5",41/46,National Capital Territory of Delhi
Ajmer,Satisfactory,92,"PM
10",1/1,Rajasthan
Churu,Satisfactory,91,"PM
10",1/1,Rajasthan
Manguraha,Satisfactory,90,"PM
10",1/1,
Meerut,Satisfactory,89,"PM , PM
10 2.5",4/4,Uttar Pradesh
Samastipur,Satisfactory,89,"PM
2.5",1/1,Bihar
Pratapgarh,Satisfactory,88,"PM
10",1/1,Uttar Pradesh
Mehsana,Satisfactory,88,"PM
10",1/1,Gujarat
Jaisalmer,Satisfactory,88,"PM
10",1/1,
Ghaziabad,Satisfactory,88,"PM , CO
10",6/7,Uttar Pradesh
Sirsa,Satisfactory,87,"PM
10",1/1,
Yamuna nagar,Satisfactory,85,"PM
10",1/1,
Begusarai,Satisfactory,84,"PM
10",1/1,
Jodhpur,Satisfactory,84,"PM
10",5/5,
Ludhiana,Satisfactory,84,"PM
10",1/1,Punjab
Ahmedabad,Satisfactory,83,"PM , PM
2.5 10",7/9,Gujarat
Dewas,Satisfactory,82,"PM
10",1/1,Madhya Pradesh
Amritsar,Satisfactory,81,"PM
10",1/1,
Kaithal,Satisfactory,81,"PM
10",1/1,Haryana
Nagaur,Satisfactory,80,"PM
10",1/1,
Chittorgarh,Satisfactory,79,"PM
10",1/1,Rajasthan
Jaipur,Satisfactory,78,"PM , PM
2.5 10",6/6,
Hapur,Satisfactory,78,"PM
10",1/1,Uttar Pradesh
Baran,Satisfactory,78,CO,1/1,Rajasthan
Jhunjhunu,Satisfactory,78,"PM
10",1/1,
Dharuhera,Satisfactory,77,"PM
2.5",1/1,Haryana
Faridabad,Satisfactory,77,"PM
10",3/4,
Kannur,Satisfactory,76,"PM
2.5",1/1,
Dausa,Satisfactory,76,"PM
10",1/1,Rajasthan
Chennai,Satisfactory,76,"PM
10",7/9,
Manesar,Satisfactory,76,"PM
2.5",1/1,
Munger,Satisfactory,75,SO2,1/1,Bihar
Ambernath,Satisfactory,75,"PM
10",1/1,
Baghpat,Satisfactory,75,"PM
10",1/1,Uttar Pradesh
Bikaner,Satisfactory,74,"PM
10",1/1,Rajasthan
Vadodara,Satisfactory,74,CO,1/1,
Milupara,Satisfactory,72,"O
3",1/1,Chhattisgarh
Bengaluru,Satisfactory,72,"CO, PM
10",10/14,
Jalore,Satisfactory,72,"PM
10",1/1,
Ujjain,Satisfactory,72,"PM
10",1/2,Madhya Pradesh
Hisar,Satisfactory,71,"PM
2.5",1/1,Haryana
Bulandshahr,Satisfactory,71,"PM
10",1/1,Uttar Pradesh
Katihar,Satisfactory,71,CO,1/1,Bihar
Dungarpur,Satisfactory,70,"PM
10",1/1,
Srikakulam,Satisfactory,70,CO,1/1,Andhra Pradesh
Satna,Satisfactory,70,"PM
10",1/1,
Barmer,Satisfactory,70,"PM
10",1/1,Rajasthan
Agra,Satisfactory,70,"PM , PM , SO2
2.5 10",5/6,Uttar Pradesh
Sirohi,Satisfactory,69,"PM
10",1/1,
Kota,Satisfactory,69,"PM
10",3/3,
Patna,Satisfactory,69,"PM , O
10 3",5/6,
Tirupati,Satisfactory,68,"PM
10",1/1,
Sawai madhopur,Satisfactory,68,"PM
10",1/1,
Satara,Satisfactory,68,"PM
10",1/1,
Chittoor,Satisfactory,67,"PM
10",1/1,Andhra Pradesh
Bhubaneswar,Satisfactory,67,"PM
2.5",1/2,Odisha
