City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sasaram,Poor,226,"PM
2.5",1/1,Bihar
Charkhi dadri,Poor,205,"PM
2.5",1/1,Haryana
Leh,Moderate,185,CO,1/1,
Baraut,Moderate,151,"PM
2.5",1/1,Uttar Pradesh
Samastipur,Moderate,141,"PM
2.5",1/1,Bihar
Greater noida,Moderate,136,"PM
10",2/2,Uttar Pradesh
Mandi gobindgarh,Moderate,135,"PM
10",1/1,
Sikar,Moderate,134,"PM
10",1/1,Rajasthan
Manesar,Moderate,134,"PM
2.5",1/1,
Faridabad,Moderate,133,"PM , PM
2.5 10",3/4,
Gurugram,Moderate,133,"PM , PM
2.5 10",4/4,Haryana
Panipat,Moderate,132,"PM
2.5",1/1,Haryana
Sri ganganagar,Moderate,131,"PM
10",1/1,Rajasthan
Khora,Moderate,128,"PM
2.5",1/1,
Visakhapatnam,Moderate,128,"PM
10",1/1,
Gummidipoondi,Moderate,124,"PM
2.5",1/1,
Siliguri,Moderate,124,NO2,1/1,
Begusarai,Moderate,123,"PM
10",1/1,Bihar
Palwal,Moderate,123,"PM
10",1/1,
Pithampur,Moderate,120,"PM
10",1/1,
Vatva,Moderate,119,"PM
2.5",1/1,
Khairthal,Moderate,119,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,119,"PM
10",1/1,
Delhi,Moderate,117,"PM
10",43/46,
Modinagar,Moderate,116,"PM
10",1/1,Rajasthan
Meerut,Moderate,114,"PM , PM
10 2.5",4/4,
Byrnihat (Assam),Moderate,114,"PM
2.5",1/1,
Narnaul,Moderate,114,"PM
10",1/1,
Tonk,Moderate,113,"PM
10",1/1,Rajasthan
Ludhiana,Moderate,112,"PM
2.5",1/1,
Noida,Moderate,112,"PM , PM
2.5 10",4/4,
Muzaffarnagar,Moderate,112,"PM
2.5",1/1,Uttar Pradesh
Kalyan,Moderate,110,"PM , PM
2.5 10",2/2,Maharashtra
Ghaziabad,Moderate,109,"PM
10",6/7,Uttar Pradesh
Baghpat,Moderate,109,"PM
10",1/1,
Ballabgarh,Moderate,106,"PM
10",1/1,
Alwar,Moderate,106,"PM
10",2/2,Rajasthan
Siwan,Moderate,105,"PM
10",1/1,
Baddi,Moderate,105,"PM
10",1/1,
Gorakhpur,Moderate,104,"PM
2.5",1/1,Haryana
Gadag,Moderate,103,"PM
10",1/1,Karnataka
Ambala,Moderate,102,"PM
10",1/1,Haryana
Talcher,Moderate,102,"PM
10",1/1,
Nagaur,Moderate,101,"PM
10",1/1,Rajasthan
Bhilwara,Satisfactory,100,"PM
10",1/1,
Gandhinagar,Satisfactory,99,"PM
10",3/3,Gujarat
Eloor,Satisfactory,99,CO,1/1,
Gajraula,Satisfactory,96,"PM
2.5",1/1,Uttar Pradesh
Tirumala,Satisfactory,96,"PM
10",1/1,Andhra Pradesh
Rohtak,Satisfactory,94,"PM
2.5",1/1,Haryana
Jaipur,Satisfactory,94,"PM
10",6/6,
Bikaner,Satisfactory,93,"PM
10",1/1,
Chittorgarh,Satisfactory,92,"PM
10",1/1,Rajasthan
Churu,Satisfactory,91,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,89,"PM
10",1/1,Rajasthan
Howrah,Satisfactory,89,"PM
10",5/5,West Bengal
Jodhpur,Satisfactory,88,"PM
10",5/5,
Sawai madhopur,Satisfactory,88,"PM
10",1/1,
Jhunjhunu,Satisfactory,88,"PM
10",1/1,
Ambernath,Satisfactory,87,"PM
10",1/1,
Bahadurgarh,Satisfactory,87,"PM
10",1/1,
Pratapgarh,Satisfactory,87,"PM
10",1/1,Uttar Pradesh
Hisar,Satisfactory,86,"PM
10",1/1,
Jorapokhar,Satisfactory,86,"PM
10",1/1,
Bileipada,Satisfactory,85,"PM
10",1/1,
Jalandhar,Satisfactory,85,"PM
2.5",1/1,Punjab
Kaithal,Satisfactory,85,"PM
10",1/1,Haryana
Durgapur,Satisfactory,84,"PM , NO2
10",3/3,West Bengal
Sirsa,Satisfactory,84,"PM
10",1/1,Haryana
Udaipur,Satisfactory,83,"PM
10",1/1,Rajasthan
Dausa,Satisfactory,83,"PM
10",1/1,
Panchgaon,Satisfactory,83,CO,1/1,
Chandrapur,Satisfactory,83,"PM
10",1/2,Maharashtra
Bhiwadi,Satisfactory,83,"PM
2.5",1/2,
Ahmedabad,Satisfactory,82,"PM , PM
10 2.5",7/9,Gujarat
Khurja,Satisfactory,81,"PM
10",1/1,Uttar Pradesh
Agartala,Satisfactory,81,"PM
10",1/2,Tripura
Yamuna nagar,Satisfactory,80,"PM
2.5",1/1,Haryana
Bhopal,Satisfactory,80,"PM
10",3/3,
Tirupati,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Jaisalmer,Satisfactory,79,"PM
10",1/1,
Gaya,Satisfactory,79,"PM , PM
10 2.5",3/3,Bihar
Bilaspur,Satisfactory,78,"PM
10",1/1,
Baripada,Satisfactory,78,"PM
10",1/1,Odisha
Angul,Satisfactory,78,"O
3",1/1,Odisha
Pali,Satisfactory,77,"PM
2.5",1/1,Rajasthan
Hingoli,Satisfactory,77,"PM
10",1/1,
Gwalior,Satisfactory,77,"PM , O , PM
10 3 2.5",3/4,Madhya Pradesh
Moradabad,Satisfactory,77,"O , PM , PM
3 2.5 10",6/6,Uttar Pradesh
Mathura,Satisfactory,76,"PM
10",1/1,
Patna,Satisfactory,76,"PM
10",5/6,
Rajsamand,Satisfactory,76,"PM
10",1/1,Rajasthan
Banswara,Satisfactory,76,"PM
10",1/1,
Prayagraj,Satisfactory,75,"PM , SO2
10",3/3,Uttar Pradesh
Chittoor,Satisfactory,75,"PM
2.5",1/1,Andhra Pradesh
Katihar,Satisfactory,75,CO,1/1,Bihar
Vadodara,Satisfactory,75,CO,1/1,
Munger,Satisfactory,74,SO2,1/1,Bihar
Agra,Satisfactory,73,"PM , SO2
10",5/6,Uttar Pradesh
Bundi,Satisfactory,73,"PM
10",1/1,Rajasthan
Sonipat,Satisfactory,73,"PM
10",1/1,
Saharsa,Satisfactory,73,"PM
10",1/1,Bihar
Chennai,Satisfactory,73,"PM
10",7/9,Tamil Nadu
Anantapur,Satisfactory,73,"PM
10",1/1,Andhra Pradesh
Dewas,Satisfactory,73,"PM
10",1/1,
Dharuhera,Satisfactory,72,"PM
2.5",1/1,
Jalore,Satisfactory,72,"PM
10",1/1,
Mandideep,Satisfactory,71,"PM
10",1/1,
Kurukshetra,Satisfactory,71,"PM
10",1/1,Haryana
Hanumangarh,Satisfactory,70,"PM
10",1/1,
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Barbil,Satisfactory,70,"PM
10",1/1,Odisha
Barrackpore,Satisfactory,70,"PM
10",1/1,
Vijayawada,Satisfactory,69,"PM
10",2/4,
Dharwad,Satisfactory,69,"PM
10",1/1,
Byasanagar,Satisfactory,69,"PM
10",1/1,Odisha
Shivamogga,Satisfactory,69,"PM
10",1/1,
Satara,Satisfactory,68,"PM
10",1/1,
Srikakulam,Satisfactory,67,CO,1/1,Andhra Pradesh
Thoothukudi,Satisfactory,67,"PM
10",1/1,Tamil Nadu
Kota,Satisfactory,67,"PM , CO
10",3/3,Rajasthan
Fatehpur sikri,Satisfactory,66,"PM
10",1/1,Uttar Pradesh
Manguraha,Satisfactory,66,"PM
10",1/1,Bihar
Nalbari,Satisfactory,66,"PM
2.5",1/1,Assam
Barmer,Satisfactory,66,"PM
10",1/1,Rajasthan
Karnal,Satisfactory,66,"PM
10",1/1,Haryana
Amritsar,Satisfactory,65,"PM
10",1/1,Punjab
Jabalpur,Satisfactory,65,"PM , NO2
2.5",4/4,
Mehsana,Satisfactory,65,"PM
10",1/1,
Cuttack,Satisfactory,65,"PM
10",1/1,
Kolkata,Satisfactory,64,"PM
10",7/7,
Ujjain,Satisfactory,64,"PM
10",1/2,Madhya Pradesh
Raebareli,Satisfactory,64,"PM
10",1/2,
Bareilly,Satisfactory,64,"PM , SO2
10",2/2,Uttar Pradesh
Rajamahendravaram,Satisfactory,63,"PM
10",1/1,Andhra Pradesh
Kadapa,Satisfactory,63,"PM
2.5",1/1,Andhra Pradesh
Mysuru,Satisfactory,63,"PM
10",1/1,Karnataka
Lucknow,Satisfactory,63,"O , PM
3 2.5",5/6,Uttar Pradesh
Eluru,Satisfactory,63,"PM
10",1/1,
Pune,Satisfactory,63,"PM , CO
10",5/9,
Sirohi,Satisfactory,63,"PM
10",1/1,Rajasthan
Balasore,Satisfactory,63,"O
3",1/1,
Bengaluru,Satisfactory,62,"PM , NO2
10",7/14,Karnataka
Kannur,Satisfactory,62,"PM
2.5",1/1,Kerala
Bhagalpur,Satisfactory,61,"PM
2.5",2/2,Bihar
Hajipur,Satisfactory,61,"PM
2.5",1/1,
Bhavnagar,Satisfactory,60,CO,1/1,Gujarat
Nagpur,Satisfactory,60,"PM , PM
10 2.5",4/4,Maharashtra
Kohima,Satisfactory,60,SO2,1/1,
Firozabad,Satisfactory,60,"PM
10",1/2,Uttar Pradesh
Karauli,Satisfactory,59,"PM
10",1/1,Rajasthan
Fatehabad,Satisfactory,59,SO2,1/1,Haryana
Indore,Satisfactory,59,"PM , SO2
10",3/6,
Nellore,Satisfactory,59,"PM
10",1/1,Andhra Pradesh
Chikkamagaluru,Satisfactory,59,"PM
10",1/1,Karnataka
Kanpur,Satisfactory,59,"PM , PM , SO2
2.5 10",3/4,Uttar Pradesh
Muzaffarpur,Satisfactory,58,"PM , O
2.5 3",2/3,Bihar
Vrindavan,Satisfactory,58,"PM
2.5",1/1,
Akola,Satisfactory,58,"PM
10",1/1,Maharashtra
Pimpri-chinchwad,Satisfactory,58,"PM
10",6/8,
Araria,Satisfactory,57,"PM
10",1/1,
Vapi,Satisfactory,57,"PM
10",1/1,
Nagaon,Satisfactory,57,"PM
2.5",1/1,Assam
Singrauli,Satisfactory,57,"O
3",1/1,Madhya Pradesh
Guntur,Satisfactory,56,"PM
10",1/1,Andhra Pradesh
Machilipatnam,Satisfactory,56,"PM
10",1/1,
Belapur,Satisfactory,56,"PM
10",1/1,Maharashtra
Rairangpur,Satisfactory,56,"PM
10",1/1,Odisha
Bhubaneswar,Satisfactory,56,"PM
10",2/2,
Purnia,Satisfactory,56,CO,1/1,
Jhansi,Satisfactory,55,"PM
10",1/1,
Mahad,Satisfactory,55,"PM
10",1/1,Maharashtra
Arrah,Satisfactory,55,CO,1/1,
Hyderabad,Satisfactory,55,"PM
10",14/14,Telangana
Dehradun,Satisfactory,54,"PM
10",1/1,
Jind,Satisfactory,54,"PM
2.5",1/1,
Milupara,Satisfactory,53,"O
3",1/1,Chhattisgarh
Asansol,Satisfactory,53,"SO2, CO, PM
10",4/4,
Thiruvananthapuram,Satisfactory,53,"PM
10",2/2,Kerala
Latur,Satisfactory,53,"PM
2.5",1/1,Maharashtra
Silchar,Satisfactory,53,"PM
10",1/1,
Thrissur,Satisfactory,52,"PM
10",1/1,Kerala
Hubballi,Satisfactory,52,"PM
10",1/2,Karnataka
Jhalawar,Satisfactory,52,"PM
10",1/1,Rajasthan
Rupnagar,Satisfactory,52,CO,1/1,Punjab
Thane,Satisfactory,51,"PM
10",1/2,
Damoh,Satisfactory,51,SO2,1/1,
Srinagar,Satisfactory,51,"PM
10",2/2,Jammu and Kashmir
Kalaburagi,Satisfactory,51,"PM
10",2/2,Karnataka
Haldia,Good,50,"PM
10",1/1,West Bengal
Chandigarh,Good,50,"PM
10",2/3,Chandigarh
Surat,Good,50,"PM
10",2/2,Gujarat
Amravati,Good,49,"PM
10",1/2,Maharashtra
Guwahati,Good,49,"CO, PM , PM
2.5 10",3/4,
Baran,Good,49,"PM
10",1/1,
Malegaon,Good,49,"PM
10",1/1,Maharashtra
Raipur,Good,49,"PM
10",4/4,Chhattisgarh
Varanasi,Good,48,"PM
10",3/4,Uttar Pradesh
Nanded,Good,48,"PM
10",1/1,Maharashtra
Ramanagara,Good,48,"PM
10",1/1,Andhra Pradesh
Shillong,Good,48,"O
3",1/2,Meghalaya
Brajrajnagar,Good,48,CO,1/1,
Navi mumbai,Good,47,"PM
10",6/8,
Bettiah,Good,47,CO,1/1,Bihar
Chamarajanagar,Good,47,"PM
10",1/1,Karnataka
Solapur,Good,46,"PM
10",2/3,
Katni,Good,46,CO,1/1,Madhya Pradesh
Jalgaon,Good,45,"PM
10",1/1,Maharashtra
"Aurangabad
(Maharashtra)",Good,45,"PM
10",3/3,
Mangalore,Good,45,"PM
10",1/1,
Tensa,Good,45,"O
3",1/1,
Ratlam,Good,45,"PM
10",1/1,Madhya Pradesh
Bathinda,Good,45,"PM
10",1/1,Punjab
Kishanganj,Good,43,"PM
2.5",1/1,
Beed,Good,43,"PM
10",1/1,Maharashtra
Mumbai,Good,43,"PM
10",21/30,Maharashtra
Ankleshwar,Good,43,CO,1/1,Gujarat
Vijayapura,Good,43,"PM
10",1/1,
Rajkot,Good,43,"PM
10",1/1,Gujarat
Pampore,Good,43,"PM
10",1/1,
Naharlagun,Good,42,"PM
10",1/1,
Nandesari,Good,42,"PM
10",1/1,
Panchkula,Good,42,"PM
2.5",1/1,
Ulhasnagar,Good,41,"PM
10",2/2,
Patiala,Good,41,"O
3",1/1,Punjab
Sivasagar,Good,41,"O
3",1/1,
Kunjemura,Good,41,"PM
10",1/1,
Rourkela,Good,41,"PM
10",3/3,Odisha
Dhule,Good,40,"PM
10",1/1,
Chikkaballapur,Good,39,"PM
10",1/1,
Keonjhar,Good,39,CO,1/1,Odisha
Yadgir,Good,38,"PM
10",1/1,Karnataka
Badlapur,Good,38,CO,1/1,
Chhal,Good,38,"PM
2.5",1/1,Chhattisgarh
Boisar,Good,37,"PM
10",1/1,
Rishikesh,Good,37,CO,1/1,Uttarakhand
Kurnool,Good,37,"PM
2.5",1/1,Andhra Pradesh
Ahmednagar,Good,36,"PM
10",1/1,Gujarat
Dholpur,Good,36,"PM
10",1/1,Rajasthan
Dombivli,Good,36,"O
3",1/1,
Coimbatore,Good,36,CO,1/2,
Sagar,Good,35,"O
3",1/2,Madhya Pradesh
Bhiwandi,Good,35,"PM
10",1/1,
Sangli,Good,34,"PM
10",1/1,Maharashtra
Dungarpur,Good,33,"PM
2.5",1/1,Rajasthan
Bhilai,Good,33,"PM
10",2/3,
Nashik,Good,32,"PM , CO
10",4/4,Maharashtra
Kolhapur,Good,32,"PM
10",2/2,
Virar,Good,32,"PM
10",1/1,Maharashtra
Karwar,Good,30,NO2,1/1,Karnataka
Belgaum,Good,29,NO2,1/1,Karnataka
Tumidih,Good,28,NO2,1/1,
Mira-bhayandar,Good,28,"PM
10",1/1,
Madikeri,Good,25,"PM
10",1/1,Karnataka
Gangtok,Good,25,"PM
2.5",1/1,Sikkim
Cuddalore,Good,23,SO2,1/2,Tamil Nadu
Korba,Good,22,"PM
10",1/2,
Aizawl,Good,17,"PM
10",1/1,Mizoram
