City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwandi,Very Poor,350,"O
3",1/1,Maharashtra
Greater Noida,Moderate,179,"PM
10",2/2,Uttar Pradesh
Byrnihat,Moderate,140,"PM
2.5",1/1,Meghalaya
Nandesari,Moderate,124,"PM
10",1/1,Gujarat
Gummidipoondi,Moderate,123,"PM
2.5",1/1,Tamil Nadu
Pali,Moderate,117,"PM
10",1/1,Rajasthan
Imphal,Moderate,110,"SO
2",1/2,Manipur
Mandi Gobindgarh,Moderate,110,CO,1/1,Punjab
Dholpur,Moderate,105,"PM
10",1/1,Rajasthan
Vatva,Moderate,105,"SO
2",1/1,Gujarat
Kalyan,Moderate,104,"PM
10",1/2,Maharashtra
Talcher,Moderate,103,CO,1/1,Odisha
Jaisalmer,Moderate,102,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,98,"PM
10",1/1,Rajasthan
Araria,Satisfactory,98,"PM
10",1/1,Bihar
Siwan,Satisfactory,94,CO,1/1,Bihar
Bhiwadi,Satisfactory,93,"PM , PM
10 2.5",2/2,Rajasthan
Noida,Satisfactory,92,"PM , CO
10",3/4,Uttar Pradesh
Milupara,Satisfactory,92,"O
3",1/1,Chhattisgarh
Bikaner,Satisfactory,91,"PM
10",1/1,Rajasthan
Kota,Satisfactory,90,"PM
10",3/3,Rajasthan
Jalore,Satisfactory,89,"PM
10",1/1,Rajasthan
Baddi,Satisfactory,87,"PM
10",1/1,Himachal Pradesh
Ghaziabad,Satisfactory,86,"PM
10",4/4,Uttar Pradesh
Hajipur,Satisfactory,86,"PM
2.5",1/1,Bihar
Chennai,Satisfactory,85,"PM
10",7/9,Tamil Nadu
Delhi,Satisfactory,83,"PM , PM
10 2.5",36/39,Delhi
Vapi,Satisfactory,82,"PM
10",1/1,Gujarat
Guwahati,Satisfactory,81,"PM , SO , O
2.5 2 3",4/4,Assam
Keonjhar,Satisfactory,81,CO,1/1,Odisha
Banswara,Satisfactory,80,"PM
10",1/1,Rajasthan
Dhanbad,Satisfactory,80,"NO
2",1/2,Jharkhand
Ahmedabad,Satisfactory,80,"PM , NO , PM
10 2 2.5",8/9,Gujarat
Kanchipuram,Satisfactory,79,"PM
10",1/1,Tamil Nadu
Dausa,Satisfactory,79,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,79,"PM
10",1/1,Uttar Pradesh
Brajrajnagar,Satisfactory,78,CO,1/1,Odisha
Chittoor,Satisfactory,77,"PM
2.5",1/1,Andhra Pradesh
Byasanagar,Satisfactory,74,CO,1/1,Odisha
Baghpat,Satisfactory,73,"PM
10",1/2,Uttar Pradesh
Ludhiana,Satisfactory,73,"PM
10",1/1,Punjab
Udaipur,Satisfactory,73,"PM
10",1/1,Rajasthan
Ankleshwar,Satisfactory,73,"SO
2",1/1,Gujarat
Yadgir,Satisfactory,72,"NO
2",1/1,Karnataka
Amritsar,Satisfactory,72,"O
3",1/1,Punjab
Alwar,Satisfactory,72,CO,1/1,Rajasthan
Mahad,Satisfactory,71,"PM
2.5",1/1,Maharashtra
Sirohi,Satisfactory,71,"PM
10",1/1,Rajasthan
Dungarpur,Satisfactory,71,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,71,"NO
2",1/1,Andhra Pradesh
Sagar,Satisfactory,70,"PM , CO
10",2/2,Madhya Pradesh
Karur,Satisfactory,70,CO,1/1,Tamil Nadu
Cuttack,Satisfactory,69,CO,1/1,Odisha
Balasore,Satisfactory,69,"PM
10",1/1,Odisha
Badlapur,Satisfactory,68,"PM
10",1/1,Maharashtra
Bareilly,Satisfactory,68,"SO
2",2/2,Uttar Pradesh
Bulandshahr,Satisfactory,68,"PM
10",1/1,Uttar Pradesh
