City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gummidipoondi,Very Poor,356,"PM
2.5",1/1,Tamil Nadu
Ghaziabad,Very Poor,322,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,320,"PM
2.5",2/2,Uttar Pradesh
Noida,Very Poor,314,"PM
2.5",4/4,Uttar Pradesh
Narnaul,Very Poor,314,"PM
2.5",1/1,Haryana
Delhi,Very Poor,310,"PM
2.5",38/40,Delhi
Gurugram,Very Poor,303,"PM
2.5",3/4,Haryana
Bhiwani,Poor,300,"PM
2.5",1/1,Haryana
Charkhi Dadri,Poor,291,"PM
2.5",1/1,Haryana
Singrauli,Poor,285,"PM
2.5",1/1,Madhya Pradesh
Sikar,Poor,274,"PM
2.5",1/1,Rajasthan
Angul,Poor,260,"O
3",1/1,Odisha
Ballabgarh,Poor,258,"PM
2.5",1/1,Haryana
Bettiah,Poor,258,"PM
2.5",1/1,Bihar
Meerut,Poor,257,"PM , PM
2.5 10",3/3,Uttar Pradesh
Dharuhera,Poor,251,"PM
2.5",1/1,Haryana
Bulandshahr,Poor,247,"PM
2.5",1/1,Uttar Pradesh
Muzaffarnagar,Poor,245,"PM
2.5",1/1,Uttar Pradesh
Bhiwadi,Poor,242,"PM
2.5",2/2,Rajasthan
Churu,Poor,240,"PM
2.5",1/1,Rajasthan
Bhubaneswar,Poor,238,"O , PM
3 2.5",2/2,Odisha
Dehradun,Poor,232,"PM
2.5",1/1,Uttarakhand
Talcher,Poor,226,"PM
2.5",1/1,Odisha
Jaipur,Poor,226,"PM
2.5",6/6,Rajasthan
Tonk,Poor,224,"PM
2.5",1/1,Rajasthan
Araria,Poor,224,"PM
2.5",1/1,Bihar
Faridabad,Poor,220,"PM
2.5",3/4,Haryana
Hapur,Poor,220,"PM
2.5",1/1,Uttar Pradesh
Baddi,Poor,218,"PM
2.5",1/1,Himachal Pradesh
Motihari,Poor,211,"PM
2.5",1/1,Bihar
Tirumala,Poor,210,"PM
2.5",1/1,Andhra Pradesh
