City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Very Poor,357,"PM
2.5",1/2,Uttar Pradesh
Delhi,Very Poor,353,"PM
2.5",39/40,Delhi
Ghaziabad,Very Poor,342,"PM
2.5",3/4,Uttar Pradesh
Ballabgarh,Very Poor,338,"PM
10",1/1,Haryana
Noida,Very Poor,338,"PM
2.5",4/4,Uttar Pradesh
Dharuhera,Very Poor,320,"PM
2.5",1/1,Haryana
Bikaner,Very Poor,319,"PM
2.5",1/1,Rajasthan
Narnaul,Very Poor,318,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Very Poor,317,"PM
2.5",1/1,Punjab
Baghpat,Very Poor,315,"PM
2.5",1/2,Uttar Pradesh
Tonk,Very Poor,302,"PM
2.5",1/1,Rajasthan
Charkhi Dadri,Poor,300,"PM
2.5",1/1,Haryana
Cuttack,Poor,297,"O
3",1/1,Odisha
Bhiwadi,Poor,288,"PM , PM
10 2.5",2/2,Rajasthan
Sri Ganganagar,Poor,283,"PM
2.5",1/1,Rajasthan
Kota,Poor,282,"PM
2.5",3/3,Rajasthan
Panipat,Poor,280,"PM
2.5",1/1,Haryana
Gurugram,Poor,279,"PM
2.5",4/4,Haryana
Bulandshahr,Poor,276,"PM
2.5",1/1,Uttar Pradesh
Meerut,Poor,270,"PM
2.5",3/3,Uttar Pradesh
Hanumangarh,Poor,269,"PM
10",1/1,Rajasthan
Sikar,Poor,252,"PM
2.5",1/1,Rajasthan
Manesar,Poor,251,"PM
2.5",1/1,Haryana
Baddi,Poor,251,"PM
2.5",1/1,Himachal Pradesh
Balasore,Poor,249,"PM
2.5",1/1,Odisha
Jind,Poor,249,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,246,"PM
2.5",1/1,Uttar Pradesh
Pithampur,Poor,244,"PM
2.5",1/1,Madhya Pradesh
Faridabad,Poor,241,"PM
2.5",3/4,Haryana
Pali,Poor,239,"PM
2.5",1/1,Rajasthan
Byasanagar,Poor,236,"O
3",1/1,Odisha
Bhubaneswar,Poor,236,"O
3",2/2,Odisha
Gummidipoondi,Poor,231,"PM
2.5",1/1,Tamil Nadu
Guwahati,Poor,229,"PM , PM
10 2.5",3/4,Assam
Nagaur,Poor,228,"PM
2.5",1/1,Rajasthan
Karnal,Poor,226,"PM
2.5",1/1,Haryana
Gwalior,Poor,224,"PM
2.5",3/4,Madhya Pradesh
Dungarpur,Poor,221,"PM
2.5",1/1,Rajasthan
Angul,Poor,219,"PM
2.5",1/1,Odisha
Katni,Poor,219,"PM
2.5",1/1,Madhya Pradesh
Sawai Madhopur,Poor,218,"PM
10",1/1,Rajasthan
Jaipur,Poor,218,"PM
2.5",5/6,Rajasthan
Jaisalmer,Poor,216,"PM
2.5",1/1,Rajasthan
Khurja,Poor,216,"PM
10",1/1,Uttar Pradesh
Chittorgarh,Poor,215,"PM
2.5",1/1,Rajasthan
Hapur,Poor,214,"PM
2.5",1/1,Uttar Pradesh
Talcher,Poor,213,"PM
2.5",1/1,Odisha
Kadapa,Poor,212,"PM
2.5",1/1,Andhra Pradesh
Churu,Poor,211,"PM
10",1/1,Rajasthan
Bhopal,Poor,210,"O , PM
3 2.5",3/3,Madhya Pradesh
Nagpur,Poor,203,"PM
2.5",3/4,Maharashtra
Bhiwani,Poor,202,"PM
2.5",1/1,Haryana
Agra,Poor,201,"PM , PM
10 2.5",6/6,Uttar Pradesh
Singrauli,Moderate,199,"PM
2.5",1/1,Madhya Pradesh
Jhunjhunu,Moderate,198,"PM
2.5",1/1,Rajasthan
Kurukshetra,Moderate,195,"PM
2.5",1/1,Haryana
Howrah,Moderate,193,"PM
2.5",5/5,West Bengal
Lucknow,Moderate,192,"PM , PM
10 2.5",6/6,Uttar Pradesh
Mandideep,Moderate,191,"PM
2.5",1/1,Madhya Pradesh
Bundi,Moderate,189,"PM
2.5",1/1,Rajasthan
Visakhapatnam,Moderate,189,"PM
2.5",1/1,Andhra Pradesh
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Ulhasnagar,Moderate,187,"PM
2.5",1/1,Maharashtra
Jabalpur,Moderate,182,"PM
2.5",4/4,Madhya Pradesh
Hajipur,Moderate,180,"PM
2.5",1/1,Bihar
Asansol,Moderate,176,"PM
2.5",4/4,West Bengal
Rajamahendravaram,Moderate,176,"PM
2.5",1/1,Andhra Pradesh
Kolkata,Moderate,175,"PM
2.5",7/7,West Bengal
Jalore,Moderate,172,"PM
2.5",1/1,Rajasthan
Bhilwara,Moderate,172,"PM
2.5",1/1,Rajasthan
Pratapgarh,Moderate,171,"PM
2.5",1/1,Uttar Pradesh
Fatehabad,Moderate,171,"PM
10",1/1,Haryana
Bharatpur,Moderate,170,"PM
10",1/1,Rajasthan
Dholpur,Moderate,168,"PM
2.5",1/1,Rajasthan
Kashipur,Moderate,166,"PM
2.5",1/1,Uttarakhand
Sirsa,Moderate,164,"PM
2.5",1/1,Haryana
Dewas,Moderate,162,"PM
2.5",1/1,Madhya Pradesh
Jhalawar,Moderate,161,"O
3",1/1,Rajasthan
Kalyan,Moderate,161,"PM
2.5",1/2,Maharashtra
Siliguri,Moderate,160,"PM
2.5",1/1,West Bengal
Kanpur,Moderate,160,"PM , PM
10 2.5",3/4,Uttar Pradesh
Chandigarh,Moderate,160,"PM
2.5",2/3,Chandigarh
Baripada,Moderate,158,"PM
2.5",1/1,Odisha
