City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Delhi,Very Poor,377,"PM
2.5",40/40,Delhi
Ghaziabad,Very Poor,364,"PM , PM
2.5 10",3/4,Uttar Pradesh
Singrauli,Very Poor,341,"PM
2.5",1/1,Madhya Pradesh
Panchkula,Very Poor,339,"PM
2.5",1/1,Haryana
Rohtak,Very Poor,337,"PM
10",1/1,Haryana
Baddi,Very Poor,334,"PM
2.5",1/1,Himachal Pradesh
Balasore,Very Poor,333,"PM
2.5",1/1,Odisha
Greater Noida,Very Poor,329,"PM
2.5",2/2,Uttar Pradesh
Gurugram,Very Poor,328,"PM
2.5",3/4,Haryana
Noida,Very Poor,327,"PM , PM
2.5 10",3/4,Uttar Pradesh
Dharuhera,Very Poor,326,"PM
2.5",1/1,Haryana
Jind,Very Poor,322,"PM
2.5",1/1,Haryana
Angul,Very Poor,318,"PM
2.5",1/1,Odisha
Gummidipoondi,Very Poor,316,"PM
2.5",1/1,Tamil Nadu
Karnal,Very Poor,302,"PM
2.5",1/1,Haryana
Sonipat,Poor,299,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,298,"PM
2.5",1/1,Uttar Pradesh
Haldia,Poor,297,"PM
2.5",1/1,West Bengal
Byasanagar,Poor,288,"PM
2.5",1/1,Odisha
Meerut,Poor,280,"PM
2.5",3/3,Uttar Pradesh
Tirumala,Poor,276,"PM
2.5",1/1,Andhra Pradesh
Bhiwadi,Poor,270,"PM
2.5",2/2,Rajasthan
Visakhapatnam,Poor,270,"PM
2.5",1/1,Andhra Pradesh
Cuttack,Poor,267,"PM
2.5",1/1,Odisha
Baghpat,Poor,266,"PM
2.5",1/2,Uttar Pradesh
Kurukshetra,Poor,266,"PM
2.5",1/1,Haryana
Mandideep,Poor,265,"PM
10",1/1,Madhya Pradesh
Bulandshahr,Poor,258,"PM
2.5",1/1,Uttar Pradesh
Ballabgarh,Poor,251,"PM
2.5",1/1,Haryana
Anantapur,Poor,249,"PM
2.5",1/1,Andhra Pradesh
Panipat,Poor,246,"PM
10",1/1,Haryana
Howrah,Poor,245,"PM , PM
2.5 10",5/5,West Bengal
Panchgaon,Poor,243,"PM
2.5",1/1,Haryana
Talcher,Poor,243,"PM
2.5",1/1,Odisha
Bhubaneswar,Poor,236,"PM
2.5",2/2,Odisha
Hapur,Poor,235,"PM
2.5",1/1,Uttar Pradesh
Faridabad,Poor,235,"PM
2.5",3/4,Haryana
Tonk,Poor,231,"PM
2.5",1/1,Rajasthan
Tumakuru,Poor,229,"PM
2.5",1/1,Karnataka
Kota,Poor,227,"PM
2.5",3/3,Rajasthan
Khurja,Poor,226,"PM
2.5",1/1,Uttar Pradesh
Rajamahendravaram,Poor,223,"PM
2.5",1/1,Andhra Pradesh
Chandigarh,Poor,217,"PM
2.5",3/3,Chandigarh
Narnaul,Poor,216,"PM
2.5",1/1,Haryana
Kolkata,Poor,215,"PM
2.5",7/7,West Bengal
Yamuna Nagar,Poor,212,"PM
2.5",1/1,Haryana
Puducherry,Poor,212,"PM
2.5",1/1,Puducherry
Barrackpore,Poor,211,"PM
2.5",1/1,West Bengal
Barbil,Poor,210,"PM
2.5",1/1,Odisha
Fatehabad,Poor,207,"PM
2.5",1/1,Haryana
Churu,Poor,203,"PM
10",1/1,Rajasthan
Cuddalore,Poor,202,"PM
2.5",2/2,Tamil Nadu
Charkhi Dadri,Poor,202,"PM
2.5",1/1,Haryana
Sikar,Moderate,200,"PM
10",1/1,Rajasthan
Manesar,Moderate,199,"PM
2.5",1/1,Haryana
Chennai,Moderate,196,"PM
2.5",7/9,Tamil Nadu
Srinagar,Moderate,194,"PM , PM
2.5 10",2/2,
Bundi,Moderate,192,"PM
2.5",1/1,Rajasthan
Dhanbad,Moderate,187,"PM
2.5",1/2,Jharkhand
Jhunjhunu,Moderate,185,"PM
10",1/1,Rajasthan
Karur,Moderate,185,"PM
2.5",1/1,Tamil Nadu
Dehradun,Moderate,181,"PM
2.5",1/1,Uttarakhand
Nagaur,Moderate,181,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,181,"PM
10",1/1,Rajasthan
Lucknow,Moderate,178,"PM
2.5",6/6,Uttar Pradesh
Bihar Sharif,Moderate,178,"PM
2.5",1/1,Bihar
Coimbatore,Moderate,178,"PM
2.5",2/2,Tamil Nadu
Bhiwani,Moderate,176,"PM
2.5",1/1,Haryana
Rupnagar,Moderate,175,"PM
2.5",1/1,Punjab
Jaisalmer,Moderate,174,"PM
10",1/1,Rajasthan
Agra,Moderate,173,"PM , PM
2.5 10",6/6,Uttar Pradesh
Chhal,Moderate,172,"O
3",1/1,Chhattisgarh
Pune,Moderate,165,"PM
2.5",9/13,Maharashtra
Khanna,Moderate,165,"PM
2.5",1/1,Punjab
Milupara,Moderate,165,"O
3",1/1,Chhattisgarh
Rajsamand,Moderate,165,"O
3",1/1,Rajasthan
Jaipur,Moderate,162,"PM , PM
2.5 10",6/6,Rajasthan
Bileipada,Moderate,161,"PM
10",1/1,Odisha
Bhilwara,Moderate,161,"PM
2.5",1/1,Rajasthan
Bhopal,Moderate,160,"PM , PM , O
2.5 10 3",3/3,Madhya Pradesh
Aurangabad (Bihar),Moderate,160,"PM
10",1/1,Bihar
Naharlagun,Moderate,160,"PM
2.5",1/1,
Bikaner,Moderate,160,"PM
10",1/1,Rajasthan
Kaithal,Moderate,158,"PM
2.5",1/1,Haryana
Katni,Moderate,158,"PM
2.5",1/1,Madhya Pradesh
Jhalawar,Moderate,157,"PM
2.5",1/1,Rajasthan
Byrnihat,Moderate,155,"PM
2.5",1/1,Meghalaya
Asansol,Moderate,155,"PM
2.5",4/4,West Bengal
Jodhpur,Moderate,154,"PM , PM
2.5 10",5/5,Rajasthan
Gwalior,Moderate,152,"PM
2.5",3/4,Madhya Pradesh
Mandikhera,Moderate,152,"PM
2.5",1/1,Haryana
Rajgir,Moderate,151,"PM
2.5",1/1,Bihar
Dhule,Moderate,151,"PM
2.5",1/1,Maharashtra
Motihari,Moderate,148,"PM
2.5",1/1,Bihar
Gaya,Moderate,147,"PM , PM
2.5 10",2/3,Bihar
Kadapa,Moderate,147,"PM
2.5",1/1,Andhra Pradesh
Rourkela,Moderate,146,"PM , PM
2.5 10",2/3,Odisha
Ahmedabad,Moderate,145,"PM , PM
2.5 10",8/9,Gujarat
Manguraha,Moderate,144,"PM
2.5",1/1,Bihar
Bhagalpur,Moderate,144,"PM , PM
2.5 10",2/2,Bihar
Begusarai,Moderate,143,"PM
10",1/1,Bihar
Kanpur,Moderate,143,"PM
2.5",2/4,Uttar Pradesh
Patiala,Moderate,142,"PM
10",1/1,Punjab
Sasaram,Moderate,142,"PM
10",1/1,Bihar
Jalandhar,Moderate,141,"PM
10",1/1,Punjab
Jalore,Moderate,141,"PM
10",1/1,Rajasthan
Pali,Moderate,138,"PM
2.5",1/1,Rajasthan
Chandrapur,Moderate,137,"PM
10",2/2,Maharashtra
Bengaluru,Moderate,137,"PM , PM
2.5 10",12/14,Karnataka
Brajrajnagar,Moderate,136,"PM
10",1/1,Odisha
Kalyan,Moderate,136,"PM , PM
2.5 10",2/2,Maharashtra
Samastipur,Moderate,136,"PM
2.5",1/1,Bihar
Muzaffarpur,Moderate,136,"PM
2.5",3/3,Bihar
Vijayawada,Moderate,136,"PM , O
2.5 3",2/4,Andhra Pradesh
Chittorgarh,Moderate,135,"PM
10",1/1,Rajasthan
Dungarpur,Moderate,134,"PM
2.5",1/1,Rajasthan
Malegaon,Moderate,132,"PM
10",1/1,Maharashtra
Udaipur,Moderate,131,"PM
2.5",1/1,Rajasthan
Durgapur,Moderate,131,"PM , PM
2.5 10",3/3,West Bengal
Guwahati,Moderate,130,"CO, PM , PM
2.5 10",3/4,Assam
Badlapur,Moderate,130,"PM
2.5",1/1,Maharashtra
Dausa,Moderate,130,"PM
2.5",1/1,Rajasthan
Amaravati,Moderate,128,"PM
2.5",1/1,Andhra Pradesh
Nagpur,Moderate,128,"PM
2.5",4/4,Maharashtra
Thiruvananthapuram,Moderate,127,"PM , PM
2.5 10",2/2,Kerala
