City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Hapur,Poor,256,"O
3",1/1,Uttar Pradesh
Mandi Gobindgarh,Poor,244,"PM
2.5",1/1,Punjab
Muzaffarnagar,Poor,213,"O
3",1/1,Uttar Pradesh
Delhi,Poor,209,"O
3",36/39,Delhi
Gurugram,Moderate,195,"PM
10",1/4,Haryana
Hajipur,Moderate,194,"O
3",1/1,Bihar
Bharatpur,Moderate,189,"O
3",1/1,Rajasthan
Baddi,Moderate,175,"O
3",1/1,Himachal Pradesh
Ludhiana,Moderate,173,"PM
2.5",1/1,Punjab
Dausa,Moderate,169,"PM
10",1/1,Rajasthan
Churu,Moderate,168,"PM
10",1/1,Rajasthan
Baghpat,Moderate,164,"PM
10",1/2,Uttar Pradesh
Noida,Moderate,161,"PM , O
10 3",4/4,Uttar Pradesh
Meerut,Moderate,160,"PM , O
10 3",3/3,Uttar Pradesh
Bhiwadi,Moderate,159,"PM , O
10 3",2/2,Rajasthan
Jhunjhunu,Moderate,158,"PM
10",1/1,Rajasthan
Katni,Moderate,157,"PM
10",1/1,Madhya Pradesh
Sikar,Moderate,157,"PM
10",1/1,Rajasthan
Sawai Madhopur,Moderate,156,"PM
10",1/1,Rajasthan
Singrauli,Moderate,155,"PM
2.5",1/1,Madhya Pradesh
Visakhapatnam,Moderate,154,"PM
10",1/1,Andhra Pradesh
Greater Noida,Moderate,154,"PM
10",2/2,Uttar Pradesh
Rishikesh,Moderate,151,"O
3",1/1,Uttarakhand
Pali,Moderate,151,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,148,"PM , PM , O
10 2.5 3",3/3,Chandigarh
Jalna,Moderate,147,"PM
2.5",1/1,Maharashtra
Jaipur,Moderate,144,"PM
10",6/6,Rajasthan
Lucknow,Moderate,143,"PM
2.5",6/6,Uttar Pradesh
Tonk,Moderate,138,"PM
10",1/1,Rajasthan
Nagaur,Moderate,138,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,134,"PM
10",1/1,Uttar Pradesh
Khurja,Moderate,134,"PM
10",1/1,Uttar Pradesh
Ghaziabad,Moderate,132,"PM
10",4/4,Uttar Pradesh
Jabalpur,Moderate,130,"PM , PM
10 2.5",4/4,Madhya Pradesh
Sri Ganganagar,Moderate,129,"PM
10",1/1,Rajasthan
