City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Hapur,Poor,255,"O
3",1/1,Uttar Pradesh
Singrauli,Poor,216,"PM
10",1/1,Madhya Pradesh
Baghpat,Poor,206,"PM
10",1/2,Uttar Pradesh
Meerut,Poor,201,"O
3",3/3,Uttar Pradesh
Delhi,Moderate,198,"PM , O
10 3",34/39,Delhi
Ludhiana,Moderate,196,"PM
2.5",1/1,Punjab
Rajgir,Moderate,195,"PM
2.5",1/1,Bihar
Baddi,Moderate,194,"O
3",1/1,Himachal Pradesh
Bharatpur,Moderate,192,"O
3",1/1,Rajasthan
Gurugram,Moderate,187,"PM
10",1/4,Haryana
Muzaffarnagar,Moderate,182,"O
3",1/1,Uttar Pradesh
Bhiwadi,Moderate,178,"PM , O
2.5 3",2/2,Rajasthan
Barbil,Moderate,178,"O
3",1/1,Odisha
Sawai Madhopur,Moderate,173,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,171,"PM
2.5",3/3,Chandigarh
Mandi Gobindgarh,Moderate,171,"PM
2.5",1/1,Punjab
Dausa,Moderate,168,"PM
10",1/1,Rajasthan
Hajipur,Moderate,168,"O
3",1/1,Bihar
Sikar,Moderate,167,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,157,"O
3",1/1,Uttar Pradesh
Noida,Moderate,156,"PM , O
10 3",4/4,Uttar Pradesh
Byasanagar,Moderate,154,"O
3",1/1,Odisha
Amritsar,Moderate,153,"PM
2.5",1/1,Punjab
Pali,Moderate,148,"PM
10",1/1,Rajasthan
Jaipur,Moderate,147,"PM , O
10 3",6/6,Rajasthan
Ghaziabad,Moderate,147,"PM , O
10 3",4/4,Uttar Pradesh
Barmer,Moderate,146,"PM
10",1/1,Rajasthan
Khanna,Moderate,146,"PM
2.5",1/1,Punjab
Lucknow,Moderate,145,"PM
2.5",6/6,Uttar Pradesh
Churu,Moderate,145,"PM
10",1/1,Rajasthan
Samastipur,Moderate,144,"PM
10",1/1,Bihar
Jhunjhunu,Moderate,142,"PM
10",1/1,Rajasthan
Patiala,Moderate,141,"PM
2.5",1/1,Punjab
Talcher,Moderate,139,"PM
2.5",1/1,Odisha
Greater Noida,Moderate,138,"PM
10",2/2,Uttar Pradesh
Jalandhar,Moderate,135,"PM
10",1/1,Punjab
Muzaffarpur,Moderate,135,"PM , O
2.5 3",2/3,Bihar
Khurja,Moderate,134,"PM
10",1/1,Uttar Pradesh
Sri Ganganagar,Moderate,134,"PM
10",1/1,Rajasthan
Katni,Moderate,133,"PM
10",1/1,Madhya Pradesh
Nagaur,Moderate,132,"PM
10",1/1,Rajasthan
Patna,Moderate,132,"PM , PM
2.5 10",6/6,Bihar
Katihar,Moderate,131,"PM
2.5",1/1,Bihar
Visakhapatnam,Moderate,131,"PM
10",1/1,Andhra Pradesh
Tonk,Moderate,130,"PM
10",1/1,Rajasthan
Bathinda,Moderate,127,"PM
10",1/1,Punjab
Bundi,Moderate,126,"PM
10",1/1,Rajasthan
