City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri Ganganagar,Poor,221,"PM
2.5",1/1,Rajasthan
Byrnihat,Moderate,154,"PM
2.5",1/1,Meghalaya
Greater Noida,Moderate,128,"PM
10",2/2,Uttar Pradesh
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Samastipur,Moderate,113,"PM
2.5",1/1,Bihar
Baran,Moderate,110,"PM
10",1/1,Rajasthan
Pratapgarh,Moderate,108,"PM
10",1/1,Uttar Pradesh
Churu,Moderate,108,"PM
10",1/1,Rajasthan
Tonk,Moderate,106,"PM
10",1/1,Rajasthan
Pithampur,Moderate,103,"PM
10",1/1,Madhya Pradesh
Gorakhpur,Moderate,102,"PM
2.5",1/1,Uttar Pradesh
Saharsa,Moderate,101,"PM
10",1/1,Bihar
Jhunjhunu,Satisfactory,100,"PM
10",1/1,Rajasthan
Rajsamand,Satisfactory,100,"O
3",1/1,Rajasthan
Banswara,Satisfactory,98,"PM
10",1/1,Rajasthan
Chennai,Satisfactory,98,"CO, PM
10",8/9,Tamil Nadu
Visakhapatnam,Satisfactory,98,"PM
10",1/1,Andhra Pradesh
Gummidipoondi,Satisfactory,97,"PM
10",1/1,Tamil Nadu
Bulandshahr,Satisfactory,97,"PM
10",1/1,Uttar Pradesh
Nagaur,Satisfactory,97,"PM
10",1/1,Rajasthan
Ghaziabad,Satisfactory,95,"PM
10",4/4,Uttar Pradesh
Hanumangarh,Satisfactory,95,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,95,"PM
10",1/1,Gujarat
Pali,Satisfactory,94,"PM
10",1/1,Rajasthan
Jaipur,Satisfactory,94,"PM
10",6/6,Rajasthan
Bundi,Satisfactory,93,"PM
10",1/1,Rajasthan
Rajgir,Satisfactory,93,CO,1/1,Bihar
Bhiwadi,Satisfactory,92,"PM
10",2/2,Rajasthan
Dholpur,Satisfactory,90,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,90,"PM
10",1/1,Rajasthan
Bihar Sharif,Satisfactory,90,"PM
2.5",1/1,Bihar
Dhanbad,Satisfactory,89,"PM
10",1/2,Jharkhand
Sangli,Satisfactory,88,"O
3",1/1,Maharashtra
Dungarpur,Satisfactory,88,"PM
10",1/1,Rajasthan
Jaisalmer,Satisfactory,88,"PM
10",1/1,Rajasthan
Baripada,Satisfactory,86,"PM
10",1/1,Odisha
Dausa,Satisfactory,85,"PM
10",1/1,Rajasthan
Jhansi,Satisfactory,85,"PM
10",1/1,Uttar Pradesh
Kota,Satisfactory,85,"PM , PM
2.5 10",2/3,Rajasthan
Barmer,Satisfactory,85,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Satisfactory,85,"PM
10",1/1,Punjab
Vatva,Satisfactory,84,"PM
10",1/1,Gujarat
Sikar,Satisfactory,83,"PM
10",1/1,Rajasthan
Rupnagar,Satisfactory,83,"PM
10",1/1,Punjab
Ajmer,Satisfactory,83,"PM
10",1/1,Rajasthan
Ratlam,Satisfactory,83,"PM
10",1/1,Madhya Pradesh
Kanchipuram,Satisfactory,82,"PM
10",1/1,Tamil Nadu
Delhi,Satisfactory,81,"PM
10",36/39,Delhi
Thoothukudi,Satisfactory,81,CO,1/1,Tamil Nadu
Jalore,Satisfactory,80,"PM
10",1/1,Rajasthan
Ludhiana,Satisfactory,80,"PM
2.5",1/1,Punjab
Jhalawar,Satisfactory,80,"PM
10",1/1,Rajasthan
Noida,Satisfactory,80,"PM
10",4/4,Uttar Pradesh
Udaipur,Satisfactory,80,"PM
10",1/1,Rajasthan
Badlapur,Satisfactory,80,"PM
10",1/1,Maharashtra
Dewas,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Mandideep,Satisfactory,78,"PM
10",1/1,Madhya Pradesh
Brajrajnagar,Satisfactory,78,CO,1/1,Odisha
Bhopal,Satisfactory,78,"PM
10",3/3,Madhya Pradesh
Baddi,Satisfactory,78,"PM
10",1/1,Himachal Pradesh
Milupara,Satisfactory,77,"PM
10",1/1,Chhattisgarh
Talcher,Satisfactory,77,"PM
2.5",1/1,Odisha
Byasanagar,Satisfactory,76,CO,1/1,Odisha
Keonjhar,Satisfactory,75,"PM
10",1/1,Odisha
Bhilwara,Satisfactory,75,"PM
10",1/1,Rajasthan
Gwalior,Satisfactory,75,"PM
10",3/4,Madhya Pradesh
Bhagalpur,Satisfactory,75,"PM , PM
10 2.5",2/2,Bihar
Rairangpur,Satisfactory,75,"PM
10",1/1,Odisha
Durgapur,Satisfactory,74,"PM
10",3/3,West Bengal
Hapur,Satisfactory,74,"PM
10",1/1,Uttar Pradesh
Bareilly,Satisfactory,73,"CO, SO
2",2/2,Uttar Pradesh
Karur,Satisfactory,73,CO,1/1,Tamil Nadu
Amaravati,Satisfactory,70,"NO
2",1/1,Andhra Pradesh
Katni,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Sagar,Satisfactory,70,"PM
10",2/2,Madhya Pradesh
Ankleshwar,Satisfactory,70,"O
3",1/1,Gujarat
Bhiwandi,Satisfactory,69,"PM
10",1/1,Maharashtra
Chittoor,Satisfactory,69,"PM
2.5",1/1,Andhra Pradesh
Khurja,Satisfactory,69,"PM
10",1/1,Uttar Pradesh
Jodhpur,Satisfactory,69,"PM
10",5/5,Rajasthan
Sawai Madhopur,Satisfactory,68,"PM
10",1/1,Rajasthan
Hajipur,Satisfactory,68,"O
3",1/1,Bihar
Boisar,Satisfactory,68,"PM
10",1/1,Maharashtra
Ulhasnagar,Satisfactory,67,"PM
10",1/1,Maharashtra
Hyderabad,Satisfactory,67,"PM
10",12/14,Telangana
Vijayawada,Satisfactory,67,"PM , PM
2.5 10",3/4,Andhra Pradesh
Bettiah,Satisfactory,66,CO,1/1,Bihar
Gandhinagar,Satisfactory,66,"PM , PM
2.5 10",3/3,Gujarat
Jalandhar,Satisfactory,66,"PM
10",1/1,Punjab
Kohima,Satisfactory,66,"SO
2",1/1,Nagaland
Purnia,Satisfactory,65,"PM
10",1/1,Bihar
Patna,Satisfactory,65,"CO, PM
10",5/6,Bihar
Muzaffarnagar,Satisfactory,64,"PM
10",1/1,Uttar Pradesh
Ahmedabad,Satisfactory,64,"PM
10",9/9,Gujarat
Araria,Satisfactory,64,CO,1/1,Bihar
Kadapa,Satisfactory,64,"PM
10",1/1,Andhra Pradesh
Tiruchirappalli,Satisfactory,63,"PM
10",1/1,Tamil Nadu
Suakati,Satisfactory,63,"PM
10",1/1,Odisha
Jalgaon,Satisfactory,63,"PM
10",1/1,Maharashtra
Anantapur,Satisfactory,62,"PM
2.5",1/1,Andhra Pradesh
Nashik,Satisfactory,62,"PM
10",4/4,Maharashtra
Tumidih,Satisfactory,61,"PM
10",1/1,Chhattisgarh
Surat,Satisfactory,61,"PM
10",1/1,Gujarat
Kannur,Satisfactory,61,"PM
10",1/1,Kerala
Pune,Satisfactory,61,"PM , PM
2.5 10",7/13,Maharashtra
Pimpri-Chinchwad,Satisfactory,61,"PM
10",4/4,Maharashtra
Dhule,Satisfactory,60,"PM
10",1/1,Maharashtra
Angul,Satisfactory,60,CO,1/1,Odisha
Malegaon,Satisfactory,59,"PM
10",1/1,Maharashtra
Madurai,Satisfactory,59,"PM
2.5",1/1,Tamil Nadu
Nagaon,Satisfactory,59,"PM
10",1/1,Assam
Eloor,Satisfactory,59,CO,1/1,Kerala
Ooty,Satisfactory,58,"PM
10",1/1,Tamil Nadu
Ranipet,Satisfactory,58,"PM
10",1/1,Tamil Nadu
Ariyalur,Satisfactory,58,"PM
10",1/1,Tamil Nadu
Sirohi,Satisfactory,58,"PM
10",1/1,Rajasthan
Moradabad,Satisfactory,57,"CO, SO , PM
2 2.5",5/7,Uttar Pradesh
Navi Mumbai,Satisfactory,57,"NO , PM
2 2.5",4/8,Maharashtra
Khanna,Satisfactory,57,"PM
10",1/1,Punjab
Mira-Bhayandar,Satisfactory,57,"NO
2",1/1,Maharashtra
Mumbai,Satisfactory,56,"PM
10",24/30,Maharashtra
Chandrapur,Satisfactory,56,"CO, PM
10",2/2,Maharashtra
Meerut,Satisfactory,56,"PM
10",3/3,Uttar Pradesh
Indore,Satisfactory,56,"PM , PM
2.5 10",4/6,Madhya Pradesh
Alwar,Satisfactory,55,"PM
10",1/1,Rajasthan
Amritsar,Satisfactory,54,"PM
10",1/1,Punjab
