City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dholpur,Poor,298,"PM
2.5",1/1,Rajasthan
Dausa,Moderate,165,"PM
10",1/1,Rajasthan
Charkhi dadri,Moderate,152,"PM
2.5",1/1,
Pali,Moderate,135,"PM
2.5",1/1,Rajasthan
Sonipat,Moderate,132,"PM
10",1/1,Haryana
Gummidipoondi,Moderate,131,"PM
2.5",1/1,
Byrnihat (Meghalaya),Moderate,127,"PM
2.5",1/1,
Gaya,Moderate,123,"PM , SO2, PM
2.5 10",3/3,
Siliguri,Moderate,122,NO2,1/1,
Sikar,Moderate,120,"PM
10",1/1,
Bhagalpur,Moderate,120,"PM , PM
10 2.5",2/2,
Mandi gobindgarh,Moderate,117,"PM
10",1/1,
Vatva,Moderate,117,"PM
10",1/1,
Baddi,Moderate,115,"PM
10",1/1,
Yamuna nagar,Moderate,115,"PM
10",1/1,
Greater noida,Moderate,115,"O
3",1/2,Uttar Pradesh
Tonk,Moderate,114,"PM
10",1/1,
Gandhinagar,Moderate,112,"PM
10",3/3,Gujarat
Bhilwara,Moderate,109,"PM
10",1/1,
Pithampur,Moderate,107,"PM
10",1/1,Madhya Pradesh
Visakhapatnam,Moderate,106,"PM
10",1/1,Andhra Pradesh
Siwan,Moderate,105,"PM
10",1/1,
Pratapgarh,Moderate,105,"PM
10",1/1,Uttar Pradesh
Jaisalmer,Moderate,105,"PM
10",1/1,
Kaithal,Moderate,103,SO2,1/1,
Gurugram,Moderate,103,"PM
2.5",4/4,
Jaipur,Moderate,102,"PM , PM
2.5 10",6/6,Rajasthan
Alwar,Moderate,101,"PM
10",2/2,Rajasthan
Udaipur,Satisfactory,97,"PM
10",1/1,Rajasthan
Khora,Satisfactory,96,"PM
2.5",1/1,
Nagaur,Satisfactory,95,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,95,"PM
10",1/1,
Ahmedabad,Satisfactory,94,"PM
10",7/9,Gujarat
Byrnihat (Assam),Satisfactory,94,"PM
2.5",1/1,
Dewas,Satisfactory,92,"PM
10",1/1,Madhya Pradesh
Narnaul,Satisfactory,90,"PM
10",1/1,Haryana
Ajmer,Satisfactory,88,"PM
10",1/1,Rajasthan
Mehsana,Satisfactory,88,"PM
10",1/1,Gujarat
Khairthal,Satisfactory,88,"PM
10",1/1,
Mandideep,Satisfactory,88,"PM
10",1/1,
Vadodara,Satisfactory,88,"PM
10",1/1,Gujarat
Dungarpur,Satisfactory,86,"PM
10",1/1,
Amritsar,Satisfactory,85,"PM
10",1/1,
Jodhpur,Satisfactory,84,"PM
10",5/5,Rajasthan
Sirsa,Satisfactory,84,CO,1/1,
Sawai madhopur,Satisfactory,84,"PM
10",1/1,Rajasthan
Bathinda,Satisfactory,84,CO,1/1,Punjab
Jhunjhunu,Satisfactory,82,"O
3",1/1,Rajasthan
Katni,Satisfactory,82,"PM
10",1/1,
Rajsamand,Satisfactory,80,"PM
10",1/1,Rajasthan
Rajkot,Satisfactory,80,"PM
10",1/1,
Faridabad,Satisfactory,80,"PM , CO
10",3/4,
Manguraha,Satisfactory,80,"PM
10",1/1,Bihar
Barmer,Satisfactory,80,"PM
10",1/1,Rajasthan
Amaravati,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Nalbari,Satisfactory,79,"PM
2.5",1/1,Assam
Machilipatnam,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Kota,Satisfactory,78,"PM
10",3/3,Rajasthan
Surat,Satisfactory,78,"PM
10",2/2,
Sirohi,Satisfactory,77,"PM
10",1/1,Rajasthan
Raebareli,Satisfactory,75,CO,1/2,
Jorapokhar,Satisfactory,74,"PM
10",1/1,Jharkhand
Ankleshwar,Satisfactory,74,"PM
10",1/1,
Bhiwadi,Satisfactory,74,"PM
10",2/2,
Ambala,Satisfactory,74,"PM
10",1/1,Haryana
Bhopal,Satisfactory,73,"PM
10",3/3,Madhya Pradesh
Khanna,Satisfactory,73,"PM
10",1/1,
Shamli,Satisfactory,71,CO,1/1,
Satna,Satisfactory,70,"PM
10",1/1,
Ghaziabad,Satisfactory,70,"CO, PM
10",6/7,
Bundi,Satisfactory,70,"PM
10",1/1,Rajasthan
Tirupati,Satisfactory,69,"PM
10",1/1,
Delhi,Satisfactory,69,"PM , PM
10 2.5",43/46,National Capital Territory of Delhi
Chittorgarh,Satisfactory,68,"PM
10",1/1,
Dharuhera,Satisfactory,67,"PM
2.5",1/1,Haryana
Dharwad,Satisfactory,65,"PM
10",1/1,Karnataka
Jhansi,Satisfactory,65,"PM
10",1/1,
Thoothukudi,Satisfactory,65,"PM
10",1/1,Tamil Nadu
Byasanagar,Satisfactory,64,"PM
10",1/1,Odisha
Karauli,Satisfactory,64,"PM
10",1/1,
Noida,Satisfactory,64,"PM , CO
10",4/4,Uttar Pradesh
Eloor,Satisfactory,64,"PM
10",1/1,
Bhavnagar,Satisfactory,64,"PM
10",1/1,
Ballabgarh,Satisfactory,63,"PM
2.5",1/1,Haryana
Malegaon,Satisfactory,63,"PM
10",1/1,Maharashtra
Patna,Satisfactory,63,"PM , O
10 3",5/6,Bihar
Durgapur,Satisfactory,63,"PM , NO2
10",3/3,
Agra,Satisfactory,63,"PM , PM , SO2
2.5 10",6/6,Uttar Pradesh
Guwahati,Satisfactory,63,"PM
2.5",1/4,Assam
Banswara,Satisfactory,63,"PM
10",1/1,Rajasthan
Gorakhpur,Satisfactory,62,"PM
10",1/1,Haryana
Kakinada,Satisfactory,62,"PM
10",1/1,
Vijayawada,Satisfactory,62,"PM
10",3/4,Andhra Pradesh
Guntur,Satisfactory,62,"PM
10",1/1,
Angul,Satisfactory,62,"O
3",1/1,
Howrah,Satisfactory,61,"PM
10",4/5,West Bengal
Agartala,Satisfactory,61,"PM
10",1/2,Tripura
Sri ganganagar,Satisfactory,61,NO2,1/1,Rajasthan
Chhal,Satisfactory,61,"PM
10",1/1,
Gwalior,Satisfactory,61,CO,3/4,Madhya Pradesh
Chennai,Satisfactory,61,"PM
10",7/9,
Jhalawar,Satisfactory,60,"PM
10",1/1,
Kalyan,Satisfactory,60,"PM , PM
10 2.5",2/2,Maharashtra
Palwal,Satisfactory,60,"PM
10",1/1,
Bikaner,Satisfactory,59,"PM
10",1/1,Rajasthan
Barbil,Satisfactory,59,"PM
2.5",1/1,Odisha
Nandesari,Satisfactory,59,"PM
10",1/1,Gujarat
Chittoor,Satisfactory,58,"PM
10",1/1,
Cuttack,Satisfactory,58,CO,1/1,Odisha
Kolkata,Satisfactory,58,"O , PM
3 10",7/7,West Bengal
Asansol,Satisfactory,58,"SO2, CO",4/4,
