City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sirsa,Very Poor,381,"PM
10",1/1,Haryana
Ballabgarh,Very Poor,316,"PM
10",1/1,Haryana
Cuttack,Very Poor,304,"O
3",1/1,Odisha
Charkhi Dadri,Poor,291,"PM
2.5",1/1,Haryana
Angul,Poor,255,"O
3",1/1,Odisha
Mandi Gobindgarh,Poor,254,"PM
2.5",1/1,Punjab
Dharuhera,Poor,252,"PM
2.5",1/1,Haryana
Gurugram,Poor,250,"PM
2.5",2/4,Haryana
Talcher,Poor,243,"PM
10",1/1,Odisha
Bhiwadi,Poor,242,"PM , PM
2.5 10",2/2,Rajasthan
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Greater Noida,Poor,230,"PM
10",2/2,Uttar Pradesh
Ankleshwar,Poor,221,"PM
2.5",1/1,Gujarat
Delhi,Poor,216,"O , PM
3 10",45/46,Delhi
Gummidipoondi,Poor,214,"PM
2.5",1/1,Tamil Nadu
Agartala,Poor,213,"PM
2.5",1/2,Tripura
Bileipada,Poor,213,"PM
10",1/1,Odisha
Faridabad,Poor,211,"PM , PM
2.5 10",3/4,Haryana
Byasanagar,Poor,209,"O
3",1/1,Odisha
Singrauli,Poor,203,"PM
10",1/1,Madhya Pradesh
Ghaziabad,Poor,203,"PM
10",4/4,Uttar Pradesh
Noida,Poor,202,"PM
2.5",4/4,Uttar Pradesh
Nayagarh,Poor,201,"PM
10",1/1,Odisha
Ujjain,Moderate,199,"PM
2.5",1/2,Madhya Pradesh
Bulandshahr,Moderate,195,"PM
10",1/1,Uttar Pradesh
Kurukshetra,Moderate,184,"PM
2.5",1/1,Haryana
Panipat,Moderate,184,"PM
2.5",1/1,Haryana
Surat,Moderate,183,"PM
2.5",2/2,Gujarat
Gwalior,Moderate,183,"PM , PM
2.5 10",3/4,Madhya Pradesh
Gandhinagar,Moderate,182,"PM , PM
2.5 10",3/3,Gujarat
Sawai Madhopur,Moderate,181,"PM
10",1/1,Rajasthan
Panchgaon,Moderate,180,"PM
2.5",1/1,Haryana
Kolkata,Moderate,178,"PM
2.5",7/7,West Bengal
Vatva,Moderate,174,"PM
10",1/1,Gujarat
Bhopal,Moderate,174,"PM , PM
2.5 10",3/3,Madhya Pradesh
Jaipur,Moderate,173,"PM , PM
2.5 10",6/6,Rajasthan
Manesar,Moderate,173,"PM
2.5",1/1,Haryana
Barbil,Moderate,173,"O
3",1/1,Odisha
Jind,Moderate,171,"PM
2.5",1/1,Haryana
Pithampur,Moderate,171,"PM
10",1/1,Madhya Pradesh
Bhilwara,Moderate,169,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,168,"PM
10",1/1,Rajasthan
Ahmedabad,Moderate,168,"PM
2.5",8/9,Gujarat
Ulhasnagar,Moderate,167,"PM
2.5",1/1,Maharashtra
Indore,Moderate,166,"PM
2.5",3/6,Madhya Pradesh
Haldia,Moderate,165,"PM
2.5",1/1,West Bengal
Byrnihat,Moderate,165,"PM
2.5",1/1,Meghalaya
Vapi,Moderate,162,"PM
2.5",1/1,Gujarat
Boisar,Moderate,160,"PM
2.5",1/1,Maharashtra
Sikar,Moderate,160,"PM
10",1/1,Rajasthan
Tonk,Moderate,157,"PM
10",1/1,Rajasthan
Hajipur,Moderate,156,"PM
2.5",1/1,Bihar
Mandideep,Moderate,155,"PM
10",1/1,Madhya Pradesh
Nalbari,Moderate,154,"PM
2.5",1/1,Assam
Dhule,Moderate,152,"PM
2.5",1/1,Maharashtra
Howrah,Moderate,151,"PM , PM
2.5 10",5/5,West Bengal
Manguraha,Moderate,151,"PM
2.5",1/1,Bihar
Malegaon,Moderate,150,"PM
10",1/1,Maharashtra
Balasore,Moderate,150,"PM
2.5",1/1,Odisha
Bhubaneswar,Moderate,150,"PM , PM
2.5 10",2/2,Odisha
Lucknow,Moderate,147,"PM , PM
2.5 10",5/6,Uttar Pradesh
Jhalawar,Moderate,147,"PM
2.5",1/1,Rajasthan
Jalgaon,Moderate,147,"PM
2.5",1/1,Maharashtra
Chandrapur,Moderate,146,"PM
10",2/2,Maharashtra
Visakhapatnam,Moderate,144,"PM
10",1/1,Andhra Pradesh
Baghpat,Moderate,144,"PM
10",1/2,Uttar Pradesh
