City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri Ganganagar,Poor,300,"O
3",1/1,Rajasthan
Singrauli,Poor,290,"PM
10",1/1,Madhya Pradesh
Meerut,Poor,283,"O
3",4/4,Uttar Pradesh
Muzaffarnagar,Poor,268,"O
3",1/1,Uttar Pradesh
Ghaziabad,Poor,241,"O , PM
3 10",6/6,Uttar Pradesh
Ballabgarh,Poor,236,"PM
10",1/1,Haryana
Greater Noida,Poor,234,"O , PM
3 10",2/2,Uttar Pradesh
Bahadurgarh,Poor,232,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Poor,230,"PM
2.5",1/1,Punjab
Milupara,Poor,218,"O
3",1/1,Chhattisgarh
Noida,Poor,202,"O , PM
3 10",4/4,Uttar Pradesh
Bhiwani,Poor,202,"PM
2.5",1/1,Haryana
Manesar,Moderate,194,"PM
2.5",1/1,Haryana
Panipat,Moderate,193,"PM
10",1/1,Haryana
Kaithal,Moderate,192,"PM
2.5",1/1,Haryana
Gurugram,Moderate,191,"PM
10",3/4,Haryana
Delhi,Moderate,190,"PM , PM
2.5 10",42/47,Delhi
Dharuhera,Moderate,188,"PM
2.5",1/1,Haryana
Faridabad,Moderate,188,"PM , PM
2.5 10",3/4,Haryana
Byrnihat (Assam),Moderate,185,"PM
2.5",1/1,Meghalaya
Narnaul,Moderate,182,"PM
2.5",1/1,Haryana
Karnal,Moderate,181,"PM
2.5",1/1,Haryana
Hapur,Moderate,179,"PM
10",1/1,Uttar Pradesh
Baddi,Moderate,176,"O
3",1/1,Himachal Pradesh
Bharatpur,Moderate,175,"O
3",1/1,Rajasthan
Baghpat,Moderate,173,"PM
10",1/2,Uttar Pradesh
Sonipat,Moderate,165,"PM
10",1/1,Haryana
Bilaspur,Moderate,163,"PM
2.5",1/1,Chhattisgarh
Kurukshetra,Moderate,162,"PM
10",1/1,Haryana
Churu,Moderate,157,"PM
10",1/1,Rajasthan
Sawai Madhopur,Moderate,157,"PM
10",1/1,Rajasthan
Panchkula,Moderate,156,"PM
2.5",1/1,Haryana
Panchgaon,Moderate,155,"PM
2.5",1/1,Haryana
