City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Baraut,Poor,220,"PM
2.5",1/1,Uttar Pradesh
Greater noida,Moderate,198,"PM
10",2/2,Uttar Pradesh
Leh,Moderate,184,CO,1/1,Ladakh
Ballabgarh,Moderate,152,"PM
10",1/1,Haryana
Pali,Moderate,151,"PM
2.5",1/1,Rajasthan
Gummidipoondi,Moderate,151,"PM
2.5",1/1,
Modinagar,Moderate,145,"PM
2.5",1/1,Rajasthan
Baghpat,Moderate,144,"PM
10",1/1,Uttar Pradesh
Faridabad,Moderate,144,"PM , PM
2.5 10",3/4,
Ambala,Moderate,141,"PM
10",1/1,Haryana
Baddi,Moderate,138,"PM
10",1/1,Himachal Pradesh
Meerut,Moderate,133,"PM , PM
2.5 10",4/4,Uttar Pradesh
Panipat,Moderate,126,"PM
2.5",1/1,Haryana
Noida,Moderate,123,"PM
10",4/4,Uttar Pradesh
Vatva,Moderate,123,"PM
2.5",1/1,
Siliguri,Moderate,117,NO2,1/1,West Bengal
Hapur,Moderate,114,"PM
2.5",1/1,
Chhapra,Moderate,113,"PM
10",1/1,Gujarat
Tirumala,Moderate,113,"PM
10",1/1,Andhra Pradesh
Mandi gobindgarh,Moderate,112,"PM
2.5",1/1,
Ghaziabad,Moderate,111,"PM , CO
10",5/7,Uttar Pradesh
Raebareli,Moderate,110,"PM , PM
2.5 10",2/2,
Bulandshahr,Moderate,108,"PM
10",1/1,Uttar Pradesh
Jorapokhar,Moderate,107,"PM
10",1/1,Jharkhand
Charkhi dadri,Moderate,106,"PM
2.5",1/1,Haryana
Siwan,Moderate,105,"PM
10",1/1,Bihar
Tonk,Moderate,105,CO,1/1,
Muzaffarnagar,Moderate,104,"PM
2.5",1/1,
Angul,Moderate,103,CO,1/1,
Sonipat,Moderate,103,"PM
10",1/1,Haryana
Manesar,Moderate,102,"PM
2.5",1/1,
Delhi,Satisfactory,98,"PM , PM
10 2.5",43/46,National Capital Territory of Delhi
Byrnihat (Assam),Satisfactory,96,"PM
2.5",1/1,
Visakhapatnam,Satisfactory,94,"PM
10",1/1,
Palwal,Satisfactory,94,"PM
10",1/1,Haryana
Gadag,Satisfactory,93,"PM
10",1/1,
Gurugram,Satisfactory,90,"PM , PM
2.5 10",3/4,Haryana
Alwar,Satisfactory,90,"PM
10",2/2,Rajasthan
Bhiwadi,Satisfactory,89,"PM
10",2/2,Rajasthan
Yamuna nagar,Satisfactory,89,"PM
10",1/1,
Narnaul,Satisfactory,87,"PM
10",1/1,Haryana
Sirsa,Satisfactory,86,CO,1/1,Haryana
Kaithal,Satisfactory,85,SO2,1/1,
Karnal,Satisfactory,83,"PM
10",1/1,Haryana
Byrnihat (Meghalaya),Satisfactory,79,"PM
2.5",1/1,
Ludhiana,Satisfactory,79,"PM
10",1/1,Punjab
Sikar,Satisfactory,78,"PM
10",1/1,Rajasthan
Talcher,Satisfactory,78,NO2,1/1,Odisha
Pithampur,Satisfactory,77,"PM
10",1/1,
Samastipur,Satisfactory,76,"PM
2.5",1/1,
Vadodara,Satisfactory,76,CO,1/1,
Udaipur,Satisfactory,75,"PM
10",1/1,
Amaravati,Satisfactory,75,"PM
10",1/1,Andhra Pradesh
Dharuhera,Satisfactory,75,"PM
2.5",1/1,Haryana
Kannur,Satisfactory,74,"PM
2.5",1/1,
Mysuru,Satisfactory,74,"PM
10",1/1,Karnataka
Chennai,Satisfactory,74,"PM
10",7/9,Tamil Nadu
Manguraha,Satisfactory,73,"PM
10",1/1,
Panchgaon,Satisfactory,73,"PM
2.5",1/1,
Kurukshetra,Satisfactory,72,"PM
10",1/1,Haryana
Bhilwara,Satisfactory,71,"PM
10",1/1,Rajasthan
