City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Byrnihat (Meghalaya),Poor,253,"PM
2.5",1/1,
Hisar,Poor,224,"PM
2.5",1/1,
Rupnagar,Poor,210,"PM
2.5",1/1,
Ballabgarh,Moderate,182,"PM
10",1/1,
Pali,Moderate,177,"PM
10",1/1,
Hajipur,Moderate,169,"PM
2.5",1/1,
Angul,Moderate,161,"PM
10",1/1,
Meerut,Moderate,157,"O
3",4/4,
Greater Noida,Moderate,155,"O
3",2/2,
Siliguri,Moderate,153,"NO
2",1/1,
Saharsa,Moderate,151,"PM
2.5",1/1,
Kanpur,Moderate,150,"PM , PM
10 2.5",3/4,
Visakhapatnam,Moderate,145,"PM
10",1/1,
Panipat,Moderate,141,"PM
10",1/1,
Ghaziabad,Moderate,140,"PM , O
10 3",6/6,
Noida,Moderate,138,"O
3",4/4,
Sonipat,Moderate,132,"PM
10",1/1,
Sirsa,Moderate,131,"PM
2.5",1/1,
Chhapra,Moderate,129,"PM
10",1/1,
Bulandshahr,Moderate,129,"PM
10",1/1,
Jalandhar,Moderate,124,"PM
2.5",1/1,
Agartala,Moderate,123,"PM
10",1/2,
Baghpat,Moderate,123,"PM
10",1/1,
Kishanganj,Moderate,121,"PM
2.5",1/1,
Bhiwadi,Moderate,121,"PM
10",2/2,
Lucknow,Moderate,120,"PM , PM
10 2.5",6/6,
Milupara,Moderate,119,"O
3",1/1,
Muzaffarpur,Moderate,118,"PM
2.5",2/3,
Singrauli,Moderate,115,"PM
10",1/1,
Talcher,Moderate,115,"PM
2.5",1/1,
Vatva,Moderate,112,"PM
10",1/1,
Barbil,Moderate,111,"PM
10",1/1,
Mandi Gobindgarh,Moderate,110,"PM
10",1/1,
Jalore,Moderate,110,"PM
10",1/1,
Gummidipoondi,Moderate,109,"PM
10",1/1,
Dhanbad,Moderate,108,"SO
2",1/2,
Bharatpur,Moderate,108,"O
3",1/1,
Begusarai,Moderate,107,"PM
10",1/1,
Panchkula,Moderate,106,"PM
2.5",1/1,
Amaravati,Moderate,106,"PM
10",1/1,
Sri Ganganagar,Moderate,106,"O
3",1/1,
