City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Jind,Severe,421,"PM
2.5",1/1,Haryana
Dharuhera,Severe,412,"PM
2.5",1/1,Haryana
Narnaul,Very Poor,390,"PM
2.5",1/1,Haryana
Rohtak,Very Poor,376,"PM
2.5",1/1,Haryana
Gurugram,Very Poor,370,"PM
2.5",3/4,Haryana
Bahadurgarh,Very Poor,368,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,364,"PM
2.5",2/2,Rajasthan
Sirsa,Very Poor,353,"PM
2.5",1/1,Haryana
Charkhi Dadri,Very Poor,353,"PM
2.5",1/1,Haryana
Delhi,Very Poor,351,"PM
2.5",35/39,Delhi
Bhiwani,Very Poor,327,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,324,"PM
2.5",4/4,Uttar Pradesh
Manesar,Very Poor,320,"PM
2.5",1/1,Haryana
Noida,Very Poor,320,"PM
2.5",4/4,Uttar Pradesh
Hapur,Very Poor,314,"PM
2.5",1/1,Uttar Pradesh
Nandesari,Very Poor,303,"PM
2.5",1/1,Gujarat
Sagar,Poor,299,"PM
2.5",1/2,Madhya Pradesh
Mandi Gobindgarh,Poor,297,"PM
2.5",1/1,Punjab
Ballabgarh,Poor,297,"PM
2.5",1/1,Haryana
Hajipur,Poor,291,"PM
2.5",1/1,Bihar
Sonipat,Poor,287,"PM
2.5",1/1,Haryana
Sri Ganganagar,Poor,285,"PM
2.5",1/1,Rajasthan
Greater Noida,Poor,282,"PM
2.5",2/2,Uttar Pradesh
Gorakhpur,Poor,280,"PM
2.5",1/1,Uttar Pradesh
Meerut,Poor,280,"PM , PM
10 2.5",3/3,Uttar Pradesh
Moradabad,Poor,279,"PM
2.5",6/7,Uttar Pradesh
Dholpur,Poor,276,"PM
2.5",1/1,Rajasthan
Pithampur,Poor,276,"PM
2.5",1/1,Madhya Pradesh
Hanumangarh,Poor,274,"PM
2.5",1/1,Rajasthan
Kaithal,Poor,273,"PM
2.5",1/1,Haryana
Saharsa,Poor,273,"PM
2.5",1/1,Bihar
Kota,Poor,273,"PM
2.5",3/3,Rajasthan
Jaipur,Poor,272,"PM
2.5",5/6,Rajasthan
Ludhiana,Poor,271,"PM
2.5",1/1,Punjab
Faridabad,Poor,268,"PM
2.5",2/4,Haryana
Baghpat,Poor,267,"PM
2.5",1/2,Uttar Pradesh
Karnal,Poor,266,"PM
2.5",1/1,Haryana
Fatehabad,Poor,266,"PM
2.5",1/1,Haryana
Dhule,Poor,264,"PM
2.5",1/1,Maharashtra
Ajmer,Poor,260,"PM
2.5",1/1,Rajasthan
Bhilwara,Poor,260,"PM
2.5",1/1,Rajasthan
