City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Banswara,Poor,241,"PM
10",1/1,
Narnaul,Moderate,177,"PM
2.5",1/1,
Sasaram,Moderate,168,"PM
2.5",1/1,Bihar
Panipat,Moderate,164,"PM
2.5",1/1,Haryana
Karnal,Moderate,121,"PM
2.5",1/1,Haryana
Visakhapatnam,Moderate,121,"PM
10",1/1,Andhra Pradesh
Mandi gobindgarh,Moderate,121,"PM
10",1/1,
Siliguri,Moderate,118,NO2,1/1,West Bengal
Sonipat,Moderate,112,"PM
10",1/1,
Guwahati,Moderate,106,"O , PM , SO2
3 2.5",3/4,Assam
Greater noida,Moderate,105,"PM
10",2/2,Uttar Pradesh
Dhanbad,Moderate,104,NO2,1/2,
Siwan,Moderate,104,"PM
10",1/1,Bihar
Khora,Moderate,102,CO,1/1,
Gummidipoondi,Moderate,101,"PM
2.5",1/1,
Chennai,Satisfactory,100,"PM
10",6/9,Tamil Nadu
Ballabgarh,Satisfactory,95,"PM
10",1/1,
Jhunjhunu,Satisfactory,94,"PM
10",1/1,
Bahadurgarh,Satisfactory,93,"PM
10",1/1,
Vatva,Satisfactory,92,"PM
10",1/1,
Gurugram,Satisfactory,90,"PM , PM
2.5 10",4/4,Haryana
Ludhiana,Satisfactory,90,"PM
10",1/1,Punjab
Faridabad,Satisfactory,88,"PM
10",3/4,Haryana
Chhapra,Satisfactory,88,CO,1/1,Gujarat
Rajkot,Satisfactory,85,"PM
10",1/1,Gujarat
Sirsa,Satisfactory,85,CO,1/1,Haryana
Bhiwadi,Satisfactory,84,"PM
10",2/2,Rajasthan
Bhilwara,Satisfactory,82,"PM
10",1/1,Rajasthan
Mandikhera,Satisfactory,79,"PM
10",1/1,Haryana
Dewas,Satisfactory,79,NO2,1/1,
Balasore,Satisfactory,79,"O
3",1/1,
Vadodara,Satisfactory,78,CO,1/1,Gujarat
Bathinda,Satisfactory,78,CO,1/1,Punjab
Yamuna nagar,Satisfactory,78,"PM
10",1/1,Haryana
Dharuhera,Satisfactory,77,"PM
2.5",1/1,
Rajsamand,Satisfactory,77,CO,1/1,
Chhal,Satisfactory,77,"O
3",1/1,Chhattisgarh
Tirupati,Satisfactory,74,"PM
10",1/1,Andhra Pradesh
Raebareli,Satisfactory,74,CO,1/2,
Delhi,Satisfactory,73,"PM , NO2
10",44/46,
Palwal,Satisfactory,72,"PM
10",1/1,Haryana
Amritsar,Satisfactory,72,"PM
10",1/1,Punjab
Bhubaneswar,Satisfactory,72,"CO, PM
10",2/2,
Satna,Satisfactory,71,"PM
10",1/1,
Jorapokhar,Satisfactory,71,"PM
10",1/1,Jharkhand
Agra,Satisfactory,69,"PM , PM , SO2
2.5 10",5/6,Uttar Pradesh
Jaisalmer,Satisfactory,68,"PM
10",1/1,
Nalbari,Satisfactory,67,"PM
2.5",1/1,
Cuttack,Satisfactory,66,"PM
10",1/1,Odisha
Bhavnagar,Satisfactory,66,CO,1/1,Gujarat
