City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Moderate,170,"O
3",1/4,Haryana
Byrnihat,Moderate,143,"PM
2.5",1/1,Meghalaya
Jhansi,Moderate,141,"PM
2.5",1/1,Uttar Pradesh
Rupnagar,Moderate,139,CO,1/1,Punjab
Eloor,Moderate,128,CO,1/1,Kerala
Bikaner,Moderate,124,"PM
10",1/1,Rajasthan
Dholpur,Moderate,121,"PM
10",1/1,Rajasthan
Greater Noida,Moderate,119,"PM
10",2/2,Uttar Pradesh
Sri Ganganagar,Moderate,111,"O
3",1/1,Rajasthan
Samastipur,Moderate,107,"PM
10",1/1,Bihar
Churu,Moderate,101,"PM
10",1/1,Rajasthan
Satna,Satisfactory,96,"NO
2",1/1,Madhya Pradesh
Jalore,Satisfactory,93,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,92,"PM
10",1/1,Rajasthan
Kadapa,Satisfactory,91,"PM
2.5",1/1,Andhra Pradesh
Rajsamand,Satisfactory,90,"O
3",1/1,Rajasthan
Gummidipoondi,Satisfactory,89,"PM
2.5",1/1,Tamil Nadu
Araria,Satisfactory,88,"NO
2",1/1,Bihar
Hanumangarh,Satisfactory,86,"NO
2",1/1,Rajasthan
Bareilly,Satisfactory,86,"SO , CO
2",2/2,Uttar Pradesh
Buxar,Satisfactory,85,"O
3",1/1,Bihar
Baddi,Satisfactory,84,"PM
10",1/1,Himachal Pradesh
Dhanbad,Satisfactory,84,"NO
2",1/2,Jharkhand
Brajrajnagar,Satisfactory,84,CO,1/1,Odisha
Nagaur,Satisfactory,79,"PM
10",1/1,Rajasthan
Purnia,Satisfactory,79,"SO
2",1/1,Bihar
Pali,Satisfactory,78,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,78,"O
3",1/1,Rajasthan
Mandideep,Satisfactory,77,"PM
10",1/1,Madhya Pradesh
Bhiwadi,Satisfactory,76,"PM
10",2/2,Rajasthan
Jodhpur,Satisfactory,76,"PM
10",5/5,Rajasthan
Katihar,Satisfactory,76,CO,1/1,Bihar
Delhi,Satisfactory,76,"PM
2.5",37/39,Delhi
Nalbari,Satisfactory,75,"PM
2.5",1/1,Assam
Kota,Satisfactory,73,"PM
10",3/3,Rajasthan
Mandi Gobindgarh,Satisfactory,72,"PM
10",1/1,Punjab
Prayagraj,Satisfactory,70,"PM , SO
10 2",3/3,Uttar Pradesh
Tonk,Satisfactory,69,"PM
10",1/1,Rajasthan
Gwalior,Satisfactory,67,"PM
10",3/4,Madhya Pradesh
Kohima,Satisfactory,67,"SO
2",1/1,Nagaland
Motihari,Satisfactory,67,"PM
2.5",1/1,Bihar
Ahmednagar,Satisfactory,66,CO,1/1,Maharashtra
Ghaziabad,Satisfactory,65,"PM , NO
10 2",4/4,Uttar Pradesh
Jaipur,Satisfactory,65,"PM , NO , PM
2.5 2 10",5/6,Rajasthan
Amritsar,Satisfactory,65,"PM
10",1/1,Punjab
Sawai Madhopur,Satisfactory,64,"PM
10",1/1,Rajasthan
Agra,Satisfactory,63,"PM , NO
10 2",4/6,Uttar Pradesh
Dewas,Satisfactory,63,"PM
10",1/1,Madhya Pradesh
Jorapokhar,Satisfactory,63,"PM
10",1/1,Jharkhand
Bhagalpur,Satisfactory,62,"SO
2",2/2,Bihar
Ankleshwar,Satisfactory,61,"SO
2",1/1,Gujarat
Coimbatore,Satisfactory,61,"PM
2.5",1/2,Tamil Nadu
Noida,Satisfactory,61,"PM
10",3/4,Uttar Pradesh
Ajmer,Satisfactory,61,"PM
10",1/1,Rajasthan
Pithampur,Satisfactory,60,"PM
10",1/1,Madhya Pradesh
Patna,Satisfactory,60,"PM , CO
10",6/6,Bihar
Moradabad,Satisfactory,60,"PM , PM
2.5 10",6/7,Uttar Pradesh
Thiruvananthapuram,Satisfactory,60,"NO , CO
2",2/2,Kerala
Chittoor,Satisfactory,60,"PM
2.5",1/1,Andhra Pradesh
Nagaon,Satisfactory,59,"PM
10",1/1,Assam
Hyderabad,Satisfactory,59,"PM
10",11/14,Telangana
Bulandshahr,Satisfactory,58,"PM
10",1/1,Uttar Pradesh
Kollam,Satisfactory,58,"PM
10",1/1,Kerala
Bhopal,Satisfactory,58,"PM
10",3/3,Madhya Pradesh
Hosur,Satisfactory,58,"PM
10",1/1,Tamil Nadu
Vijayawada,Satisfactory,58,"PM
2.5",2/4,Andhra Pradesh
Silchar,Satisfactory,58,"PM
10",1/1,Assam
Mira-Bhayandar,Satisfactory,57,"PM
10",1/1,Maharashtra
Khurja,Satisfactory,57,"PM
10",1/1,Uttar Pradesh
Kannur,Satisfactory,57,"PM
10",1/1,Kerala
Jaisalmer,Satisfactory,57,"PM
10",1/1,Rajasthan
Udaipur,Satisfactory,57,"PM
2.5",1/1,Rajasthan
Ludhiana,Satisfactory,56,CO,1/1,Punjab
Chengalpattu,Satisfactory,56,"PM
10",1/1,Tamil Nadu
Saharsa,Satisfactory,56,"PM
10",1/1,Bihar
Bileipada,Satisfactory,54,"PM
10",1/1,Odisha
Solapur,Satisfactory,54,"O
3",1/3,Maharashtra
Nanded,Satisfactory,54,CO,1/1,Maharashtra
Gaya,Satisfactory,53,CO,1/3,Bihar
Karauli,Satisfactory,52,CO,1/1,Rajasthan
Badlapur,Satisfactory,52,"PM
10",1/1,Maharashtra
Cuttack,Satisfactory,52,CO,1/1,Odisha
Dausa,Satisfactory,51,"PM
10",1/1,Rajasthan
Singrauli,Satisfactory,51,"PM
2.5",1/1,Madhya Pradesh
Katni,Satisfactory,51,"PM
10",1/1,Madhya Pradesh
Kolkata,Good,50,"NO
2",7/7,West Bengal
Ratlam,Good,50,"PM
10",1/1,Madhya Pradesh
Bettiah,Good,50,CO,1/1,Bihar
Anantapur,Good,50,"PM
2.5",1/1,Andhra Pradesh
Malegaon,Good,50,CO,1/1,Maharashtra
Jalandhar,Good,49,"PM
10",1/1,Punjab
Vrindavan,Good,49,"PM
10",1/1,Uttar Pradesh
Jalgaon,Good,49,"PM
10",1/1,Maharashtra
Guwahati,Good,49,"PM , SO
2.5 2",2/4,Assam
Maihar,Good,48,"PM
2.5",1/1,Madhya Pradesh
Thrissur,Good,48,"PM
10",1/1,Kerala
Kanpur,Good,48,"PM , CO
10",3/4,Uttar Pradesh
Muzaffarpur,Good,48,"PM , O
2.5 3",3/3,Bihar
Meerut,Good,48,"PM , O
10 3",3/3,Uttar Pradesh
Lucknow,Good,48,"SO , CO, O
2 3",6/6,Uttar Pradesh
Kalyan,Good,48,"PM , CO
10",2/2,Maharashtra
Kalaburagi,Good,48,"PM , CO
10",2/2,Karnataka
Pimpri-Chinchwad,Good,47,"PM , CO
10",4/4,Maharashtra
Banswara,Good,47,"PM
10",1/1,Rajasthan
Firozabad,Good,47,"PM
10",2/2,Uttar Pradesh
Begusarai,Good,47,"PM
10",1/1,Bihar
Vijayapura,Good,47,"PM
10",1/1,Karnataka
Kishanganj,Good,47,"PM
2.5",1/1,Bihar
Mangalore,Good,47,"PM
10",1/1,Karnataka
Pune,Good,47,CO,6/13,Maharashtra
Bhiwandi,Good,47,"PM
10",1/1,Maharashtra
Sikar,Good,46,"PM
10",1/1,Rajasthan
