City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Very Poor,322,"PM
2.5",3/4,Haryana
Singrauli,Very Poor,303,"PM
2.5",1/1,Madhya Pradesh
Panipat,Poor,292,"PM
2.5",1/1,Haryana
Ghaziabad,Poor,292,"PM , PM
2.5 10",4/4,Uttar Pradesh
Mandideep,Poor,283,"PM
2.5",1/1,Madhya Pradesh
Yamuna Nagar,Poor,279,"PM
2.5",1/1,Haryana
Noida,Poor,272,"PM , PM
2.5 10",4/4,Uttar Pradesh
Manesar,Poor,271,"PM
2.5",1/1,Haryana
Greater Noida,Poor,265,"PM
10",2/2,Uttar Pradesh
Ballabgarh,Poor,264,"PM
10",1/1,Haryana
Karnal,Poor,263,"PM
2.5",1/1,Haryana
Dharuhera,Poor,261,"PM
2.5",1/1,Haryana
Baghpat,Poor,261,"PM
2.5",1/2,Uttar Pradesh
Kurukshetra,Poor,259,"PM
2.5",1/1,Haryana
Bhiwadi,Poor,258,"PM , PM
2.5 10",2/2,Rajasthan
Hapur,Poor,255,"PM
2.5",1/1,Uttar Pradesh
Muzaffarnagar,Poor,254,"PM
2.5",1/1,Uttar Pradesh
Delhi,Poor,246,"PM , O
10 3",45/46,Delhi
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Meerut,Poor,240,"PM , PM
2.5 10",2/3,Uttar Pradesh
Bulandshahr,Poor,238,"PM
2.5",1/1,Uttar Pradesh
Sawai Madhopur,Poor,226,"O
3",1/1,Rajasthan
Dehradun,Poor,224,"PM
2.5",1/1,Uttarakhand
Byrnihat,Poor,208,"PM
2.5",1/1,Meghalaya
Agartala,Poor,206,"PM
2.5",1/2,Tripura
Faridabad,Poor,202,"PM , PM
2.5 10",3/4,Haryana
Shillong,Moderate,199,"PM
10",1/2,Meghalaya
Hajipur,Moderate,195,"PM
2.5",1/1,Bihar
Saharsa,Moderate,194,"PM
2.5",1/1,Bihar
Khanna,Moderate,193,"PM
2.5",1/1,Punjab
Sirsa,Moderate,189,"PM
10",1/1,Haryana
Jind,Moderate,183,"PM
2.5",1/1,Haryana
Brajrajnagar,Moderate,182,"PM
2.5",1/1,Odisha
Bhiwani,Moderate,181,"PM
2.5",1/1,Haryana
Milupara,Moderate,181,"O
3",1/1,Chhattisgarh
Begusarai,Moderate,180,"PM
2.5",1/1,Bihar
Khurja,Moderate,177,"PM
2.5",1/1,Uttar Pradesh
Rishikesh,Moderate,175,"O
3",1/1,Uttarakhand
Gummidipoondi,Moderate,175,"PM
2.5",1/1,Tamil Nadu
Baddi,Moderate,173,"PM
2.5",1/1,Himachal Pradesh
Gwalior,Moderate,172,"PM , PM
2.5 10",3/4,Madhya Pradesh
Bharatpur,Moderate,172,"O
3",1/1,Rajasthan
Kishanganj,Moderate,171,"PM
2.5",1/1,Bihar
Lucknow,Moderate,170,"PM
2.5",6/6,Uttar Pradesh
Gaya,Moderate,164,"PM
2.5",2/3,Bihar
Barbil,Moderate,164,"PM
2.5",1/1,Odisha
Bundi,Moderate,164,"O
3",1/1,Rajasthan
Patna,Moderate,163,"PM , PM
2.5 10",6/6,Bihar
Sikar,Moderate,162,"PM
10",1/1,Rajasthan
