City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dewas,Very Poor,304,"O
3",1/1,Madhya Pradesh
Mandideep,Poor,289,"PM
2.5",1/1,Madhya Pradesh
Charkhi Dadri,Poor,265,"PM
2.5",1/1,Haryana
Gurugram,Poor,259,"PM
2.5",4/4,Haryana
Ghaziabad,Poor,254,"PM
2.5",4/4,Uttar Pradesh
Sri Ganganagar,Poor,242,"PM
2.5",1/1,Rajasthan
Mandi Gobindgarh,Poor,226,"PM
10",1/1,Punjab
Delhi,Poor,220,"PM , O
2.5 3",39/40,Delhi
Jhunjhunu,Poor,216,"PM
10",1/1,Rajasthan
Dharuhera,Poor,213,"PM
2.5",1/1,Haryana
Vadodara,Poor,212,"PM
2.5",1/1,Gujarat
Bileipada,Poor,209,"PM
2.5",1/1,Odisha
Hajipur,Poor,209,"PM
2.5",1/1,Bihar
Bikaner,Poor,203,"PM
10",1/1,Rajasthan
Byasanagar,Poor,203,"O
3",1/1,Odisha
Pithampur,Moderate,197,"PM
2.5",1/1,Madhya Pradesh
Ballabgarh,Moderate,197,"PM
2.5",1/1,Haryana
Noida,Moderate,196,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Moderate,194,"PM , PM
2.5 10",2/2,Uttar Pradesh
Sikar,Moderate,188,"PM
10",1/1,Rajasthan
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Naharlagun,Moderate,181,"PM
2.5",1/1,
Mira-Bhayandar,Moderate,180,"PM
2.5",1/1,Maharashtra
Sawai Madhopur,Moderate,180,"O
3",1/1,Rajasthan
Bhiwadi,Moderate,178,"PM
2.5",2/2,Rajasthan
Rupnagar,Moderate,172,"PM
10",1/1,Punjab
Tonk,Moderate,171,"PM
2.5",1/1,Rajasthan
Guwahati,Moderate,169,"PM , PM
2.5 10",3/4,Assam
Nagpur,Moderate,168,"PM
2.5",4/4,Maharashtra
Surat,Moderate,166,"PM , PM
2.5 10",2/2,Gujarat
Pune,Moderate,164,"PM
2.5",8/13,Maharashtra
Singrauli,Moderate,163,"PM
10",1/1,Madhya Pradesh
Visakhapatnam,Moderate,163,"PM
10",1/1,Andhra Pradesh
Vatva,Moderate,160,"PM
10",1/1,Gujarat
Cuttack,Moderate,160,"O
3",1/1,Odisha
Manesar,Moderate,159,"PM
2.5",1/1,Haryana
Hanumangarh,Moderate,158,"PM
10",1/1,Rajasthan
Faridabad,Moderate,155,"PM , PM
2.5 10",3/4,Haryana
Belapur,Moderate,155,"PM
2.5",1/1,Maharashtra
Kota,Moderate,154,"PM
2.5",3/3,Rajasthan
Jhalawar,Moderate,154,"PM
2.5",1/1,Rajasthan
Bhilwara,Moderate,154,"PM
2.5",1/1,Rajasthan
Barbil,Moderate,152,"PM
10",1/1,Odisha
Bulandshahr,Moderate,151,"PM
10",1/1,Uttar Pradesh
Udaipur,Moderate,151,"PM
2.5",1/1,Rajasthan
Howrah,Moderate,150,"PM , O , PM
2.5 3 10",5/5,West Bengal
Jaipur,Moderate,150,"PM , PM
2.5 10",6/6,Rajasthan
Jind,Moderate,148,"PM
2.5",1/1,Haryana
Rajkot,Moderate,145,"PM
2.5",1/1,Gujarat
Angul,Moderate,144,"PM
2.5",1/1,Odisha
Muzaffarnagar,Moderate,144,"PM
2.5",1/1,Uttar Pradesh
Pimpri-Chinchwad,Moderate,143,"PM , PM
2.5 10",4/4,Maharashtra
Manguraha,Moderate,142,"PM
2.5",1/1,Bihar
Chandrapur,Moderate,142,"PM
10",2/2,Maharashtra
Kunjemura,Moderate,140,"PM
10",1/1,Chhattisgarh
Kurukshetra,Moderate,139,"PM
10",1/1,Haryana
Bhiwandi,Moderate,139,"PM
10",1/1,Maharashtra
Baghpat,Moderate,139,"PM
2.5",1/2,Uttar Pradesh
Chittorgarh,Moderate,138,"PM
10",1/1,Rajasthan
Brajrajnagar,Moderate,138,"PM
10",1/1,Odisha
Jalandhar,Moderate,138,"PM
2.5",1/1,Punjab
Mahad,Moderate,137,"PM
10",1/1,Maharashtra
Churu,Moderate,137,"PM
10",1/1,Rajasthan
Baddi,Moderate,135,"PM
10",1/1,Himachal Pradesh
