City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Hapur,Severe,416,"PM
2.5",1/1,Uttar Pradesh
Noida,Very Poor,397,"PM , PM
10 2.5",4/4,Uttar Pradesh
Ghaziabad,Very Poor,396,"PM , PM
10 2.5",3/4,Uttar Pradesh
Greater Noida,Very Poor,382,"PM
2.5",2/2,Uttar Pradesh
Delhi,Very Poor,382,"PM
2.5",39/39,Delhi
Charkhi Dadri,Very Poor,366,"PM
2.5",1/1,Haryana
Bulandshahr,Very Poor,356,"PM
2.5",1/1,Uttar Pradesh
Meerut,Very Poor,350,"PM , PM
10 2.5",3/3,Uttar Pradesh
Manesar,Very Poor,342,"PM
2.5",1/1,Haryana
Baghpat,Very Poor,330,"PM
2.5",1/2,Uttar Pradesh
Singrauli,Very Poor,328,"PM
2.5",1/1,Madhya Pradesh
Angul,Very Poor,318,"PM
2.5",1/1,Odisha
Muzaffarnagar,Very Poor,318,"PM
2.5",1/1,Uttar Pradesh
Bhiwani,Very Poor,316,"PM
2.5",1/1,Haryana
Sonipat,Very Poor,311,"PM
2.5",1/1,Haryana
Dharuhera,Very Poor,302,"PM
2.5",1/1,Haryana
Tonk,Poor,299,"PM
2.5",1/1,Rajasthan
Bahadurgarh,Poor,298,"PM
2.5",1/1,Haryana
Dewas,Poor,298,"PM
2.5",1/1,Madhya Pradesh
Cuttack,Poor,297,"PM
2.5",1/1,Odisha
Mandideep,Poor,295,"PM
2.5",1/1,Madhya Pradesh
Bhiwadi,Poor,294,"PM
2.5",2/2,Rajasthan
Khurja,Poor,293,"PM
2.5",1/1,Uttar Pradesh
Bhopal,Poor,292,"PM , PM
10 2.5",3/3,Madhya Pradesh
Jind,Poor,291,"PM
2.5",1/1,Haryana
Gurugram,Poor,286,"PM
2.5",4/4,Haryana
Balasore,Poor,284,"PM
2.5",1/1,Odisha
Yamuna Nagar,Poor,278,"PM
2.5",1/1,Haryana
Ankleshwar,Poor,264,"PM
2.5",1/1,Gujarat
Nandesari,Poor,262,"PM
2.5",1/1,Gujarat
Bhubaneswar,Poor,255,"PM
2.5",2/2,Odisha
Barbil,Poor,253,"PM
2.5",1/1,Odisha
Byasanagar,Poor,252,"PM
2.5",1/1,Odisha
Talcher,Poor,248,"PM
2.5",1/1,Odisha
Haldia,Poor,248,"PM
2.5",1/1,West Bengal
Ambala,Poor,247,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,247,"PM
2.5",1/1,Haryana
