City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Byasanagar,Poor,295,"O
3",1/1,Odisha
Charkhi Dadri,Poor,290,"PM
2.5",1/1,Haryana
Singrauli,Poor,268,"PM
2.5",1/1,Madhya Pradesh
Dharuhera,Poor,264,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,260,"PM
10",1/1,Haryana
Sirsa,Poor,254,"PM
2.5",1/1,Haryana
Bileipada,Poor,245,"PM
2.5",1/1,Odisha
Ghaziabad,Poor,245,"PM
2.5",4/4,Uttar Pradesh
Gurugram,Poor,241,"PM
2.5",4/4,Haryana
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Naharlagun,Poor,241,"PM
2.5",1/1,
Bhiwadi,Poor,240,"PM
2.5",2/2,Rajasthan
Balasore,Poor,238,"PM
2.5",1/1,Odisha
Noida,Poor,227,"PM
2.5",4/4,Uttar Pradesh
Cuttack,Poor,219,"O
3",1/1,Odisha
Greater Noida,Poor,216,"PM
10",2/2,Uttar Pradesh
Surat,Poor,213,"PM
2.5",2/2,Gujarat
Ambala,Poor,210,"PM
2.5",1/1,Haryana
Delhi,Poor,210,"O , PM
3 2.5",38/40,Delhi
Baghpat,Poor,202,"PM
2.5",1/2,Uttar Pradesh
Milupara,Poor,201,"O
3",1/1,Chhattisgarh
Gummidipoondi,Moderate,193,"PM
2.5",1/1,Tamil Nadu
Hapur,Moderate,190,"PM
2.5",1/1,Uttar Pradesh
Manesar,Moderate,187,"PM
2.5",1/1,Haryana
Barbil,Moderate,183,"PM
10",1/1,Odisha
Sri Ganganagar,Moderate,182,"O
3",1/1,Rajasthan
Sawai Madhopur,Moderate,177,"O
3",1/1,Rajasthan
Bhubaneswar,Moderate,176,"O , PM
3 10",2/2,Odisha
Gaya,Moderate,175,"PM , PM
10 2.5",3/3,Bihar
Howrah,Moderate,175,"O , PM
3 2.5",5/5,West Bengal
Kolkata,Moderate,174,"PM
2.5",6/7,West Bengal
Byrnihat,Moderate,173,"PM
2.5",1/1,Meghalaya
Talcher,Moderate,172,"PM
10",1/1,Odisha
Eloor,Moderate,170,"PM
2.5",1/1,Kerala
Guwahati,Moderate,170,"PM , PM
10 2.5",3/4,Assam
Nagpur,Moderate,166,"PM
2.5",4/4,Maharashtra
Baripada,Moderate,165,"PM
2.5",1/1,Odisha
Ulhasnagar,Moderate,165,"PM
2.5",1/1,Maharashtra
Kunjemura,Moderate,159,"PM
10",1/1,Chhattisgarh
Faridabad,Moderate,157,"PM , CO
2.5",3/4,Haryana
Tumidih,Moderate,156,"PM
2.5",1/1,Chhattisgarh
Churu,Moderate,155,"O
3",1/1,Rajasthan
Vatva,Moderate,155,"PM
2.5",1/1,Gujarat
Pune,Moderate,154,"PM , PM
10 2.5",10/13,Maharashtra
Patna,Moderate,153,"PM , PM
10 2.5",6/6,Bihar
Bharatpur,Moderate,152,"O
3",1/1,Rajasthan
Kalyan,Moderate,151,"PM
10",1/2,Maharashtra
Bhiwandi,Moderate,149,"PM
10",1/1,Maharashtra
Asansol,Moderate,148,"PM
2.5",4/4,West Bengal
Chandrapur,Moderate,148,"PM
10",2/2,Maharashtra
Mandideep,Moderate,148,"PM
2.5",1/1,Madhya Pradesh
Yamuna Nagar,Moderate,148,"PM
2.5",1/1,Haryana
Panchgaon,Moderate,147,"PM
2.5",1/1,Haryana
Siliguri,Moderate,147,"PM
10",1/1,West Bengal
Pimpri-Chinchwad,Moderate,145,"PM , PM
10 2.5",4/4,Maharashtra
