City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Poor,255,"O
3",1/4,Haryana
Samastipur,Poor,232,"PM
2.5",1/1,Bihar
Dholpur,Moderate,171,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,147,"PM
2.5",1/1,Tamil Nadu
Aurangabad (Bihar),Moderate,139,"PM
10",1/1,Bihar
Jalna,Moderate,137,"PM
2.5",1/1,Maharashtra
Saharsa,Moderate,127,"PM
10",1/1,Bihar
Greater Noida,Moderate,125,"PM
10",2/2,Uttar Pradesh
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Bikaner,Moderate,108,"PM
10",1/1,Rajasthan
Buxar,Moderate,107,"O
3",1/1,Bihar
Rupnagar,Moderate,102,"PM
10",1/1,Punjab
Noida,Moderate,102,"O , PM
3 10",4/4,Uttar Pradesh
Eloor,Moderate,102,CO,1/1,Kerala
Sri Ganganagar,Satisfactory,99,"PM
10",1/1,Rajasthan
Baddi,Satisfactory,98,"PM
10",1/1,Himachal Pradesh
Bettiah,Satisfactory,92,CO,1/1,Bihar
Delhi,Satisfactory,91,"O , PM , PM
3 10 2.5",36/39,Delhi
Churu,Satisfactory,91,"PM
10",1/1,Rajasthan
Jhansi,Satisfactory,91,"PM
2.5",1/1,Uttar Pradesh
Ghaziabad,Satisfactory,90,"PM , PM
10 2.5",4/4,Uttar Pradesh
Rajgir,Satisfactory,88,CO,1/1,Bihar
Jalore,Satisfactory,87,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Satisfactory,86,"PM
10",1/1,Punjab
Brajrajnagar,Satisfactory,85,CO,1/1,Odisha
Baghpat,Satisfactory,83,"PM
10",1/2,Uttar Pradesh
Pali,Satisfactory,82,"PM
10",1/1,Rajasthan
Bareilly,Satisfactory,82,"CO, SO
2",2/2,Uttar Pradesh
Khanna,Satisfactory,81,"PM
10",1/1,Punjab
Katihar,Satisfactory,81,CO,1/1,Bihar
Araria,Satisfactory,79,CO,1/1,Bihar
Mandideep,Satisfactory,79,"SO
2",1/1,Madhya Pradesh
Hosur,Satisfactory,77,"PM
10",1/1,Tamil Nadu
Bhiwadi,Satisfactory,76,"PM
10",2/2,Rajasthan
Sawai Madhopur,Satisfactory,76,"PM
10",1/1,Rajasthan
Patna,Satisfactory,76,"PM
10",4/6,Bihar
Parbhani,Satisfactory,76,CO,1/1,Maharashtra
Nalbari,Satisfactory,75,"PM
2.5",1/1,Assam
Moradabad,Satisfactory,74,"PM , PM
10 2.5",6/7,Uttar Pradesh
Kota,Satisfactory,73,"PM
10",3/3,Rajasthan
Jodhpur,Satisfactory,72,"PM
10",5/5,Rajasthan
Jalandhar,Satisfactory,72,"PM
10",1/1,Punjab
Gwalior,Satisfactory,72,"PM
10",3/4,Madhya Pradesh
Nagaur,Satisfactory,72,"PM
10",1/1,Rajasthan
Hanumangarh,Satisfactory,71,"PM
10",1/1,Rajasthan
Firozabad,Satisfactory,71,"PM
10",1/2,Uttar Pradesh
Sasaram,Satisfactory,70,"PM
10",1/1,Bihar
Angul,Satisfactory,69,CO,1/1,Odisha
Bhagalpur,Satisfactory,68,"SO
2",2/2,Bihar
Gaya,Satisfactory,68,"CO, PM
10",3/3,Bihar
Durgapur,Satisfactory,68,"PM
10",3/3,West Bengal
Ajmer,Satisfactory,66,CO,1/1,Rajasthan
Jhunjhunu,Satisfactory,66,"PM
10",1/1,Rajasthan
Kohima,Satisfactory,66,"SO
2",1/1,Nagaland
Coimbatore,Satisfactory,66,"PM
2.5",1/2,Tamil Nadu
Chittoor,Satisfactory,65,"PM
2.5",1/1,Andhra Pradesh
Hyderabad,Satisfactory,65,"PM , PM
10 2.5",11/14,Telangana
Thiruvananthapuram,Satisfactory,64,"NO , CO
2",2/2,Kerala
Meerut,Satisfactory,64,"PM
10",2/3,Uttar Pradesh
Ahmednagar,Satisfactory,64,CO,1/1,Maharashtra
Satna,Satisfactory,63,"PM
10",1/1,Madhya Pradesh
Kanchipuram,Satisfactory,63,"PM
10",1/1,Tamil Nadu
Rajsamand,Satisfactory,63,"O
3",1/1,Rajasthan
"Aurangabad
(Maharashtra)",Satisfactory,62,"O , PM
3 10",3/3,Maharashtra
Chandrapur,Satisfactory,62,CO,2/2,Maharashtra
Chennai,Satisfactory,62,"CO, PM
10",5/9,Tamil Nadu
Anantapur,Satisfactory,62,"PM
2.5",1/1,Andhra Pradesh
Kadapa,Satisfactory,62,"PM
10",1/1,Andhra Pradesh
Ludhiana,Satisfactory,62,"PM
10",1/1,Punjab
Kishanganj,Satisfactory,62,"PM
2.5",1/1,Bihar
Mira-Bhayandar,Satisfactory,62,"PM
10",1/1,Maharashtra
Amritsar,Satisfactory,61,"PM
10",1/1,Punjab
Udaipur,Satisfactory,61,"PM
10",1/1,Rajasthan
Tonk,Satisfactory,60,"PM
10",1/1,Rajasthan
Ankleshwar,Satisfactory,60,"SO
2",1/1,Gujarat
Vijayawada,Satisfactory,60,"PM , PM
10 2.5",3/4,Andhra Pradesh
Lucknow,Satisfactory,59,"CO, PM , PM
10 2.5",6/6,Uttar Pradesh
Vrindavan,Satisfactory,58,"PM
10",1/1,Uttar Pradesh
