City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ghaziabad,Very Poor,346,"PM
10",5/5,Uttar Pradesh
Greater Noida,Very Poor,341,"PM
10",2/2,Uttar Pradesh
Noida,Poor,292,"PM
10",4/4,Uttar Pradesh
Rohtak,Poor,292,"PM
2.5",1/1,Haryana
Singrauli,Poor,290,"PM
10",1/1,Madhya Pradesh
Charkhi Dadri,Poor,274,"PM
2.5",1/1,Haryana
Baghpat,Poor,273,"PM
10",1/2,Uttar Pradesh
Hapur,Poor,269,"PM
10",1/1,Uttar Pradesh
Ballabgarh,Poor,268,"PM
10",1/1,Haryana
Delhi,Poor,263,"PM
10",45/47,Delhi
Bhiwadi,Poor,254,"PM , PM
2.5 10",2/2,Rajasthan
Gurugram,Poor,253,"PM , PM
2.5 10",3/4,Haryana
Meerut,Poor,228,"O , PM
3 10",3/3,Uttar Pradesh
Bulandshahr,Poor,220,"PM
10",1/1,Uttar Pradesh
Muzaffarnagar,Poor,210,"PM
2.5",1/1,Uttar Pradesh
Sri Ganganagar,Poor,206,"O
3",1/1,Rajasthan
Faridabad,Moderate,187,"PM , PM
2.5 10",3/4,Haryana
Hisar,Moderate,185,"PM
10",1/1,Haryana
Tonk,Moderate,184,"PM
10",1/1,Rajasthan
Jind,Moderate,182,"PM
2.5",1/1,Haryana
Karnal,Moderate,181,"PM
2.5",1/1,Haryana
Narnaul,Moderate,180,"PM
2.5",1/1,Haryana
Baran,Moderate,180,"O
3",1/1,Rajasthan
Bharatpur,Moderate,178,"O
3",1/1,Rajasthan
Manguraha,Moderate,174,"PM
2.5",1/1,Bihar
Karauli,Moderate,172,"O
3",1/1,Rajasthan
Gwalior,Moderate,172,"O , PM , CO
3 2.5",3/4,Madhya Pradesh
Lucknow,Moderate,168,"PM
2.5",6/6,Uttar Pradesh
Kurukshetra,Moderate,163,"PM
10",1/1,Haryana
Vatva,Moderate,163,"PM
10",1/1,Gujarat
Bathinda,Moderate,162,"PM
10",1/1,Punjab
Kota,Moderate,156,"O , PM , PM
3 2.5 10",3/3,Rajasthan
Mandideep,Moderate,154,"O
3",1/1,Madhya Pradesh
Dharuhera,Moderate,150,"PM
2.5",1/1,Haryana
Sawai Madhopur,Moderate,149,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,146,"PM
10",1/1,Rajasthan
Bhopal,Moderate,146,"O , PM
3 10",3/3,Madhya Pradesh
Nandesari,Moderate,145,"PM
2.5",1/1,Gujarat
Khurja,Moderate,145,"PM
10",1/1,Uttar Pradesh
Bileipada,Moderate,144,"PM
2.5",1/1,Odisha
