City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Hajipur,Poor,237,"PM
2.5",1/1,Bihar
Mandideep,Poor,208,"PM
2.5",1/1,Madhya Pradesh
Nandesari,Poor,208,"PM
2.5",1/1,Gujarat
Ballabgarh,Poor,205,"PM
10",1/1,Haryana
Angul,Moderate,191,"O
3",1/1,Odisha
Greater Noida,Moderate,190,"PM
10",2/2,Uttar Pradesh
Mahad,Moderate,186,"PM
2.5",1/1,Maharashtra
Vatva,Moderate,184,"PM
2.5",1/1,Gujarat
Singrauli,Moderate,180,"PM
10",1/1,Madhya Pradesh
Gurugram,Moderate,180,"PM
2.5",4/4,Haryana
Faridabad,Moderate,180,"PM
2.5",3/4,Haryana
Machilipatnam,Moderate,176,"PM
2.5",1/1,Andhra Pradesh
Charkhi Dadri,Moderate,169,"PM
2.5",1/1,Haryana
Sawai Madhopur,Moderate,168,"O
3",1/1,Rajasthan
Chandrapur,Moderate,164,"O , PM
3 10",2/2,Maharashtra
Cuttack,Moderate,164,"O
3",1/1,Odisha
Samastipur,Moderate,159,"PM
2.5",1/1,Bihar
Sonipat,Moderate,157,"PM
2.5",1/1,Haryana
Bhiwadi,Moderate,154,"PM
10",2/2,Rajasthan
Tonk,Moderate,154,"PM
10",1/1,Rajasthan
Baddi,Moderate,153,"PM
10",1/1,Himachal Pradesh
Bulandshahr,Moderate,153,"PM
10",1/1,Uttar Pradesh
Bikaner,Moderate,146,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,145,"PM , PM
2.5 10",4/4,Uttar Pradesh
Vadodara,Moderate,145,"PM
2.5",1/1,Gujarat
Katni,Moderate,141,"PM
2.5",1/1,Madhya Pradesh
Bhavnagar,Moderate,132,"PM
10",1/1,Gujarat
Delhi,Moderate,132,"PM , O
2.5 3",43/47,Delhi
Dharuhera,Moderate,130,"PM
2.5",1/1,Haryana
Ahmedabad,Moderate,129,"PM , PM
2.5 10",8/9,Gujarat
Manesar,Moderate,129,"PM
2.5",1/1,Haryana
Navi Mumbai,Moderate,129,"PM , O
2.5 3",6/8,Maharashtra
Talcher,Moderate,128,"PM
10",1/1,Odisha
Noida,Moderate,124,"PM , PM
2.5 10",3/4,Uttar Pradesh
Pimpri-Chinchwad,Moderate,124,"O , PM
3 10",3/4,Maharashtra
Sangli,Moderate,121,"PM
2.5",1/1,Maharashtra
Belapur,Moderate,121,"PM
10",1/1,Maharashtra
Baran,Moderate,120,"O
3",1/1,Rajasthan
Barbil,Moderate,119,"PM
10",1/1,Odisha
Gwalior,Moderate,117,"PM
10",2/4,Madhya Pradesh
Jalgaon,Moderate,114,"PM
10",1/1,Maharashtra
Nashik,Moderate,113,"PM , PM
2.5 10",4/4,Maharashtra
Narnaul,Moderate,113,"PM
2.5",1/1,Haryana
Agra,Moderate,113,"PM
10",6/6,Uttar Pradesh
Ahmednagar,Moderate,112,"O
3",1/1,Maharashtra
Bhopal,Moderate,112,"O , PM
3 10",3/3,Madhya Pradesh
Pratapgarh,Moderate,112,"PM
10",1/1,Uttar Pradesh
Sri Ganganagar,Moderate,110,"PM
10",1/1,Rajasthan
Pune,Moderate,110,"PM , PM
2.5 10",8/13,Maharashtra
Sikar,Moderate,109,"PM
10",1/1,Rajasthan
Bundi,Moderate,109,"PM
10",1/1,Rajasthan
Raebareli,Moderate,109,"PM
10",1/1,Uttar Pradesh
Saharsa,Moderate,108,"PM
10",1/1,Bihar
Gandhinagar,Moderate,108,"PM
10",3/3,Gujarat
Pali,Moderate,108,"PM
10",1/1,Rajasthan
Kota,Moderate,107,"PM
10",3/3,Rajasthan
Bhilwara,Moderate,107,"PM
10",1/1,Rajasthan
Dewas,Moderate,106,"PM
10",1/1,Madhya Pradesh
Lucknow,Moderate,106,"PM , PM
2.5 10",6/6,Uttar Pradesh
Rohtak,Moderate,106,"PM
2.5",1/1,Haryana
Dausa,Moderate,105,"PM
10",1/1,Rajasthan
Mehsana,Moderate,104,CO,1/1,Gujarat
Muzaffarnagar,Moderate,104,"PM
10",1/1,Uttar Pradesh
Badlapur,Moderate,104,"PM
10",1/1,Maharashtra
Begusarai,Moderate,103,"PM
2.5",1/1,Bihar
Nayagarh,Moderate,103,"PM
10",1/1,Odisha
Parbhani,Moderate,103,"PM
10",1/1,Maharashtra
Kalyan,Moderate,102,"PM
10",1/2,Maharashtra
Nagaon,Moderate,102,"PM
10",1/1,Assam
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Churu,Moderate,102,"O
3",1/1,Rajasthan
Nanded,Moderate,102,"PM
10",1/1,Maharashtra
Kurukshetra,Moderate,102,"PM
10",1/1,Haryana
Chittorgarh,Moderate,101,"PM
10",1/1,Rajasthan
Kanpur,Satisfactory,100,"PM , PM
2.5 10",3/4,Uttar Pradesh
Vrindavan,Satisfactory,100,"PM
10",1/1,Uttar Pradesh
Patna,Satisfactory,100,"PM
10",5/6,Bihar
Bhiwandi,Satisfactory,100,"PM
10",1/1,Maharashtra
Akola,Satisfactory,99,"PM
10",1/1,Maharashtra
Jhalawar,Satisfactory,99,"PM
10",1/1,Rajasthan
Asansol,Satisfactory,98,"PM
2.5",4/4,West Bengal
Jaipur,Satisfactory,97,"PM , PM
2.5 10",6/6,Rajasthan
Indore,Satisfactory,97,"PM , NO
2.5 2",5/6,Madhya Pradesh
Yamuna Nagar,Satisfactory,96,"PM
10",1/1,Haryana
Jhunjhunu,Satisfactory,96,"O
3",1/1,Rajasthan
Mumbai,Satisfactory,95,"O , PM
3 10",21/30,Maharashtra
Sagar,Satisfactory,95,"O , PM
3 10",2/2,Madhya Pradesh
Surat,Satisfactory,95,"CO, PM
10",2/2,Gujarat
Nagpur,Satisfactory,95,"PM
10",4/4,Maharashtra
Alwar,Satisfactory,95,"PM
10",1/1,Rajasthan
Durgapur,Satisfactory,95,"PM , PM
2.5 10",3/3,West Bengal
Jalandhar,Satisfactory,94,"PM
10",1/1,Punjab
Gaya,Satisfactory,94,"PM , PM
2.5 10",3/3,Bihar
Palwal,Satisfactory,94,"PM
10",1/1,Haryana
Solapur,Satisfactory,94,"PM
10",2/3,Maharashtra
Thane,Satisfactory,93,"PM
10",2/2,Maharashtra
Latur,Satisfactory,93,"PM
10",1/1,Maharashtra
Boisar,Satisfactory,92,"PM
10",1/1,Maharashtra
Baghpat,Satisfactory,92,"PM
2.5",1/2,Uttar Pradesh
Milupara,Satisfactory,92,"O
3",1/1,Chhattisgarh
Meerut,Satisfactory,92,"PM , NO
10 2",3/3,Uttar Pradesh
Ulhasnagar,Satisfactory,92,"PM
10",2/2,Maharashtra
Pithampur,Satisfactory,91,"PM
2.5",1/1,Madhya Pradesh
Dholpur,Satisfactory,90,"PM
10",1/1,Rajasthan
Ambala,Satisfactory,90,"PM
10",1/1,Haryana
Udaipur,Satisfactory,89,"PM
10",1/1,Rajasthan
Kannur,Satisfactory,89,"PM
10",1/1,Kerala
Hapur,Satisfactory,88,"PM
2.5",1/1,Uttar Pradesh
