City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bahadurgarh,Severe,466,"PM
2.5",1/1,Haryana
Rohtak,Severe,430,"PM
2.5",1/1,Haryana
Delhi,Severe,404,"PM , PM
10 2.5",39/39,Delhi
Noida,Very Poor,389,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,377,"PM
2.5",2/2,Uttar Pradesh
Ghaziabad,Very Poor,370,"PM
2.5",4/4,Uttar Pradesh
Hapur,Very Poor,360,"PM
2.5",1/1,Uttar Pradesh
Charkhi Dadri,Very Poor,349,"PM
2.5",1/1,Haryana
Sonipat,Very Poor,347,"PM
2.5",1/1,Haryana
Bhiwani,Very Poor,345,"PM
2.5",1/1,Haryana
Fatehabad,Very Poor,340,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,336,"PM
2.5",2/2,Rajasthan
Jind,Very Poor,333,"PM
2.5",1/1,Haryana
Mandideep,Very Poor,333,"PM
2.5",1/1,Madhya Pradesh
Bulandshahr,Very Poor,321,"PM
2.5",1/1,Uttar Pradesh
Meerut,Very Poor,317,"PM , PM
10 2.5",3/3,Uttar Pradesh
Muzaffarnagar,Very Poor,301,"PM
2.5",1/1,Uttar Pradesh
Gurugram,Poor,300,"PM
2.5",4/4,Haryana
Dharuhera,Poor,299,"PM
2.5",1/1,Haryana
Baghpat,Poor,297,"PM
2.5",1/2,Uttar Pradesh
Faridabad,Poor,288,"PM
2.5",2/4,Haryana
Kaithal,Poor,265,"PM
2.5",1/1,Haryana
Cuttack,Poor,265,"PM
2.5",1/1,Odisha
Vapi,Poor,263,"PM
2.5",1/1,Gujarat
Hisar,Poor,255,"PM
10",1/1,Haryana
Kurukshetra,Poor,252,"PM
2.5",1/1,Haryana
Panipat,Poor,249,"PM
2.5",1/1,Haryana
Yamuna Nagar,Poor,248,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,247,"PM
2.5",1/2,Odisha
Mandi Gobindgarh,Poor,247,"PM
2.5",1/1,Punjab
Manesar,Poor,246,"PM
2.5",1/1,Haryana
Bhopal,Poor,246,"PM
2.5",2/3,Madhya Pradesh
Katni,Poor,243,"PM
2.5",1/1,Madhya Pradesh
Ambala,Poor,242,"PM
2.5",1/1,Haryana
Sri Ganganagar,Poor,238,"PM
10",1/1,Rajasthan
Kolkata,Poor,231,"PM
2.5",6/7,West Bengal
Howrah,Poor,228,"PM
2.5",5/5,West Bengal
Angul,Poor,226,"PM
2.5",1/1,Odisha
Chhal,Poor,224,"O
3",1/1,Chhattisgarh
Barbil,Poor,222,"PM
2.5",1/1,Odisha
Khanna,Poor,219,"PM
2.5",1/1,Punjab
Byasanagar,Poor,219,"O
3",1/1,Odisha
Gummidipoondi,Poor,217,"PM
2.5",1/1,Tamil Nadu
Haldia,Poor,214,"PM
2.5",1/1,West Bengal
Sangli,Poor,212,"PM
2.5",1/1,Maharashtra
Jalandhar,Poor,210,"PM
2.5",1/1,Punjab
