City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Tonk,Poor,268,"PM
10",1/1,Rajasthan
Angul,Poor,242,"O
3",1/1,Odisha
Bileipada,Poor,238,"PM
2.5",1/1,Odisha
Ballabgarh,Poor,208,"PM
10",1/1,Haryana
Singrauli,Moderate,198,"PM
10",1/1,Madhya Pradesh
Araria,Moderate,197,"PM
2.5",1/1,Bihar
Sri Ganganagar,Moderate,191,"O
3",1/1,Rajasthan
Mysuru,Moderate,173,"O
3",1/1,Karnataka
Greater Noida,Moderate,172,"PM
10",2/2,Uttar Pradesh
Sonipat,Moderate,156,"PM
2.5",1/1,Haryana
Barbil,Moderate,155,"O
3",1/1,Odisha
Bhiwani,Moderate,153,"PM
2.5",1/1,Haryana
Nagaon,Moderate,152,"O
3",1/1,Assam
Ghaziabad,Moderate,151,"PM
10",4/4,Uttar Pradesh
Lucknow,Moderate,150,"PM , PM
10 2.5",6/6,Uttar Pradesh
Gurugram,Moderate,148,"PM
2.5",4/4,Haryana
Hajipur,Moderate,146,"PM
10",1/1,Bihar
Byrnihat (Assam),Moderate,144,"PM
2.5",1/1,Meghalaya
Charkhi Dadri,Moderate,143,"PM
2.5",1/1,Haryana
Nayagarh,Moderate,141,"PM
10",1/1,Odisha
Delhi,Moderate,137,"PM , O
10 3",42/47,Delhi
Byrnihat (Meghalaya),Moderate,136,"PM
10",1/1,Meghalaya
Noida,Moderate,136,"PM , O
10 3",4/4,Uttar Pradesh
Pithampur,Moderate,135,"PM
10",1/1,Madhya Pradesh
Faridabad,Moderate,133,"PM
2.5",3/4,Haryana
Byasanagar,Moderate,130,"O
3",1/1,Odisha
Dhanbad,Moderate,127,"NO
2",1/2,Jharkhand
Jaipur,Moderate,125,"O , NO
3 2",6/6,Rajasthan
Manguraha,Moderate,124,"PM
10",1/1,Bihar
Patna,Moderate,122,"PM
10",6/6,Bihar
Chhal,Moderate,122,"PM
10",1/1,Chhattisgarh
Vatva,Moderate,121,"PM
2.5",1/1,Gujarat
Dewas,Moderate,119,"PM
10",1/1,Madhya Pradesh
Sawai Madhopur,Moderate,116,"PM
10",1/1,Rajasthan
Kanpur,Moderate,116,"PM , PM
10 2.5",3/4,Uttar Pradesh
Muzaffarpur,Moderate,113,"PM , PM
10 2.5",3/3,Bihar
Jalgaon,Moderate,113,"PM
10",1/1,Maharashtra
Muzaffarnagar,Moderate,113,"PM
10",1/1,Uttar Pradesh
Baghpat,Moderate,112,"PM
10",1/2,Uttar Pradesh
Baddi,Moderate,108,"PM
10",1/1,Himachal Pradesh
Talcher,Moderate,108,"PM
10",1/1,Odisha
Agra,Moderate,107,"PM
10",4/6,Uttar Pradesh
Meerut,Moderate,107,"PM
10",3/3,Uttar Pradesh
Hapur,Moderate,105,"PM
10",1/1,Uttar Pradesh
Kannur,Moderate,104,"PM
2.5",1/1,Kerala
Bundi,Moderate,104,"PM
10",1/1,Rajasthan
Nandesari,Moderate,104,"PM
10",1/1,Gujarat
Chandrapur,Moderate,103,"PM , O
10 3",2/2,Maharashtra
Sagar,Moderate,102,"CO, O
3",2/2,Madhya Pradesh
Cuttack,Moderate,102,"PM
10",1/1,Odisha
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Bhavnagar,Moderate,102,CO,1/1,Gujarat
Gwalior,Moderate,101,"PM
10",3/4,Madhya Pradesh
Firozabad,Moderate,101,"PM
10",2/2,Uttar Pradesh
Gandhinagar,Moderate,101,"PM
10",3/3,Gujarat
Suakati,Satisfactory,100,"PM
2.5",1/1,Odisha
Fatehabad,Satisfactory,100,"O
3",1/1,Haryana
Gorakhpur,Satisfactory,99,"PM
10",1/1,Uttar Pradesh
Kadapa,Satisfactory,98,"PM
2.5",1/1,Andhra Pradesh
Baripada,Satisfactory,98,"PM
10",1/1,Odisha
Durgapur,Satisfactory,98,"PM , PM
10 2.5",3/3,West Bengal
Milupara,Satisfactory,97,"O
3",1/1,Chhattisgarh
Amritsar,Satisfactory,97,"PM
10",1/1,Punjab
Jorapokhar,Satisfactory,96,"PM
10",1/1,Jharkhand
Pratapgarh,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Ludhiana,Satisfactory,96,"PM
10",1/1,Punjab
Kurukshetra,Satisfactory,96,"PM
10",1/1,Haryana
Karnal,Satisfactory,95,"PM
2.5",1/1,Haryana
Moradabad,Satisfactory,95,"PM , SO
10 2",6/7,Uttar Pradesh
Manesar,Satisfactory,95,"PM
2.5",1/1,Haryana
Raebareli,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Indore,Satisfactory,94,"PM , PM
10 2.5",5/6,Madhya Pradesh
Ahmedabad,Satisfactory,94,"PM
10",8/9,Gujarat
Bhopal,Satisfactory,93,"PM , O
10 3",3/3,Madhya Pradesh
Dholpur,Satisfactory,93,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,93,"O
3",1/1,Rajasthan
Keonjhar,Satisfactory,93,"PM
10",1/1,Odisha
Bengaluru,Satisfactory,92,"PM
10",10/14,Karnataka
Varanasi,Satisfactory,92,"PM , PM
10 2.5",4/4,Uttar Pradesh
Jhalawar,Satisfactory,92,"O
3",1/1,Rajasthan
Bulandshahr,Satisfactory,91,"PM
10",1/1,Uttar Pradesh
Agartala,Satisfactory,91,"PM
10",1/2,Tripura
Siwan,Satisfactory,90,"PM
10",1/1,Bihar
Saharsa,Satisfactory,90,"PM
10",1/1,Bihar
Baran,Satisfactory,90,"PM
10",1/1,Rajasthan
Bhiwadi,Satisfactory,90,"PM , PM
10 2.5",2/2,Rajasthan
Balasore,Satisfactory,89,"PM
10",1/1,Odisha
