City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Baraut,Poor,286,"PM
2.5",1/1,Uttar Pradesh
Greater noida,Poor,276,"PM , PM
10 2.5",2/2,Uttar Pradesh
Khora,Poor,254,"PM
2.5",1/1,
Manesar,Poor,245,"PM
2.5",1/1,
Gurugram,Poor,218,"PM
2.5",4/4,Haryana
Bahadurgarh,Moderate,197,"PM
2.5",1/1,
Leh,Moderate,196,CO,1/1,Ladakh
Yamuna nagar,Moderate,190,"PM
2.5",1/1,
Noida,Moderate,189,"PM , PM
2.5 10",4/4,
Khairthal,Moderate,177,"PM
2.5",1/1,Rajasthan
Jind,Moderate,176,"PM
2.5",1/1,
Modinagar,Moderate,170,"O
3",1/1,
Delhi,Moderate,169,"O , PM , PM
3 2.5 10",42/46,
Mandi gobindgarh,Moderate,168,"PM
2.5",1/1,
Baghpat,Moderate,158,"PM
10",1/1,
Hapur,Moderate,158,"PM
2.5",1/1,Uttar Pradesh
Ghaziabad,Moderate,155,"PM
10",6/7,Uttar Pradesh
Meerut,Moderate,153,"PM , PM
2.5 10",4/4,Uttar Pradesh
Bhiwadi,Moderate,152,"PM , PM
10 2.5",2/2,
Bulandshahr,Moderate,151,"PM
10",1/1,
Faridabad,Moderate,151,"PM , PM
2.5 10",3/4,Haryana
Bikaner,Moderate,150,"PM
10",1/1,
Muzaffarnagar,Moderate,150,"PM
10",1/1,
Byrnihat (Meghalaya),Moderate,146,"PM
10",1/1,
Gajraula,Moderate,143,"PM
2.5",1/1,Uttar Pradesh
Jalna,Moderate,139,"PM
2.5",1/1,Maharashtra
Churu,Moderate,131,"PM
10",1/1,Rajasthan
Narnaul,Moderate,131,"PM
10",1/1,
Ambala,Moderate,130,"PM
10",1/1,Haryana
Alwar,Moderate,128,"PM
10",2/2,Rajasthan
Vatva,Moderate,128,"PM
10",1/1,
Hisar,Moderate,125,"PM
2.5",1/1,Haryana
Hanumangarh,Moderate,125,"PM
10",1/1,Rajasthan
Nagaur,Moderate,123,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,122,NO2,1/1,Rajasthan
Jhunjhunu,Moderate,121,"PM
10",1/1,Rajasthan
Kaithal,Moderate,116,"PM
10",1/1,
Bhiwani,Moderate,113,"PM
2.5",1/1,
Gorakhpur,Moderate,109,"PM
2.5",1/1,Haryana
Panipat,Moderate,109,"PM
10",1/1,Haryana
Ahmedabad,Moderate,108,"PM
2.5",7/9,Gujarat
Sirsa,Moderate,107,"PM
10",1/1,
Fatehpur sikri,Moderate,107,"PM
10",1/1,Uttar Pradesh
Ankleshwar,Moderate,106,"PM
2.5",1/1,Gujarat
Moradabad,Moderate,106,"PM
10",6/6,Uttar Pradesh
Katihar,Moderate,105,CO,1/1,Bihar
Vrindavan,Moderate,105,"CO, PM
2.5",2/2,
Kurukshetra,Moderate,103,"PM
10",1/1,
Jalore,Moderate,103,"PM
10",1/1,
Sonipat,Moderate,101,"PM
2.5",1/1,Haryana
Dausa,Satisfactory,100,"PM
10",1/1,
Charkhi dadri,Satisfactory,100,"PM
2.5",1/1,Haryana
Surat,Satisfactory,100,"PM , PM
2.5 10",2/2,Gujarat
Mathura,Satisfactory,98,"PM
10",1/1,
Bhavnagar,Satisfactory,98,"PM
2.5",1/1,Gujarat
Barmer,Satisfactory,98,"O
3",1/1,Rajasthan
Bhagalpur,Satisfactory,97,"CO, PM
2.5",2/2,Bihar
Jalandhar,Satisfactory,97,"PM
2.5",1/1,
Rohtak,Satisfactory,97,"PM
10",1/1,
Jodhpur,Satisfactory,96,"PM
10",4/5,Rajasthan
Jaipur,Satisfactory,95,"PM , PM
2.5 10",5/6,
Tonk,Satisfactory,95,"PM
10",1/1,Rajasthan
Udaipur,Satisfactory,95,"PM
10",1/1,Rajasthan
Pali,Satisfactory,94,"PM
2.5",1/1,Rajasthan
Jhansi,Satisfactory,94,"PM
2.5",1/1,
Khurja,Satisfactory,93,"PM
2.5",1/1,
Baddi,Satisfactory,93,"PM
10",1/1,
Sri ganganagar,Satisfactory,93,"PM
10",1/1,
Malegaon,Satisfactory,92,"PM
10",1/1,Maharashtra
Amritsar,Satisfactory,92,"PM
10",1/1,Punjab
Bareilly,Satisfactory,92,"PM , SO2
10",2/2,Uttar Pradesh
Durgapur,Satisfactory,90,"PM , CO
10",2/3,West Bengal
Vadodara,Satisfactory,88,CO,1/1,
Parbhani,Satisfactory,88,"PM
10",1/1,Maharashtra
Ajmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Bhilwara,Satisfactory,85,"PM
10",1/1,
Tirupati,Satisfactory,85,"PM
10",1/1,Andhra Pradesh
Agra,Satisfactory,84,"PM
10",5/6,Uttar Pradesh
Sirohi,Satisfactory,84,"O
3",1/1,
Sagar,Satisfactory,84,"PM
10",1/2,
Byrnihat (Assam),Satisfactory,83,"PM
2.5",1/1,
Nalbari,Satisfactory,82,"PM
2.5",1/1,
Kanpur,Satisfactory,82,"PM , PM
2.5 10",3/4,Uttar Pradesh
Dehradun,Satisfactory,81,"PM
10",1/1,
Pampore,Satisfactory,81,"PM
10",1/1,
Ambernath,Satisfactory,81,"PM
10",1/1,
Ludhiana,Satisfactory,80,"PM
10",1/1,Punjab
Kannur,Satisfactory,80,"PM
10",1/1,Kerala
Bathinda,Satisfactory,80,"PM
10",1/1,Punjab
Paradeep,Satisfactory,80,CO,1/1,
Boisar,Satisfactory,80,"PM
10",1/1,
Chandrapur,Satisfactory,79,"PM
10",2/2,Maharashtra
Prayagraj,Satisfactory,79,"PM
10",3/3,Uttar Pradesh
Visakhapatnam,Satisfactory,79,"PM
10",1/1,
Varanasi,Satisfactory,78,"PM , PM
2.5 10",4/4,Uttar Pradesh
Amaravati,Satisfactory,77,"PM
10",1/1,Andhra Pradesh
Dharwad,Satisfactory,77,"PM
10",1/1,
Jabalpur,Satisfactory,77,"CO, PM , O
10 3",3/4,
Angul,Satisfactory,75,"PM
10",1/1,Odisha
Tirumala,Satisfactory,74,NO2,1/1,Andhra Pradesh
Raebareli,Satisfactory,74,"PM
10",1/2,Uttar Pradesh
Vapi,Satisfactory,74,"PM
10",1/1,
Gandhinagar,Satisfactory,74,"PM , PM
2.5 10",3/3,
Chittoor,Satisfactory,74,"PM
10",1/1,Andhra Pradesh
Mahad,Satisfactory,73,"PM
10",1/1,Maharashtra
Gwalior,Satisfactory,73,"PM , O , NO2
10 3",3/4,Madhya Pradesh
Bharatpur,Satisfactory,73,"O
3",1/1,Rajasthan
Satara,Satisfactory,72,"PM
10",1/1,Maharashtra
Nashik,Satisfactory,72,"PM , CO
10",4/4,Maharashtra
Bengaluru,Satisfactory,71,"PM
10",6/14,Karnataka
Khanna,Satisfactory,71,"PM
10",1/1,Punjab
Mysuru,Satisfactory,71,"O
3",1/1,Karnataka
Ballabgarh,Satisfactory,71,"PM
10",1/1,
Jalgaon,Satisfactory,71,"PM
2.5",1/1,
Raipur,Satisfactory,71,"PM
10",3/4,Chhattisgarh
Anantapur,Satisfactory,70,"PM
10",1/1,Andhra Pradesh
Chittorgarh,Satisfactory,70,"PM
10",1/1,Rajasthan
Gaya,Satisfactory,70,"PM
10",2/3,Bihar
Satna,Satisfactory,70,"PM
10",1/1,
Kota,Satisfactory,69,"PM
10",3/3,
Thane,Satisfactory,69,"PM
10",2/2,Maharashtra
