City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bulandshahr,Poor,277,"PM
10",1/1,Uttar Pradesh
Panipat,Poor,244,"PM
2.5",1/1,Haryana
Cuddalore,Poor,221,"PM
10",1/2,Tamil Nadu
Greater noida,Poor,219,"PM
10",2/2,
Baddi,Poor,201,"PM
10",1/1,
Noida,Moderate,184,"PM
10",3/4,Uttar Pradesh
Faridabad,Moderate,183,"PM , PM
2.5 10",3/4,Haryana
Manesar,Moderate,179,"PM
2.5",1/1,Haryana
Sonipat,Moderate,176,"PM
2.5",1/1,Haryana
Ballabgarh,Moderate,167,"PM
10",1/1,Haryana
Byrnihat (Meghalaya),Moderate,163,"PM
2.5",1/1,
Sasaram,Moderate,158,"PM
2.5",1/1,
Mandi gobindgarh,Moderate,157,"PM
10",1/1,
Gajraula,Moderate,152,"PM
10",1/1,Uttar Pradesh
Meerut,Moderate,151,"PM , PM
2.5 10",4/4,Uttar Pradesh
Ghaziabad,Moderate,144,"PM , PM
10 2.5",6/7,
Yamuna nagar,Moderate,143,"PM
2.5",1/1,
Bhiwadi,Moderate,143,"PM , PM
2.5 10",2/2,
Pithampur,Moderate,141,"PM
2.5",1/1,Madhya Pradesh
Sri ganganagar,Moderate,136,"PM
10",1/1,
Ambala,Moderate,136,"PM
10",1/1,Haryana
Gurugram,Moderate,135,"PM , PM
2.5 10",4/4,Haryana
Delhi,Moderate,134,"PM , PM
2.5 10",44/46,
Sikar,Moderate,132,"PM
10",1/1,Rajasthan
Hisar,Moderate,131,"O
3",1/1,Haryana
Gummidipoondi,Moderate,130,"PM
2.5",1/1,
Charkhi dadri,Moderate,128,"PM
2.5",1/1,Haryana
Visakhapatnam,Moderate,123,"PM
10",1/1,Andhra Pradesh
Sagar,Moderate,122,"PM
10",1/2,Madhya Pradesh
Muzaffarnagar,Moderate,120,"PM
10",1/1,Uttar Pradesh
Modinagar,Moderate,119,"PM
10",1/1,Rajasthan
Jind,Moderate,119,"PM
2.5",1/1,Haryana
Shamli,Moderate,119,"PM
10",1/1,
Khora,Moderate,118,"PM
2.5",1/1,
Kaithal,Moderate,117,"PM
10",1/1,
Amaravati,Moderate,113,"PM
10",1/1,Andhra Pradesh
Alwar,Moderate,113,"PM
10",2/2,Rajasthan
Panchgaon,Moderate,112,"PM
2.5",1/1,
Sirsa,Moderate,112,"PM
10",1/1,
Chhapra,Moderate,112,"PM
10",1/1,Gujarat
Fatehabad,Moderate,111,"PM
10",1/1,Haryana
Narnaul,Moderate,111,"PM
10",1/1,
Bahadurgarh,Moderate,111,"PM
10",1/1,
Pali,Moderate,111,"PM
10",1/1,Rajasthan
Chandrapur,Moderate,110,"PM
10",2/2,
Kurukshetra,Moderate,109,"PM
10",1/1,
Vatva,Moderate,108,"PM
10",1/1,
Moradabad,Moderate,107,"PM
10",6/6,Uttar Pradesh
Mandideep,Moderate,106,"PM
10",1/1,Madhya Pradesh
Dehradun,Moderate,106,"PM
10",1/1,Uttarakhand
Dausa,Moderate,103,"PM
10",1/1,Rajasthan
Sawai madhopur,Moderate,103,"PM
10",1/1,
Tonk,Moderate,102,"PM
10",1/1,Rajasthan
Amritsar,Satisfactory,100,"PM
2.5",1/1,Punjab
Chennai,Satisfactory,99,"PM
10",6/9,Tamil Nadu
Rohtak,Satisfactory,97,"PM
10",1/1,Haryana
Vrindavan,Satisfactory,96,"CO, PM
2.5",2/2,
Gwalior,Satisfactory,96,"PM
10",3/4,
Baghpat,Satisfactory,95,"PM
10",1/1,
Bhilwara,Satisfactory,95,"PM
10",1/1,
Jaipur,Satisfactory,94,"PM , PM
10 2.5",4/6,Rajasthan
Katni,Satisfactory,90,"PM
10",1/1,Madhya Pradesh
Bareilly,Satisfactory,90,"PM , SO2
10",2/2,Uttar Pradesh
Jabalpur,Satisfactory,89,"PM
10",1/4,Madhya Pradesh
