City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Poor,246,"PM
10",1/4,Haryana
Delhi,Poor,245,"O , PM
3 10",38/39,Delhi
Udaipur,Poor,212,"O
3",1/1,Rajasthan
Bhiwadi,Moderate,193,"PM
2.5",1/2,Rajasthan
Noida,Moderate,192,"PM
10",4/4,Uttar Pradesh
Mandi Gobindgarh,Moderate,191,"PM
2.5",1/1,Punjab
Baddi,Moderate,189,"PM
10",1/1,Himachal Pradesh
Ghaziabad,Moderate,176,"O , PM
3 10",3/4,Uttar Pradesh
Khanna,Moderate,169,"PM
2.5",1/1,Punjab
Bulandshahr,Moderate,165,"PM
2.5",1/1,Uttar Pradesh
Jalna,Moderate,162,"PM
2.5",1/1,Maharashtra
Bhopal,Moderate,161,"O , PM
3 10",3/3,Madhya Pradesh
Chandigarh,Moderate,160,"O , PM , PM
3 10 2.5",3/3,Chandigarh
Greater Noida,Moderate,155,"PM
10",2/2,Uttar Pradesh
Lucknow,Moderate,153,"PM
2.5",6/6,Uttar Pradesh
Bathinda,Moderate,152,"PM
2.5",1/1,Punjab
Guwahati,Moderate,151,"O , SO , PM
3 2 10",3/4,Assam
Patiala,Moderate,143,"PM
2.5",1/1,Punjab
Gwalior,Moderate,141,"O , PM , PM
3 10 2.5",3/4,Madhya Pradesh
Meerut,Moderate,140,"PM
10",2/3,Uttar Pradesh
Jalandhar,Moderate,140,"PM
10",1/1,Punjab
Khurja,Moderate,139,"PM
10",1/1,Uttar Pradesh
Dholpur,Moderate,138,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,138,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,137,"PM
10",1/1,Rajasthan
Bharatpur,Moderate,137,"PM
10",1/1,Rajasthan
Dausa,Moderate,136,"PM
10",1/1,Rajasthan
Samastipur,Moderate,136,"PM
10",1/1,Bihar
Muzaffarnagar,Moderate,134,"PM
10",1/1,Uttar Pradesh
Patna,Moderate,134,"PM , PM
10 2.5",4/6,Bihar
Jhunjhunu,Moderate,130,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,130,"PM
10",1/1,Rajasthan
