City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Singrauli,Poor,247,"PM
2.5",1/1,Madhya Pradesh
Greater Noida,Poor,215,"PM , O
10 3",2/2,Uttar Pradesh
Tonk,Poor,209,"PM
10",1/1,Rajasthan
Pithampur,Moderate,200,"PM
10",1/1,Madhya Pradesh
Gurugram,Moderate,197,"PM , PM
10 2.5",4/4,Haryana
Delhi,Moderate,189,"O
3",45/47,Delhi
Noida,Moderate,184,"PM , O , PM
10 3 2.5",4/4,Uttar Pradesh
Bharatpur,Moderate,176,"O
3",1/1,Rajasthan
Ghaziabad,Moderate,173,"PM
10",4/4,Uttar Pradesh
Sawai Madhopur,Moderate,172,"PM
10",1/1,Rajasthan
Faridabad,Moderate,172,"PM
2.5",3/4,Haryana
Ballabgarh,Moderate,165,"PM
10",1/1,Haryana
Bhagalpur,Moderate,161,"PM , PM
10 2.5",2/2,Bihar
Gwalior,Moderate,151,"PM
10",3/4,Madhya Pradesh
Sri Ganganagar,Moderate,151,"O
3",1/1,Rajasthan
Mandi Gobindgarh,Moderate,150,"PM
2.5",1/1,Punjab
Baddi,Moderate,150,"O
3",1/1,Himachal Pradesh
Bulandshahr,Moderate,149,"PM
2.5",1/1,Uttar Pradesh
Baghpat,Moderate,145,"PM
10",1/2,Uttar Pradesh
Korba,Moderate,144,"PM
2.5",1/2,Chhattisgarh
Agra,Moderate,144,"PM
10",5/6,Uttar Pradesh
Vatva,Moderate,144,"PM
2.5",1/1,Gujarat
Pratapgarh,Moderate,143,"PM
10",1/1,Uttar Pradesh
Kanpur,Moderate,143,"PM
2.5",3/4,Uttar Pradesh
Bhilwara,Moderate,143,"PM
10",1/1,Rajasthan
Gandhinagar,Moderate,139,"PM
10",3/3,Gujarat
Ahmedabad,Moderate,139,"PM , PM
10 2.5",8/9,Gujarat
Manesar,Moderate,138,"PM
2.5",1/1,Haryana
Pali,Moderate,138,"PM
10",1/1,Rajasthan
Rajkot,Moderate,137,"PM
10",1/1,Gujarat
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Meerut,Moderate,135,"PM , O
10 3",3/3,Uttar Pradesh
Bhiwadi,Moderate,134,"PM , PM
10 2.5",2/2,Rajasthan
Mandideep,Moderate,133,"PM
2.5",1/1,Madhya Pradesh
Dewas,Moderate,130,"PM
10",1/1,Madhya Pradesh
Baran,Moderate,126,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,126,"PM
10",1/1,Uttar Pradesh
Karauli,Moderate,125,"PM
10",1/1,Rajasthan
Kota,Moderate,125,"PM
10",3/3,Rajasthan
Jhalawar,Moderate,125,"PM
10",1/1,Rajasthan
Narnaul,Moderate,124,"PM
2.5",1/1,Haryana
Bundi,Moderate,124,"PM
10",1/1,Rajasthan
Katni,Moderate,123,"PM
10",1/1,Madhya Pradesh
Udaipur,Moderate,123,"PM
10",1/1,Rajasthan
Bhopal,Moderate,122,"PM , O
10 3",3/3,Madhya Pradesh
Lucknow,Moderate,121,"PM , PM
10 2.5",6/6,Uttar Pradesh
Patna,Moderate,120,"PM , O
10 3",6/6,Bihar
Sikar,Moderate,120,"PM
10",1/1,Rajasthan
Surat,Moderate,120,"PM
10",2/2,Gujarat
Jaipur,Moderate,120,"PM , O
10 3",6/6,Rajasthan
Hajipur,Moderate,119,"PM
10",1/1,Bihar
Alwar,Moderate,119,"O
3",1/1,Rajasthan
Belapur,Moderate,119,"PM
10",1/1,Maharashtra
Dholpur,Moderate,119,"PM
10",1/1,Rajasthan
Solapur,Moderate,118,"PM
10",1/3,Maharashtra
Dungarpur,Moderate,115,"PM
10",1/1,Rajasthan
Nashik,Moderate,115,"PM
10",4/4,Maharashtra
Jaisalmer,Moderate,114,"PM
10",1/1,Rajasthan
Dharuhera,Moderate,114,"PM
2.5",1/1,Haryana
Mira-Bhayandar,Moderate,113,"PM
10",1/1,Maharashtra
Akola,Moderate,112,"PM
10",1/1,Maharashtra
Boisar,Moderate,112,"PM
10",1/1,Maharashtra
