City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Charkhi dadri,Poor,228,"PM
2.5",1/1,
Baraut,Poor,225,"PM
2.5",1/1,Uttar Pradesh
Ambala,Moderate,183,"PM
10",1/1,Haryana
Bhagalpur,Moderate,177,"PM
10",1/2,
Saharsa,Moderate,176,"PM
10",1/1,Bihar
Bulandshahr,Moderate,168,"PM
10",1/1,Uttar Pradesh
Baddi,Moderate,166,"PM
10",1/1,
Noida,Moderate,154,"PM
10",4/4,Uttar Pradesh
Faridabad,Moderate,151,"PM , PM
2.5 10",3/4,
Sri ganganagar,Moderate,136,"PM
10",1/1,Rajasthan
Bhiwani,Moderate,135,"PM
2.5",1/1,
Gajraula,Moderate,131,"PM
10",1/1,
Dausa,Moderate,130,"PM
10",1/1,
Greater noida,Moderate,130,"PM
10",2/2,
Sikar,Moderate,129,"PM
10",1/1,Rajasthan
Delhi,Moderate,129,"PM
10",43/46,National Capital Territory of Delhi
Meerut,Moderate,124,"PM
10",3/4,
Gummidipoondi,Moderate,123,"PM
2.5",1/1,
Bhiwadi,Moderate,123,"PM
10",2/2,
Shamli,Moderate,122,"PM
10",1/1,
Kaithal,Moderate,121,"PM
10",1/1,
Khanna,Moderate,121,"PM
2.5",1/1,
Manesar,Moderate,121,"PM
2.5",1/1,Haryana
Muzaffarnagar,Moderate,120,"PM
10",1/1,
Jaisalmer,Moderate,119,"PM
10",1/1,Rajasthan
Tonk,Moderate,115,"PM
10",1/1,
Narnaul,Moderate,114,"PM
10",1/1,Haryana
Hapur,Moderate,114,"PM
10",1/1,Uttar Pradesh
Chhapra,Moderate,112,"PM
10",1/1,Gujarat
Alwar,Moderate,110,"PM
10",1/2,Rajasthan
Sirsa,Moderate,110,"PM
10",1/1,Haryana
Pali,Moderate,108,"PM
10",1/1,Rajasthan
Mathura,Moderate,108,"PM
10",1/1,Uttar Pradesh
Kurukshetra,Moderate,107,"PM
10",1/1,
Jind,Moderate,107,"PM
2.5",1/1,Haryana
Amritsar,Moderate,107,"PM
10",1/1,Punjab
Siwan,Moderate,105,"PM
10",1/1,
Panipat,Moderate,103,"PM
2.5",1/1,Haryana
Ghaziabad,Moderate,103,"PM , PM
10 2.5",6/7,
Panchgaon,Moderate,102,CO,1/1,
Yamuna nagar,Moderate,102,"PM
2.5",1/1,Haryana
Pithampur,Moderate,101,"PM
10",1/1,Madhya Pradesh
Churu,Satisfactory,100,"PM
10",1/1,
Hisar,Satisfactory,99,"PM
10",1/1,Haryana
Mandikhera,Satisfactory,98,"PM
10",1/1,Haryana
Khurja,Satisfactory,97,"PM
10",1/1,Uttar Pradesh
Bhilwara,Satisfactory,96,"PM
10",1/1,
Nagaur,Satisfactory,95,"PM
10",1/1,Rajasthan
Indore,Satisfactory,94,"PM
10",5/6,Madhya Pradesh
Bahadurgarh,Satisfactory,94,"PM
10",1/1,
Kalyan,Satisfactory,94,"PM , PM
2.5 10",2/2,Maharashtra
Mandi gobindgarh,Satisfactory,94,"PM
10",1/1,
Ambernath,Satisfactory,93,"PM
10",1/1,
Katihar,Satisfactory,93,CO,1/1,
Mandideep,Satisfactory,93,"PM
10",1/1,Madhya Pradesh
Sawai madhopur,Satisfactory,92,"PM
10",1/1,Rajasthan
Vatva,Satisfactory,91,"PM
10",1/1,
Nayagarh,Satisfactory,91,"PM
10",1/1,
Jaipur,Satisfactory,89,"PM
10",6/6,Rajasthan
Ajmer,Satisfactory,89,"PM
10",1/1,Rajasthan
