City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Severe,410,"PM
2.5",4/4,Uttar Pradesh
Delhi,Severe,401,"PM
2.5",38/40,Delhi
Ghaziabad,Very Poor,393,"PM , PM
10 2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,356,"PM
2.5",2/2,Uttar Pradesh
Bhiwadi,Very Poor,350,"PM , PM
10 2.5",2/2,Rajasthan
Dharuhera,Very Poor,341,"PM
2.5",1/1,Haryana
Talcher,Very Poor,331,"PM
2.5",1/1,Odisha
Gurugram,Very Poor,318,"PM
2.5",4/4,Haryana
Meerut,Very Poor,316,"PM
2.5",2/3,Uttar Pradesh
Baddi,Very Poor,314,"PM
2.5",1/1,Himachal Pradesh
Visakhapatnam,Very Poor,311,"PM
2.5",1/1,Andhra Pradesh
Balasore,Very Poor,310,"PM
2.5",1/1,Odisha
Charkhi Dadri,Very Poor,310,"PM
2.5",1/1,Haryana
Narnaul,Very Poor,306,"PM
2.5",1/1,Haryana
Cuttack,Poor,300,"O
3",1/1,Odisha
Gummidipoondi,Poor,293,"PM
2.5",1/1,Tamil Nadu
Angul,Poor,293,"PM
2.5",1/1,Odisha
Bhubaneswar,Poor,286,"PM
2.5",2/2,Odisha
Baripada,Poor,278,"PM
2.5",1/1,Odisha
Ballabgarh,Poor,274,"PM
2.5",1/1,Haryana
Dehradun,Poor,274,"PM
2.5",1/1,Uttarakhand
Byasanagar,Poor,273,"PM
2.5",1/1,Odisha
Baghpat,Poor,267,"PM
2.5",1/2,Uttar Pradesh
Haldia,Poor,267,"PM
2.5",1/1,West Bengal
Chandigarh,Poor,253,"PM
2.5",3/3,Chandigarh
Faridabad,Poor,253,"PM
2.5",3/4,Haryana
Tirumala,Poor,243,"PM
2.5",1/1,Andhra Pradesh
Rajamahendravaram,Poor,242,"PM
2.5",1/1,Andhra Pradesh
Pune,Poor,235,"PM
2.5",8/13,Maharashtra
Pimpri-Chinchwad,Poor,234,"PM
2.5",4/4,Maharashtra
Tonk,Poor,234,"PM
2.5",1/1,Rajasthan
