City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Cuddalore,Poor,234,"PM
2.5",1/2,Tamil Nadu
Dholpur,Moderate,165,"PM
10",1/1,Rajasthan
Nandesari,Moderate,154,"PM
2.5",1/1,Gujarat
Chhapra,Moderate,149,"PM
2.5",1/1,Bihar
Dausa,Moderate,137,"PM
10",1/1,Rajasthan
Visakhapatnam,Moderate,134,"PM
10",1/1,Andhra Pradesh
Baran,Moderate,128,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,117,"PM
10",1/1,Rajasthan
Greater Noida,Moderate,114,"PM
10",2/2,Uttar Pradesh
Bulandshahr,Moderate,112,"PM
10",1/1,Uttar Pradesh
Jaipur,Moderate,110,"PM , PM
2.5 10",6/6,Rajasthan
Pithampur,Moderate,109,"PM
10",1/1,Madhya Pradesh
Gummidipoondi,Moderate,108,"PM
10",1/1,Tamil Nadu
Talcher,Moderate,105,"PM
10",1/1,Odisha
Baddi,Moderate,102,"PM
10",1/1,Himachal Pradesh
Bikaner,Moderate,101,"PM
10",1/1,Rajasthan
Churu,Satisfactory,100,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,99,"PM
10",1/1,Rajasthan
Bareilly,Satisfactory,99,"SO
2",1/2,Uttar Pradesh
Jalore,Satisfactory,98,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,98,"PM
10",1/1,Gujarat
Nagaur,Satisfactory,97,"PM
10",1/1,Rajasthan
Thoothukudi,Satisfactory,95,CO,1/1,Tamil Nadu
Tonk,Satisfactory,95,"PM
10",1/1,Rajasthan
Udaipur,Satisfactory,93,"PM
10",1/1,Rajasthan
Pratapgarh,Satisfactory,93,"PM
10",1/1,Uttar Pradesh
Nanded,Satisfactory,92,"PM
10",1/1,Maharashtra
Kota,Satisfactory,91,"PM
10",3/3,Rajasthan
Byasanagar,Satisfactory,89,"PM
10",1/1,Odisha
Keonjhar,Satisfactory,89,"PM
10",1/1,Odisha
Jhalawar,Satisfactory,87,"PM
10",1/1,Rajasthan
Rajamahendravaram,Satisfactory,87,"PM
10",1/1,Andhra Pradesh
Ajmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Bundi,Satisfactory,87,"PM
10",1/1,Rajasthan
Rajgir,Satisfactory,87,CO,1/1,Bihar
Katni,Satisfactory,86,"PM
10",1/1,Madhya Pradesh
Lucknow,Satisfactory,86,"O , PM , CO
3 2.5",6/6,Uttar Pradesh
Sikar,Satisfactory,86,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,84,"PM
10",1/1,Uttar Pradesh
Pali,Satisfactory,83,"PM
10",1/1,Rajasthan
Dungarpur,Satisfactory,83,"PM
10",1/1,Rajasthan
Noida,Satisfactory,82,"PM
10",4/4,Uttar Pradesh
Sirohi,Satisfactory,82,"PM
10",1/1,Rajasthan
Dhule,Satisfactory,81,"PM
10",1/1,Maharashtra
Gurugram,Satisfactory,81,"PM
10",1/4,Haryana
Barbil,Satisfactory,81,"PM
10",1/1,Odisha
Banswara,Satisfactory,81,"PM
10",1/1,Rajasthan
Rajsamand,Satisfactory,81,"O
3",1/1,Rajasthan
Sagar,Satisfactory,80,"PM
10",2/2,Madhya Pradesh
Jhansi,Satisfactory,80,"PM
10",1/1,Uttar Pradesh
Ratlam,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Bhilwara,Satisfactory,80,"PM
10",1/1,Rajasthan
Amaravati,Satisfactory,80,"PM
10",1/1,Andhra Pradesh
Bhopal,Satisfactory,80,"PM
10",3/3,Madhya Pradesh
Dhanbad,Satisfactory,79,"NO
2",1/2,Jharkhand
Chennai,Satisfactory,79,"PM
10",7/9,Tamil Nadu
Delhi,Satisfactory,79,"PM
10",38/39,Delhi
Howrah,Satisfactory,79,"O , PM
3 10",5/5,West Bengal
Brajrajnagar,Satisfactory,79,CO,1/1,Odisha
Haldia,Satisfactory,78,"PM
10",1/1,West Bengal
Chittoor,Satisfactory,78,"PM
2.5",1/1,Andhra Pradesh
Motihari,Satisfactory,77,"PM
2.5",1/1,Bihar
Jodhpur,Satisfactory,77,"PM
10",5/5,Rajasthan
Vatva,Satisfactory,76,"PM
10",1/1,Gujarat
Tiruchirappalli,Satisfactory,75,CO,1/1,Tamil Nadu
Bileipada,Satisfactory,75,"PM
10",1/1,Odisha
Rupnagar,Satisfactory,74,"PM
10",1/1,Punjab
Badlapur,Satisfactory,74,"PM
10",1/1,Maharashtra
