City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Singrauli,Very Poor,335,"PM
2.5",1/1,Madhya Pradesh
Ballabgarh,Very Poor,313,"PM
10",1/1,Haryana
Bhiwadi,Poor,291,"PM
2.5",2/2,Rajasthan
Greater Noida,Poor,260,"PM
10",2/2,Uttar Pradesh
Gurugram,Poor,257,"PM
2.5",2/4,Haryana
Dehradun,Poor,250,"PM
2.5",1/1,Uttarakhand
Ghaziabad,Poor,246,"PM
2.5",4/4,Uttar Pradesh
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Mandideep,Poor,236,"PM
2.5",1/1,Madhya Pradesh
Dharuhera,Poor,229,"PM
2.5",1/1,Haryana
Saharsa,Poor,219,"PM
2.5",1/1,Bihar
Noida,Poor,210,"PM
2.5",4/4,Uttar Pradesh
Kashipur,Poor,209,"PM
2.5",1/1,Uttarakhand
Delhi,Poor,209,"PM , PM
10 2.5",42/46,Delhi
Faridabad,Poor,208,"PM , PM
10 2.5",3/4,Haryana
Manesar,Poor,202,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,196,"PM
10",1/1,Uttar Pradesh
Hapur,Moderate,195,"PM
2.5",1/1,Uttar Pradesh
Narnaul,Moderate,190,"PM
2.5",1/1,Haryana
Kishanganj,Moderate,188,"PM
2.5",1/1,Bihar
Lucknow,Moderate,188,"PM , PM , O
10 2.5 3",6/6,Uttar Pradesh
Mahad,Moderate,186,"PM
2.5",1/1,Maharashtra
Hanumangarh,Moderate,180,"PM
10",1/1,Rajasthan
Rishikesh,Moderate,175,"O
3",1/1,Uttarakhand
Meerut,Moderate,171,"PM , PM , O
10 2.5 3",3/3,Uttar Pradesh
Hajipur,Moderate,170,"PM
2.5",1/1,Bihar
Baghpat,Moderate,170,"PM
2.5",1/2,Uttar Pradesh
Baddi,Moderate,170,"PM
2.5",1/1,Himachal Pradesh
Patna,Moderate,168,"PM
2.5",6/6,Bihar
Kurukshetra,Moderate,168,"PM
10",1/1,Haryana
Gaya,Moderate,168,"PM , PM
10 2.5",2/3,Bihar
Tumidih,Moderate,166,"PM
2.5",1/1,Chhattisgarh
Chittorgarh,Moderate,165,"PM
2.5",1/1,Rajasthan
Arrah,Moderate,165,"PM
2.5",1/1,Bihar
Jalgaon,Moderate,163,"PM
10",1/1,Maharashtra
Sawai Madhopur,Moderate,162,"O
3",1/1,Rajasthan
Bharatpur,Moderate,161,"O
3",1/1,Rajasthan
Rajkot,Moderate,161,"PM
10",1/1,Gujarat
Sikar,Moderate,159,"PM
10",1/1,Rajasthan
Khurja,Moderate,159,"PM
10",1/1,Uttar Pradesh
Sangli,Moderate,158,"PM
2.5",1/1,Maharashtra
Pithampur,Moderate,155,"O
3",1/1,Madhya Pradesh
Kunjemura,Moderate,153,"PM
10",1/1,Chhattisgarh
Siliguri,Moderate,153,"PM
10",1/1,West Bengal
Chhapra,Moderate,153,"PM
2.5",1/1,Bihar
Byrnihat,Moderate,153,"PM
2.5",1/1,Meghalaya
Barbil,Moderate,152,"O
3",1/1,Odisha
Manguraha,Moderate,150,"PM
2.5",1/1,Bihar
Thane,Moderate,150,"PM , O
2.5 3",2/2,Maharashtra
Agartala,Moderate,146,"PM
2.5",1/2,Tripura
Kanpur,Moderate,146,"PM
2.5",3/4,Uttar Pradesh
Bhagalpur,Moderate,146,"PM , PM
10 2.5",2/2,Bihar
Jaipur,Moderate,146,"PM , PM
10 2.5",5/6,Rajasthan
Motihari,Moderate,146,"PM
2.5",1/1,Bihar
Bengaluru,Moderate,145,"PM , PM
10 2.5",11/14,Karnataka
Bihar Sharif,Moderate,144,"PM
2.5",1/1,Bihar
Jind,Moderate,143,"PM
2.5",1/1,Haryana
Chandrapur,Moderate,143,"PM
10",2/2,Maharashtra
Chhal,Moderate,143,"O
3",1/1,Chhattisgarh
Ratlam,Moderate,139,"PM
10",1/1,Madhya Pradesh
Kalyan,Moderate,137,"PM
10",1/2,Maharashtra
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Balasore,Moderate,134,"O
3",1/1,Odisha
Bhopal,Moderate,134,"PM , O
10 3",2/3,Madhya Pradesh
Damoh,Moderate,134,"PM
2.5",1/1,Madhya Pradesh
Jhalawar,Moderate,134,"PM
10",1/1,Rajasthan
Gwalior,Moderate,132,"PM
10",3/4,Madhya Pradesh
Bikaner,Moderate,132,"PM
10",1/1,Rajasthan
Moradabad,Moderate,131,"PM , PM
10 2.5",5/7,Uttar Pradesh
Raebareli,Moderate,130,"PM
2.5",1/1,Uttar Pradesh
Mira-Bhayandar,Moderate,130,"PM
10",1/1,Maharashtra
Agra,Moderate,130,"PM , PM
10 2.5",6/6,Uttar Pradesh
Bhiwandi,Moderate,128,"PM
10",1/1,Maharashtra
Nayagarh,Moderate,127,"PM
10",1/1,Odisha
Karnal,Moderate,127,"PM
2.5",1/1,Haryana
Mumbai,Moderate,127,"O
3",22/30,Maharashtra
Ulhasnagar,Moderate,127,"PM
2.5",1/2,Maharashtra
Keonjhar,Moderate,127,"PM
10",1/1,Odisha
Jalandhar,Moderate,126,"PM
10",1/1,Punjab
Panchgaon,Moderate,124,"PM
2.5",1/1,Haryana
Pali,Moderate,124,"PM
10",1/1,Rajasthan
Buxar,Moderate,124,"PM
2.5",1/1,Bihar
Kota,Moderate,124,"PM , PM , O
10 2.5 3",3/3,Rajasthan
Bhilwara,Moderate,123,"PM
10",1/1,Rajasthan
Bileipada,Moderate,123,"PM
10",1/1,Odisha
Aurangabad (Bihar),Moderate,123,"PM
10",1/1,Bihar
Dewas,Moderate,122,"NO
2",1/1,Madhya Pradesh
Nagaur,Moderate,122,"PM
10",1/1,Rajasthan
Surat,Moderate,122,"PM , PM
10 2.5",2/2,Gujarat
Virar,Moderate,122,"PM
10",1/1,Maharashtra
Jodhpur,Moderate,122,"PM , O
10 3",5/5,Rajasthan
Navi Mumbai,Moderate,121,"PM , PM
10 2.5",6/8,Maharashtra
Jalore,Moderate,120,"PM
10",1/1,Rajasthan
Khanna,Moderate,120,"PM
2.5",1/1,Punjab
Araria,Moderate,119,"PM
2.5",1/1,Bihar
Pune,Moderate,119,"PM , PM
10 2.5",9/13,Maharashtra
Tonk,Moderate,119,"PM
10",1/1,Rajasthan
Muzaffarpur,Moderate,119,"PM
2.5",3/3,Bihar
Muzaffarnagar,Moderate,118,"PM
2.5",1/1,Uttar Pradesh
Varanasi,Moderate,118,"PM , PM
10 2.5",4/4,Uttar Pradesh
Kaithal,Moderate,118,"PM
10",1/1,Haryana
Badlapur,Moderate,117,"PM
10",1/1,Maharashtra
Vatva,Moderate,116,"PM
10",1/1,Gujarat
Bhavnagar,Moderate,116,"PM
10",1/1,Gujarat
Chikkaballapur,Moderate,115,"PM
2.5",1/1,Karnataka
Jhunjhunu,Moderate,115,"PM
10",1/1,Rajasthan
Sasaram,Moderate,115,"PM
10",1/1,Bihar
Bhiwani,Moderate,115,"PM
2.5",1/1,Haryana
Ahmednagar,Moderate,114,"PM
10",1/1,Maharashtra
Dhanbad,Moderate,114,"PM
10",1/2,Jharkhand
Solapur,Moderate,114,"PM , PM
10 2.5",2/3,Maharashtra
Katni,Moderate,114,"PM
10",1/1,Madhya Pradesh
Churu,Moderate,113,"PM
10",1/1,Rajasthan
Guwahati,Moderate,113,"PM , PM
10 2.5",3/4,Assam
Rajgir,Moderate,113,"PM
2.5",1/1,Bihar
Udaipur,Moderate,112,"PM
10",1/1,Rajasthan
Barmer,Moderate,112,"O
3",1/1,Rajasthan
Gorakhpur,Moderate,110,"PM
10",1/1,Uttar Pradesh
Nalbari,Moderate,110,"PM
2.5",1/1,Assam
Ahmedabad,Moderate,110,"PM , PM
10 2.5",8/9,Gujarat
Bundi,Moderate,109,"O
3",1/1,Rajasthan
Alwar,Moderate,108,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,108,"PM , PM , CO
10 2.5",3/3,Chandigarh
Pratapgarh,Moderate,108,"O
3",1/1,Uttar Pradesh
Nashik,Moderate,108,"PM , PM
10 2.5",4/4,Maharashtra
Karauli,Moderate,107,"PM
10",1/1,Rajasthan
Siwan,Moderate,107,"PM
10",1/1,Bihar
Gummidipoondi,Moderate,107,"PM
2.5",1/1,Tamil Nadu
Pimpri-Chinchwad,Moderate,106,"PM , PM
10 2.5",4/4,Maharashtra
Baripada,Moderate,106,CO,1/1,Odisha
Belapur,Moderate,106,"PM
10",1/1,Maharashtra
Nagpur,Moderate,106,"PM
10",4/4,Maharashtra
Ramanagara,Moderate,105,"PM
10",1/1,Karnataka
Ambala,Moderate,103,"PM
2.5",1/1,Haryana
Ludhiana,Moderate,103,"PM
10",1/1,Punjab
Sagar,Moderate,102,"PM , O
10 3",2/2,Madhya Pradesh
Baran,Moderate,102,"O
3",1/1,Rajasthan
Dholpur,Moderate,101,"PM
10",1/1,Rajasthan
Bilaspur,Moderate,101,"PM
10",1/1,Chhattisgarh
Yadgir,Moderate,101,"PM
10",1/1,Karnataka
"Aurangabad
(Maharashtra)",Satisfactory,100,"PM , PM
10 2.5",3/3,Maharashtra
Vapi,Satisfactory,100,"PM
10",1/1,Gujarat
Charkhi Dadri,Satisfactory,100,"PM
2.5",1/1,Haryana
Dharwad,Satisfactory,99,"PM
10",1/1,Karnataka
Prayagraj,Satisfactory,98,"PM , PM
10 2.5",3/3,Uttar Pradesh
Mangalore,Satisfactory,98,"PM
10",1/1,Karnataka
Gandhinagar,Satisfactory,97,"PM
10",3/3,Gujarat
Rourkela,Satisfactory,97,"PM , PM
10 2.5",3/3,Odisha
Purnia,Satisfactory,96,"PM
2.5",1/1,Bihar
Rairangpur,Satisfactory,96,"PM
10",1/1,Odisha
Fatehabad,Satisfactory,95,"O
3",1/1,Haryana
Banswara,Satisfactory,95,"O
3",1/1,Rajasthan
Boisar,Satisfactory,94,"PM
10",1/1,Maharashtra
Korba,Satisfactory,93,"PM
10",1/2,Chhattisgarh
Dhule,Satisfactory,92,"PM
10",1/1,Maharashtra
Vrindavan,Satisfactory,92,"PM
10",1/1,Uttar Pradesh
Begusarai,Satisfactory,91,"PM
10",1/1,Bihar
Mysuru,Satisfactory,91,"O
3",1/1,Karnataka
Raipur,Satisfactory,90,"PM
10",3/4,Chhattisgarh
Thiruvananthapuram,Satisfactory,90,"PM
10",2/2,Kerala
Sirohi,Satisfactory,90,"PM
10",1/1,Rajasthan
Cuttack,Satisfactory,90,"PM
10",1/1,Odisha
Coimbatore,Satisfactory,89,"PM
2.5",1/2,Tamil Nadu
Bareilly,Satisfactory,89,"PM , SO
10 2",2/2,Uttar Pradesh
Hyderabad,Satisfactory,89,"PM , PM
10 2.5",13/14,Telangana
Latur,Satisfactory,88,"PM
10",1/1,Maharashtra
Jabalpur,Satisfactory,88,"PM , O
10 3",4/4,Madhya Pradesh
Anantapur,Satisfactory,87,"PM
10",1/1,Andhra Pradesh
Amritsar,Satisfactory,86,"PM
10",1/1,Punjab
Rajsamand,Satisfactory,85,"O
3",1/1,Rajasthan
Akola,Satisfactory,84,"PM
10",1/1,Maharashtra
Vadodara,Satisfactory,84,"PM
10",1/1,Gujarat
Kohima,Satisfactory,84,"PM
2.5",1/1,Nagaland
Kolhapur,Satisfactory,84,"PM
10",2/2,Maharashtra
Ajmer,Satisfactory,84,"PM
10",1/1,Rajasthan
Rupnagar,Satisfactory,83,"PM
10",1/1,Punjab
Amravati,Satisfactory,82,"PM , O
2.5 3",2/2,Maharashtra
Indore,Satisfactory,82,"PM , PM
10 2.5",5/6,Madhya Pradesh
Visakhapatnam,Satisfactory,80,"PM
10",1/1,Andhra Pradesh
Mandikhera,Satisfactory,80,"PM
10",1/1,Haryana
Jhansi,Satisfactory,80,"PM
2.5",1/1,Uttar Pradesh
Amaravati,Satisfactory,80,"PM
10",1/1,Andhra Pradesh
Jaisalmer,Satisfactory,79,"PM
10",1/1,Rajasthan
Asansol,Satisfactory,79,"PM , PM
10 2.5",4/4,West Bengal
Bathinda,Satisfactory,78,CO,1/1,Punjab
Durgapur,Satisfactory,77,"PM , PM
10 2.5",3/3,West Bengal
Dungarpur,Satisfactory,77,"PM
10",1/1,Rajasthan
Thrissur,Satisfactory,77,"PM
10",1/1,Kerala
