City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Severe,434,"PM
2.5",2/2,Uttar Pradesh
Noida,Severe,419,"PM
2.5",4/4,Uttar Pradesh
Ghaziabad,Severe,414,"PM
10",4/4,Uttar Pradesh
Delhi,Very Poor,390,"PM
2.5",39/40,Delhi
Dharuhera,Very Poor,377,"PM
2.5",1/1,Haryana
Rupnagar,Very Poor,355,"PM
10",1/1,Punjab
Gurugram,Very Poor,353,"PM
2.5",4/4,Haryana
Manesar,Very Poor,334,"PM
2.5",1/1,Haryana
Ballabgarh,Very Poor,334,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,330,"PM
2.5",2/2,Rajasthan
Narnaul,Very Poor,314,"PM
2.5",1/1,Haryana
Visakhapatnam,Very Poor,304,"PM
2.5",1/1,Andhra Pradesh
Angul,Poor,300,"O
3",1/1,Odisha
Kaithal,Poor,298,"PM
2.5",1/1,Haryana
Talcher,Poor,297,"PM
2.5",1/1,Odisha
Meerut,Poor,295,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bulandshahr,Poor,295,"PM
2.5",1/1,Uttar Pradesh
Charkhi Dadri,Poor,292,"PM
2.5",1/1,Haryana
Jind,Poor,292,"PM
2.5",1/1,Haryana
Baddi,Poor,281,"PM
2.5",1/1,Himachal Pradesh
Khurja,Poor,279,"PM
2.5",1/1,Uttar Pradesh
Gummidipoondi,Poor,278,"PM
2.5",1/1,Tamil Nadu
Cuttack,Poor,277,"O
3",1/1,Odisha
Bhubaneswar,Poor,272,"PM
2.5",2/2,Odisha
Gwalior,Poor,272,"PM
2.5",3/4,Madhya Pradesh
Haldia,Poor,268,"PM
2.5",1/1,West Bengal
Hapur,Poor,264,"PM
2.5",1/1,Uttar Pradesh
Karnal,Poor,262,"PM
2.5",1/1,Haryana
Balasore,Poor,256,"PM
2.5",1/1,Odisha
Faridabad,Poor,255,"PM
2.5",3/4,Haryana
Baghpat,Poor,251,"PM
2.5",1/2,Uttar Pradesh
Byasanagar,Poor,245,"O
3",1/1,Odisha
Rohtak,Poor,244,"PM
2.5",1/1,Haryana
Howrah,Poor,237,"PM , PM
2.5 10",5/5,West Bengal
Muzaffarnagar,Poor,235,"PM
2.5",1/1,Uttar Pradesh
Dehradun,Poor,233,"PM
2.5",1/1,Uttarakhand
Pune,Poor,232,"PM
2.5",8/13,Maharashtra
Rajamahendravaram,Poor,229,"PM
2.5",1/1,Andhra Pradesh
Chittoor,Poor,225,"PM
2.5",1/1,Andhra Pradesh
Kurukshetra,Poor,224,"PM
2.5",1/1,Haryana
Bhopal,Poor,224,"PM , O
2.5 3",3/3,Madhya Pradesh
Chandigarh,Poor,223,"PM
2.5",3/3,Chandigarh
Pimpri-Chinchwad,Poor,219,"PM
2.5",4/4,Maharashtra
Sikar,Poor,216,"PM
2.5",1/1,Rajasthan
Agra,Poor,212,"PM , PM
2.5 10",5/6,Uttar Pradesh
Chittorgarh,Poor,211,"PM
2.5",1/1,Rajasthan
Araria,Poor,210,"PM
2.5",1/1,Bihar
Kota,Poor,202,"PM
2.5",3/3,Rajasthan
Barrackpore,Poor,202,"PM
2.5",1/1,West Bengal
Kolkata,Poor,201,"PM
2.5",7/7,West Bengal
Mandideep,Moderate,199,"PM
10",1/1,Madhya Pradesh
Baripada,Moderate,187,"PM
2.5",1/1,Odisha
Bikaner,Moderate,184,"PM
10",1/1,Rajasthan
Amaravati,Moderate,181,"PM
10",1/1,Andhra Pradesh
Nagpur,Moderate,180,"PM
2.5",4/4,Maharashtra
Jhalawar,Moderate,178,"PM
2.5",1/1,Rajasthan
