City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Churu,Very Poor,302,"O
3",1/1,Rajasthan
Sawai Madhopur,Poor,287,"O
3",1/1,Rajasthan
Jhunjhunu,Poor,273,"O
3",1/1,Rajasthan
Kadapa,Poor,237,"PM
2.5",1/1,Andhra Pradesh
Meerut,Poor,233,"PM , PM , O
2.5 10 3",3/4,Uttar Pradesh
Bundi,Poor,212,"O
3",1/1,Rajasthan
Jhalawar,Poor,206,"O
3",1/1,Rajasthan
Dausa,Moderate,197,"O
3",1/1,Rajasthan
Sirsa,Moderate,191,"PM
10",1/1,Haryana
Sri Ganganagar,Moderate,190,"O
3",1/1,Rajasthan
Muzaffarnagar,Moderate,190,"PM
2.5",1/1,Uttar Pradesh
Charkhi Dadri,Moderate,188,"PM
2.5",1/1,Haryana
Baghpat,Moderate,188,"PM
2.5",1/2,Uttar Pradesh
Hanumangarh,Moderate,187,"PM
2.5",1/1,Rajasthan
Ghaziabad,Moderate,183,"PM , PM
2.5 10",6/6,Uttar Pradesh
Mysuru,Moderate,178,"O
3",1/1,Karnataka
Byrnihat (Meghalaya),Moderate,178,"PM
10",1/1,Meghalaya
Bharatpur,Moderate,178,"O
3",1/1,Rajasthan
Jaipur,Moderate,173,"O
3",6/6,Rajasthan
Byrnihat (Assam),Moderate,168,"PM
2.5",1/1,Meghalaya
Kalyan,Moderate,168,"PM
10",1/2,Maharashtra
Jind,Moderate,167,"PM
2.5",1/1,Haryana
Sikar,Moderate,166,"O
3",1/1,Rajasthan
Karnal,Moderate,163,"PM
2.5",1/1,Haryana
Khanna,Moderate,162,"PM
2.5",1/1,Punjab
Baran,Moderate,161,"O
3",1/1,Rajasthan
Belapur,Moderate,160,"PM
10",1/1,Maharashtra
Navi Mumbai,Moderate,156,"PM
10",3/8,Maharashtra
Chittorgarh,Moderate,153,"O
3",1/1,Rajasthan
Gurugram,Moderate,153,"PM
2.5",3/4,Haryana
Agartala,Moderate,152,"PM
10",1/2,Tripura
Pratapgarh,Moderate,150,"O
3",1/1,Uttar Pradesh
Sagar,Moderate,150,"O
3",1/2,Madhya Pradesh
Dharuhera,Moderate,147,"PM
2.5",1/1,Haryana
Panchgaon,Moderate,147,"PM
2.5",1/1,Haryana
