City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Cuddalore,Severe,493,"PM
10",1/2,Tamil Nadu
Bhagalpur,Moderate,154,"PM
2.5",2/2,
Khairthal,Moderate,143,"PM
2.5",1/1,Rajasthan
Begusarai,Moderate,136,"PM
10",1/1,
Munger,Moderate,131,"PM
2.5",1/1,Bihar
Hisar,Moderate,131,SO2,1/1,Haryana
Chhapra,Moderate,112,"PM
10",1/1,Gujarat
Baddi,Moderate,111,"PM
10",1/1,
Pali,Moderate,108,"PM
10",1/1,
Bileipada,Moderate,107,"PM
10",1/1,
Panipat,Moderate,106,"PM
10",1/1,Haryana
Faridabad,Moderate,105,"PM , PM
2.5 10",2/4,
Tonk,Moderate,103,CO,1/1,Rajasthan
Vatva,Moderate,103,"PM
10",1/1,
Bikaner,Moderate,102,"PM
10",1/1,Rajasthan
Sikar,Moderate,102,"PM
10",1/1,
Byrnihat (Assam),Moderate,102,"PM
2.5",1/1,
Visakhapatnam,Moderate,101,"PM
10",1/1,Andhra Pradesh
Kaithal,Satisfactory,99,"PM
10",1/1,Haryana
Amritsar,Satisfactory,96,"PM
10",1/1,Punjab
Gummidipoondi,Satisfactory,96,"PM
2.5",1/1,
Agartala,Satisfactory,95,"PM
10",1/2,Tripura
Howrah,Satisfactory,94,"PM
10",5/5,
Bhiwadi,Satisfactory,93,"PM , PM
2.5 10",2/2,Rajasthan
Nagaur,Satisfactory,93,"PM
10",1/1,Rajasthan
Jind,Satisfactory,92,"PM
2.5",1/1,
Brajrajnagar,Satisfactory,91,"PM
2.5",1/1,
Panchgaon,Satisfactory,90,NO2,1/1,
Jalna,Satisfactory,89,"PM
10",1/1,Maharashtra
Yamuna nagar,Satisfactory,87,"PM
2.5",1/1,Haryana
Ambala,Satisfactory,86,"PM
10",1/1,Haryana
Udaipur,Satisfactory,85,"PM
10",1/1,Rajasthan
Khora,Satisfactory,85,"PM
2.5",1/1,
Manguraha,Satisfactory,84,"PM
10",1/1,
Malegaon,Satisfactory,84,"PM
10",1/1,
Mandi gobindgarh,Satisfactory,84,"PM
10",1/1,
Sirsa,Satisfactory,83,CO,1/1,Haryana
Jorapokhar,Satisfactory,82,"PM
10",1/1,
Churu,Satisfactory,82,"PM
10",1/1,Rajasthan
Sonipat,Satisfactory,81,CO,1/1,Haryana
Alwar,Satisfactory,80,"CO, PM
10",2/2,Rajasthan
Talcher,Satisfactory,80,"PM
10",1/1,Odisha
Raebareli,Satisfactory,79,"PM
10",2/2,
Chennai,Satisfactory,79,"PM
10",6/9,
Kannur,Satisfactory,78,"PM
10",1/1,
Khanna,Satisfactory,78,"PM
10",1/1,Punjab
Ahmedabad,Satisfactory,78,"PM , CO
10",8/9,Gujarat
Gadag,Satisfactory,78,CO,1/1,Karnataka
Greater noida,Satisfactory,77,"PM , CO
10",2/2,
Angul,Satisfactory,77,"PM
10",1/1,
Tirupati,Satisfactory,77,"PM
10",1/1,
Vadodara,Satisfactory,77,CO,1/1,
Ballabgarh,Satisfactory,76,"PM
10",1/1,Haryana
Patna,Satisfactory,75,"PM , PM
2.5 10",5/6,
Pithampur,Satisfactory,75,"PM
2.5",1/1,Madhya Pradesh
Ambernath,Satisfactory,74,"PM
10",1/1,
Jaisalmer,Satisfactory,73,"PM
10",1/1,Rajasthan
Katihar,Satisfactory,73,CO,1/1,Bihar
Rajsamand,Satisfactory,73,"PM
10",1/1,
Chandrapur,Satisfactory,72,"PM
10",2/2,
Dharwad,Satisfactory,72,"PM
10",1/1,Karnataka
Gandhinagar,Satisfactory,72,"PM
10",2/3,Gujarat
Balasore,Satisfactory,71,"O
3",1/1,Odisha
Gaya,Satisfactory,71,"PM
10",2/3,
Satara,Satisfactory,71,"PM
10",1/1,Maharashtra
Narnaul,Satisfactory,70,"PM
10",1/1,
Jalore,Satisfactory,70,"PM
10",1/1,
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Dharuhera,Satisfactory,70,"PM
2.5",1/1,Haryana
Gurugram,Satisfactory,70,"PM , O , PM
2.5 3 10",3/4,Haryana
Barmer,Satisfactory,70,"PM
10",1/1,Rajasthan
Chhal,Satisfactory,70,"PM
10",1/1,
Srikakulam,Satisfactory,69,CO,1/1,Andhra Pradesh
Anantapur,Satisfactory,69,"PM
10",1/1,
Bhilwara,Satisfactory,69,"PM
10",1/1,Rajasthan
Varanasi,Satisfactory,69,"PM , PM
2.5 10",4/4,Uttar Pradesh
Ankleshwar,Satisfactory,68,"PM
10",1/1,
Kadapa,Satisfactory,68,"PM
2.5",1/1,
Gwalior,Satisfactory,68,"CO, NO2, O
3",3/4,
Banswara,Satisfactory,68,"PM
10",1/1,Rajasthan
Dungarpur,Satisfactory,67,"PM
10",1/1,
Barrackpore,Satisfactory,67,"PM
10",1/1,
Nagaon,Satisfactory,66,"PM
2.5",1/1,Assam
