City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Chandigarh,Poor,212,"O
3",2/3,Chandigarh
Baddi,Moderate,189,"O
3",1/1,Himachal Pradesh
Muzaffarnagar,Moderate,162,"O
3",1/1,Uttar Pradesh
Delhi,Moderate,161,"O
3",39/39,Delhi
Meerut,Moderate,159,"O
3",3/3,Uttar Pradesh
Gurugram,Moderate,157,"PM
10",1/4,Haryana
Pali,Moderate,155,"PM
10",1/1,Rajasthan
Rourkela,Moderate,152,"O , PM
3 2.5",2/3,Odisha
Dausa,Moderate,150,"PM
10",1/1,Rajasthan
Amritsar,Moderate,147,"PM
2.5",1/1,Punjab
Churu,Moderate,145,"PM
10",1/1,Rajasthan
Baghpat,Moderate,144,"PM
10",1/2,Uttar Pradesh
Jaipur,Moderate,139,"PM
10",6/6,Rajasthan
Byrnihat,Moderate,138,"PM
2.5",1/1,Meghalaya
Jhunjhunu,Moderate,137,"PM
10",1/1,Rajasthan
Cuttack,Moderate,136,CO,1/1,Odisha
Angul,Moderate,134,"PM
2.5",1/1,Odisha
Kota,Moderate,134,"PM , PM
2.5 10",3/3,Rajasthan
Nagaur,Moderate,131,"PM
10",1/1,Rajasthan
Sawai Madhopur,Moderate,131,"PM
10",1/1,Rajasthan
Bikaner,Moderate,129,"PM
10",1/1,Rajasthan
Ahmedabad,Moderate,128,"PM , PM
2.5 10",9/9,Gujarat
Jaisalmer,Moderate,128,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,128,"O , PM
3 10",4/4,Uttar Pradesh
Gandhinagar,Moderate,126,"PM , PM
2.5 10",3/3,Gujarat
Durgapur,Moderate,125,"O , PM
3 10",2/3,West Bengal
Dungarpur,Moderate,125,"PM
10",1/1,Rajasthan
Barmer,Moderate,125,"PM
10",1/1,Rajasthan
Noida,Moderate,124,"PM
10",4/4,Uttar Pradesh
Sikar,Moderate,124,"PM
10",1/1,Rajasthan
Bundi,Moderate,123,"PM
10",1/1,Rajasthan
Jalore,Moderate,123,"PM
10",1/1,Rajasthan
Visakhapatnam,Moderate,122,"PM
10",1/1,Andhra Pradesh
Udaipur,Moderate,121,"PM
10",1/1,Rajasthan
Pithampur,Moderate,119,"PM
10",1/1,Madhya Pradesh
Dhanbad,Moderate,119,"NO
2",1/2,Jharkhand
Sri Ganganagar,Moderate,119,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,118,"PM
10",1/1,Uttar Pradesh
Damoh,Moderate,118,"PM
10",1/1,Madhya Pradesh
Greater Noida,Moderate,118,"PM
10",2/2,Uttar Pradesh
Sangli,Moderate,118,"PM
10",1/1,Maharashtra
Ranipet,Moderate,117,"PM
2.5",1/1,Tamil Nadu
Jabalpur,Moderate,117,"O , PM
3 10",3/4,Madhya Pradesh
Chittorgarh,Moderate,117,"PM
10",1/1,Rajasthan
Bhopal,Moderate,116,"O , PM
3 10",3/3,Madhya Pradesh
Vapi,Moderate,116,"PM
10",1/1,Gujarat
Tonk,Moderate,114,"PM
10",1/1,Rajasthan
Khurja,Moderate,114,"PM
10",1/1,Uttar Pradesh
Barbil,Moderate,114,"O
3",1/1,Odisha
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Chandrapur,Moderate,114,"O , PM
3 10",2/2,Maharashtra
Patna,Moderate,113,"PM
10",5/6,Bihar
Bhiwadi,Moderate,112,"PM , PM
2.5 10",2/2,Rajasthan
Rishikesh,Moderate,110,"O
3",1/1,Uttarakhand
Imphal,Moderate,109,"SO
2",1/2,Manipur
Singrauli,Moderate,108,"PM
10",1/1,Madhya Pradesh
Asansol,Moderate,108,"PM , PM
2.5 10",4/4,West Bengal
Banswara,Moderate,107,"PM
10",1/1,Rajasthan
Bhiwandi,Moderate,107,"PM
10",1/1,Maharashtra
Tirupur,Moderate,106,"PM
10",1/1,Tamil Nadu
Tumidih,Moderate,105,"PM
10",1/1,Chhattisgarh
Ulhasnagar,Moderate,105,"PM
10",1/1,Maharashtra
Katni,Moderate,105,"O
3",1/1,Madhya Pradesh
