City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bathinda,Moderate,166,"PM
10",1/1,Punjab
Balasore,Moderate,158,"O
3",1/1,Odisha
Bikaner,Moderate,145,"PM
10",1/1,Rajasthan
Kishanganj,Moderate,141,"PM
2.5",1/1,Bihar
Baddi,Moderate,136,"PM
10",1/1,Himachal Pradesh
Chhapra,Moderate,133,"PM
2.5",1/1,Bihar
Baghpat,Moderate,132,"PM
10",1/2,Uttar Pradesh
Gummidipoondi,Moderate,126,"PM
2.5",1/1,Tamil Nadu
Delhi,Moderate,120,"O
3",37/39,Delhi
Noida,Moderate,118,"PM
10",4/4,Uttar Pradesh
Churu,Moderate,116,"PM
10",1/1,Rajasthan
Siwan,Moderate,114,"PM
10",1/1,Bihar
Hanumangarh,Moderate,114,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,113,"PM
10",3/4,Uttar Pradesh
Jaisalmer,Moderate,110,"PM
10",1/1,Rajasthan
Dhanbad,Moderate,108,"NO
2",1/2,Jharkhand
Sri Ganganagar,Moderate,106,CO,1/1,Rajasthan
Bhiwadi,Moderate,104,"PM
10",2/2,Rajasthan
Greater Noida,Moderate,103,"PM , CO
10",2/2,Uttar Pradesh
Meerut,Moderate,103,"PM
10",3/3,Uttar Pradesh
Rupnagar,Moderate,101,CO,1/1,Punjab
Maihar,Satisfactory,100,"PM
10",1/1,Madhya Pradesh
Mandi Gobindgarh,Satisfactory,100,"PM
10",1/1,Punjab
Khanna,Satisfactory,99,"PM
2.5",1/1,Punjab
Patna,Satisfactory,98,"PM , NO , PM
10 2 2.5",4/6,Bihar
Nagaur,Satisfactory,98,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,96,"PM
10",1/1,Rajasthan
Faridabad,Satisfactory,95,"PM , PM , CO
10 2.5",3/4,Haryana
Eloor,Satisfactory,92,CO,1/1,Kerala
Muzaffarnagar,Satisfactory,92,"PM
2.5",1/1,Uttar Pradesh
Madikeri,Satisfactory,91,"PM
2.5",1/1,Karnataka
Rajgir,Satisfactory,91,"PM
10",1/1,Bihar
Moradabad,Satisfactory,90,"PM , PM
10 2.5",6/7,Uttar Pradesh
Buxar,Satisfactory,90,"O
3",1/1,Bihar
Rairangpur,Satisfactory,88,"PM
10",1/1,Odisha
Howrah,Satisfactory,86,"O , PM , CO
3 10",5/5,West Bengal
Gorakhpur,Satisfactory,85,"PM
10",1/1,Uttar Pradesh
Mandideep,Satisfactory,83,"PM
10",1/1,Madhya Pradesh
Chandigarh,Satisfactory,82,"PM
10",2/3,Chandigarh
Patiala,Satisfactory,81,"PM
10",1/1,Punjab
Chittoor,Satisfactory,81,"PM
2.5",1/1,Andhra Pradesh
Amritsar,Satisfactory,81,"PM
10",1/1,Punjab
Gaya,Satisfactory,80,"PM , PM
10 2.5",2/3,Bihar
Saharsa,Satisfactory,79,"PM
10",1/1,Bihar
Chennai,Satisfactory,79,"O , PM
3 10",7/9,Tamil Nadu
