City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Byrnihat,Moderate,150,"PM
2.5",1/1,Meghalaya
Gummidipoondi,Moderate,132,"PM
2.5",1/1,Tamil Nadu
Saharsa,Moderate,118,"PM
10",1/1,Bihar
Mandi Gobindgarh,Moderate,118,CO,1/1,Punjab
Khurja,Moderate,117,"PM
10",1/1,Uttar Pradesh
Imphal,Moderate,110,"SO
2",1/2,Manipur
Chhapra,Moderate,110,"NO
2",1/1,Bihar
Sri Ganganagar,Moderate,101,"PM
10",1/1,Rajasthan
Dindigul,Satisfactory,99,"PM
10",1/1,Tamil Nadu
Angul,Satisfactory,92,CO,1/1,Odisha
Samastipur,Satisfactory,89,"PM
10",1/1,Bihar
Bikaner,Satisfactory,86,"PM
10",1/1,Rajasthan
Patna,Satisfactory,86,"PM , CO, O
10 3",6/6,Bihar
Vapi,Satisfactory,85,"PM
10",1/1,Gujarat
Dausa,Satisfactory,85,"PM
10",1/1,Rajasthan
Brajrajnagar,Satisfactory,85,CO,1/1,Odisha
Gaya,Satisfactory,84,"PM
10",1/3,Bihar
Visakhapatnam,Satisfactory,84,"PM
10",1/1,Andhra Pradesh
Rourkela,Satisfactory,84,"PM
10",2/3,Odisha
Pali,Satisfactory,84,"PM
10",1/1,Rajasthan
Hajipur,Satisfactory,80,"O
3",1/1,Bihar
Cuttack,Satisfactory,80,"PM
10",1/1,Odisha
Tonk,Satisfactory,80,"PM
10",1/1,Rajasthan
Baghpat,Satisfactory,78,"PM
10",1/2,Uttar Pradesh
Ajmer,Satisfactory,76,"PM
10",1/1,Rajasthan
Hosur,Satisfactory,76,"PM
10",1/1,Tamil Nadu
Jaisalmer,Satisfactory,76,"O
3",1/1,Rajasthan
Byasanagar,Satisfactory,76,CO,1/1,Odisha
Chennai,Satisfactory,75,"PM , O
10 3",7/9,Tamil Nadu
Dhanbad,Satisfactory,74,"NO
2",1/2,Jharkhand
Chittoor,Satisfactory,73,"PM
2.5",1/1,Andhra Pradesh
Baddi,Satisfactory,72,"PM
10",1/1,Himachal Pradesh
Nagaur,Satisfactory,70,"PM
10",1/1,Rajasthan
Talcher,Satisfactory,68,CO,1/1,Odisha
Hyderabad,Satisfactory,67,"PM
10",8/14,Telangana
Kohima,Satisfactory,67,"SO
2",1/1,Nagaland
Hanumangarh,Satisfactory,66,"PM
10",1/1,Rajasthan
Bhubaneswar,Satisfactory,66,CO,2/2,Odisha
Bettiah,Satisfactory,65,CO,1/1,Bihar
Ludhiana,Satisfactory,65,"PM
10",1/1,Punjab
Delhi,Satisfactory,65,"PM
10",34/39,Delhi
Anantapur,Satisfactory,65,"PM
2.5",1/1,Andhra Pradesh
Prayagraj,Satisfactory,64,"PM
10",2/3,Uttar Pradesh
Bhagalpur,Satisfactory,64,"PM , CO
10",2/2,Bihar
