City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bahadurgarh,Very Poor,347,"PM
2.5",1/1,Haryana
Rohtak,Very Poor,346,"PM
2.5",1/1,Haryana
Sonipat,Very Poor,343,"PM
2.5",1/1,Haryana
Ballabgarh,Very Poor,319,"PM
2.5",1/1,Haryana
Dharuhera,Very Poor,315,"PM
2.5",1/1,Haryana
Greater Noida,Poor,296,"PM
2.5",2/2,Uttar Pradesh
Delhi,Poor,294,"PM
2.5",37/39,Delhi
Noida,Poor,290,"PM
2.5",4/4,Uttar Pradesh
Charkhi Dadri,Poor,279,"PM
2.5",1/1,Haryana
Meerut,Poor,274,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bulandshahr,Poor,270,"PM
2.5",1/1,Uttar Pradesh
Bhiwani,Poor,260,"PM
2.5",1/1,Haryana
Bhiwadi,Poor,256,"PM
2.5",2/2,Rajasthan
Hapur,Poor,252,"PM
2.5",1/1,Uttar Pradesh
Baghpat,Poor,246,"PM
2.5",1/2,Uttar Pradesh
Ghaziabad,Poor,238,"PM
2.5",4/4,Uttar Pradesh
Karnal,Poor,236,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,229,"PM
2.5",1/1,Uttar Pradesh
Dausa,Poor,227,"PM
2.5",1/1,Rajasthan
Baddi,Poor,216,"O
3",1/1,Himachal Pradesh
Amritsar,Poor,211,"PM
2.5",1/1,Punjab
Moradabad,Moderate,197,"PM
2.5",6/7,Uttar Pradesh
Kurukshetra,Moderate,191,"PM
2.5",1/1,Haryana
Bharatpur,Moderate,180,"PM
2.5",1/1,Rajasthan
Gurugram,Moderate,177,"PM
2.5",2/4,Haryana
Hajipur,Moderate,176,"PM
2.5",1/1,Bihar
Bihar Sharif,Moderate,173,"PM
2.5",1/1,Bihar
Sri Ganganagar,Moderate,172,"PM
10",1/1,Rajasthan
Bikaner,Moderate,168,"PM
10",1/1,Rajasthan
Khurja,Moderate,168,"PM
10",1/1,Uttar Pradesh
Faridabad,Moderate,167,"PM
2.5",1/4,Haryana
Gaya,Moderate,164,"PM , PM
2.5 10",3/3,Bihar
Mandi Gobindgarh,Moderate,164,"PM
2.5",1/1,Punjab
Gummidipoondi,Moderate,161,"PM
2.5",1/1,Tamil Nadu
Haldia,Moderate,150,"PM
10",1/1,West Bengal
Ludhiana,Moderate,149,"PM
2.5",1/1,Punjab
Jaipur,Moderate,149,"PM
2.5",6/6,Rajasthan
Churu,Moderate,149,"PM
10",1/1,Rajasthan
Kishanganj,Moderate,146,"PM
10",1/1,Bihar
Hanumangarh,Moderate,146,"PM
2.5",1/1,Rajasthan
