City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Delhi,Very Poor,373,"PM
2.5",39/40,Delhi
Noida,Very Poor,366,"PM
2.5",3/4,Uttar Pradesh
Ghaziabad,Very Poor,360,"PM , PM
2.5 10",3/4,Uttar Pradesh
Bahadurgarh,Very Poor,352,"PM
2.5",1/1,Haryana
Singrauli,Very Poor,347,"PM
10",1/1,Madhya Pradesh
Balasore,Very Poor,332,"PM
2.5",1/1,Odisha
Greater Noida,Very Poor,332,"PM
2.5",2/2,Uttar Pradesh
Gurugram,Very Poor,331,"PM
2.5",3/4,Haryana
Rohtak,Very Poor,327,"PM
10",1/1,Haryana
Angul,Very Poor,321,"PM
2.5",1/1,Odisha
Sri Ganganagar,Very Poor,316,"PM
10",1/1,Rajasthan
Muzaffarnagar,Very Poor,313,"PM
2.5",1/1,Uttar Pradesh
Meerut,Very Poor,302,"PM , PM
2.5 10",3/3,Uttar Pradesh
Sonipat,Poor,299,"PM
2.5",1/1,Haryana
Haldia,Poor,297,"PM
2.5",1/1,West Bengal
Baripada,Poor,296,"PM
2.5",1/1,Odisha
Visakhapatnam,Poor,295,"PM
2.5",1/1,Andhra Pradesh
Bhiwadi,Poor,290,"PM
2.5",2/2,Rajasthan
Bulandshahr,Poor,290,"PM
2.5",1/1,Uttar Pradesh
Jind,Poor,289,"PM
2.5",1/1,Haryana
Panipat,Poor,282,"PM
10",1/1,Haryana
Cuttack,Poor,281,"PM
2.5",1/1,Odisha
Fatehabad,Poor,268,"PM
2.5",1/1,Haryana
Baghpat,Poor,266,"PM
2.5",1/2,Uttar Pradesh
Bhubaneswar,Poor,262,"PM
2.5",2/2,Odisha
Khurja,Poor,261,"PM
2.5",1/1,Uttar Pradesh
Kurukshetra,Poor,260,"PM
2.5",1/1,Haryana
Karnal,Poor,258,"PM
2.5",1/1,Haryana
Jaisalmer,Poor,257,"PM
2.5",1/1,Rajasthan
Byasanagar,Poor,257,"PM
2.5",1/1,Odisha
Gummidipoondi,Poor,255,"PM
2.5",1/1,Tamil Nadu
Panchkula,Poor,254,"PM
2.5",1/1,Haryana
Panchgaon,Poor,254,"PM
2.5",1/1,Haryana
Talcher,Poor,254,"PM
2.5",1/1,Odisha
Churu,Poor,250,"PM
2.5",1/1,Rajasthan
Tirupur,Poor,246,"PM
2.5",1/1,Tamil Nadu
Howrah,Poor,245,"PM
2.5",4/5,West Bengal
Bathinda,Poor,238,"PM
2.5",1/1,Punjab
Baddi,Poor,237,"PM
2.5",1/1,Himachal Pradesh
Faridabad,Poor,234,"PM
2.5",3/4,Haryana
Hapur,Poor,234,"PM
2.5",1/1,Uttar Pradesh
Manesar,Poor,231,"PM
2.5",1/1,Haryana
Sikar,Poor,230,"PM
2.5",1/1,Rajasthan
Hanumangarh,Poor,229,"PM
10",1/1,Rajasthan
Ballabgarh,Poor,225,"PM
2.5",1/1,Haryana
Bundi,Poor,225,"PM
2.5",1/1,Rajasthan
Lucknow,Poor,222,"PM
2.5",6/6,Uttar Pradesh
Charkhi Dadri,Poor,219,"PM
2.5",1/1,Haryana
Motihari,Poor,218,"PM
2.5",1/1,Bihar
Narnaul,Poor,217,"PM
2.5",1/1,Haryana
Amritsar,Poor,217,"PM
2.5",1/1,Punjab
Rupnagar,Poor,216,"PM
2.5",1/1,Punjab
Munger,Poor,212,"PM
2.5",1/1,Bihar
Barbil,Poor,211,"PM
2.5",1/1,Odisha
Kanpur,Poor,209,"PM
2.5",2/4,Uttar Pradesh
Kota,Poor,209,"PM
2.5",3/3,Rajasthan
Bhilwara,Poor,205,"PM
2.5",1/1,Rajasthan
Chandigarh,Poor,204,"PM
2.5",3/3,Chandigarh
Jalandhar,Poor,202,"PM
2.5",1/1,Punjab
Pune,Poor,201,"PM
2.5",8/13,Maharashtra
Dhule,Moderate,196,"PM
2.5",1/1,Maharashtra
Gwalior,Moderate,194,"PM
2.5",3/4,Madhya Pradesh
Tonk,Moderate,190,"PM
2.5",1/1,Rajasthan
Kaithal,Moderate,189,"PM
2.5",1/1,Haryana
Jaipur,Moderate,189,"PM
2.5",6/6,Rajasthan
Hajipur,Moderate,188,"PM
2.5",1/1,Bihar
Rajamahendravaram,Moderate,187,"PM
2.5",1/1,Andhra Pradesh
Milupara,Moderate,186,"PM
2.5",1/1,Chhattisgarh
Barrackpore,Moderate,185,"PM
2.5",1/1,West Bengal
Tirumala,Moderate,185,"PM
2.5",1/1,Andhra Pradesh
Bileipada,Moderate,183,"PM
10",1/1,Odisha
Araria,Moderate,182,"PM
2.5",1/1,Bihar
Coimbatore,Moderate,179,"PM
2.5",2/2,Tamil Nadu
Dhanbad,Moderate,178,"PM
10",1/2,Jharkhand
Agra,Moderate,176,"PM , PM
2.5 10",6/6,Uttar Pradesh
Jalore,Moderate,176,"PM
10",1/1,Rajasthan
Surat,Moderate,176,"PM
10",1/1,Gujarat
Khanna,Moderate,172,"PM
2.5",1/1,Punjab
Chhal,Moderate,170,"O
3",1/1,Chhattisgarh
Jhunjhunu,Moderate,169,"PM
10",1/1,Rajasthan
Samastipur,Moderate,166,"PM
2.5",1/1,Bihar
