City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Angul,Very Poor,303,"O
3",1/1,Odisha
Singrauli,Poor,231,"PM
10",1/1,Madhya Pradesh
Cuttack,Poor,228,"O
3",1/1,Odisha
Baran,Poor,224,"O
3",1/1,Rajasthan
Bahadurgarh,Poor,216,"PM
2.5",1/1,Haryana
Hajipur,Poor,213,"PM
2.5",1/1,Bihar
Gwalior,Poor,205,"O , PM
3 10",3/4,Madhya Pradesh
Sawai Madhopur,Moderate,195,"O
3",1/1,Rajasthan
Mandideep,Moderate,192,"PM
2.5",1/1,Madhya Pradesh
Bulandshahr,Moderate,176,"PM
2.5",1/1,Uttar Pradesh
Nandesari,Moderate,170,"PM
2.5",1/1,Gujarat
Tonk,Moderate,168,"PM
10",1/1,Rajasthan
Pithampur,Moderate,166,"PM
10",1/1,Madhya Pradesh
Bhopal,Moderate,165,"O , PM
3 10",3/3,Madhya Pradesh
Faridabad,Moderate,164,"PM
2.5",3/4,Haryana
Dausa,Moderate,161,"O
3",1/1,Rajasthan
Samastipur,Moderate,161,"NO
2",1/1,Bihar
Muzaffarpur,Moderate,157,"PM
2.5",3/3,Bihar
Bathinda,Moderate,156,"PM
10",1/1,Punjab
Gurugram,Moderate,154,"PM , PM
2.5 10",3/4,Haryana
Gandhinagar,Moderate,151,"PM
10",3/3,Gujarat
Ahmedabad,Moderate,151,"PM
10",8/9,Gujarat
Vatva,Moderate,151,"PM
2.5",1/1,Gujarat
Ankleshwar,Moderate,149,"PM
10",1/1,Gujarat
Greater Noida,Moderate,148,"PM
10",2/2,Uttar Pradesh
Ghaziabad,Moderate,148,"PM , PM
2.5 10",4/4,Uttar Pradesh
Jhalawar,Moderate,147,"PM
10",1/1,Rajasthan
Patna,Moderate,140,"O , PM
3 10",6/6,Bihar
Pali,Moderate,139,"PM
10",1/1,Rajasthan
Kota,Moderate,139,"PM
10",3/3,Rajasthan
Delhi,Moderate,137,"O , PM , PM
3 2.5 10",43/47,Delhi
Noida,Moderate,136,"PM , PM
2.5 10",4/4,Uttar Pradesh
Yamuna Nagar,Moderate,135,"PM
2.5",1/1,Haryana
Bhilwara,Moderate,134,"PM
10",1/1,Rajasthan
Pratapgarh,Moderate,134,"PM
10",1/1,Uttar Pradesh
Bhagalpur,Moderate,134,"PM , PM
2.5 10",2/2,Bihar
Nagaur,Moderate,133,"PM
10",1/1,Rajasthan
Udaipur,Moderate,131,CO,1/1,Rajasthan
Sonipat,Moderate,130,"PM
2.5",1/1,Haryana
Dewas,Moderate,128,"PM
10",1/1,Madhya Pradesh
Rohtak,Moderate,128,"PM
2.5",1/1,Haryana
Narnaul,Moderate,127,"PM
2.5",1/1,Haryana
Bundi,Moderate,125,"PM
10",1/1,Rajasthan
Lucknow,Moderate,125,"PM , PM
2.5 10",5/6,Uttar Pradesh
Mahad,Moderate,124,"PM
2.5",1/1,Maharashtra
Gaya,Moderate,124,"PM
10",2/3,Bihar
Chhapra,Moderate,122,"PM
10",1/1,Bihar
Sirsa,Moderate,121,"PM
10",1/1,Haryana
Charkhi Dadri,Moderate,120,"PM
2.5",1/1,Haryana
Vadodara,Moderate,118,"PM
10",1/1,Gujarat
Ajmer,Moderate,118,"PM
10",1/1,Rajasthan
Pimpri-Chinchwad,Moderate,118,"PM
10",3/4,Maharashtra
Saharsa,Moderate,118,"PM
10",1/1,Bihar
Dharuhera,Moderate,116,"PM
2.5",1/1,Haryana
Belapur,Moderate,116,"PM
2.5",1/1,Maharashtra
Arrah,Moderate,115,"PM
2.5",1/1,Bihar
Motihari,Moderate,115,"PM
2.5",1/1,Bihar
Dhanbad,Moderate,115,"PM
10",1/2,Jharkhand
Barbil,Moderate,111,"PM
10",1/1,Odisha
Dungarpur,Moderate,111,"PM
10",1/1,Rajasthan
Indore,Moderate,111,"PM , NO
2.5 2",5/6,Madhya Pradesh
Mandi Gobindgarh,Moderate,108,"PM
2.5",1/1,Punjab
Bharatpur,Moderate,108,"O
3",1/1,Rajasthan
Banswara,Moderate,107,"PM
10",1/1,Rajasthan
Sagar,Moderate,107,"O , PM
3 10",2/2,Madhya Pradesh
Agra,Moderate,107,"PM
10",6/6,Uttar Pradesh
Jaipur,Moderate,106,"PM
10",6/6,Rajasthan
Malegaon,Moderate,106,"PM
10",1/1,Maharashtra
Bhiwadi,Moderate,106,"PM , PM
2.5 10",2/2,Rajasthan
Ujjain,Moderate,105,"PM
10",1/2,Madhya Pradesh
Karnal,Moderate,104,"PM
2.5",1/1,Haryana
Ahmednagar,Moderate,104,"O
3",1/1,Maharashtra
Bhubaneswar,Moderate,104,"O , PM
3 10",2/2,Odisha
Karauli,Moderate,103,"PM
10",1/1,Rajasthan
Mehsana,Moderate,103,"PM
10",1/1,Gujarat
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Jhansi,Moderate,102,"PM
10",1/1,Uttar Pradesh
Katni,Moderate,101,"PM
10",1/1,Madhya Pradesh
Sasaram,Moderate,101,"PM
10",1/1,Bihar
Talcher,Satisfactory,99,"PM
10",1/1,Odisha
Ratlam,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Panchgaon,Satisfactory,99,"PM
2.5",1/1,Haryana
Manguraha,Satisfactory,99,"PM
10",1/1,Bihar
Gorakhpur,Satisfactory,99,"PM
10",1/1,Uttar Pradesh
Pune,Satisfactory,98,"PM
10",10/13,Maharashtra
Nashik,Satisfactory,97,"PM
10",3/4,Maharashtra
Muzaffarnagar,Satisfactory,97,"PM
10",1/1,Uttar Pradesh
Meerut,Satisfactory,96,"NO , PM
2 10",3/3,Uttar Pradesh
Hapur,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Dhule,Satisfactory,95,"PM
10",1/1,Maharashtra
Byrnihat,Satisfactory,95,"PM
2.5",1/1,Meghalaya
Kurukshetra,Satisfactory,95,"PM
10",1/1,Haryana
Prayagraj,Satisfactory,95,"PM
10",3/3,Uttar Pradesh
Chittorgarh,Satisfactory,94,"PM
10",1/1,Rajasthan
Suakati,Satisfactory,94,"PM
10",1/1,Odisha
Baghpat,Satisfactory,94,"PM
2.5",1/2,Uttar Pradesh
Badlapur,Satisfactory,93,"PM
10",1/1,Maharashtra
Shivamogga,Satisfactory,93,"PM
2.5",1/1,Karnataka
Bhiwandi,Satisfactory,93,"PM
10",1/1,Maharashtra
Hisar,Satisfactory,93,"PM
10",1/1,Haryana
Nayagarh,Satisfactory,93,"PM
10",1/1,Odisha
Fatehabad,Satisfactory,92,"PM
10",1/1,Haryana
Kannur,Satisfactory,92,"PM
2.5",1/1,Kerala
Kanpur,Satisfactory,92,"PM , PM
2.5 10",3/4,Uttar Pradesh
Dholpur,Satisfactory,92,"PM
10",1/1,Rajasthan
Balasore,Satisfactory,90,"O
3",1/1,Odisha
Milupara,Satisfactory,89,"O
3",1/1,Chhattisgarh
Ambala,Satisfactory,89,"PM
10",1/1,Haryana
Jalgaon,Satisfactory,89,"PM
10",1/1,Maharashtra
Byasanagar,Satisfactory,88,"PM
10",1/1,Odisha
Hanumangarh,Satisfactory,87,"PM
10",1/1,Rajasthan
Jaisalmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Firozabad,Satisfactory,87,"PM
10",2/2,Uttar Pradesh
Moradabad,Satisfactory,87,"SO , PM
2 10",6/7,Uttar Pradesh
Kunjemura,Satisfactory,86,"PM
10",1/1,Chhattisgarh
Rourkela,Satisfactory,86,"PM , PM
2.5 10",2/3,Odisha
Ulhasnagar,Satisfactory,85,"PM
10",2/2,Maharashtra
Keonjhar,Satisfactory,85,"PM
10",1/1,Odisha
Patiala,Satisfactory,84,CO,1/1,Punjab
Machilipatnam,Satisfactory,84,"PM
2.5",1/1,Andhra Pradesh
Kishanganj,Satisfactory,84,"PM
2.5",1/1,Bihar
Rajkot,Satisfactory,84,"PM
10",1/1,Gujarat
Jodhpur,Satisfactory,83,"PM
10",5/5,Rajasthan
Navi Mumbai,Satisfactory,82,"NO , PM
2 10",5/8,Maharashtra
Surat,Satisfactory,82,"PM
10",2/2,Gujarat
Kadapa,Satisfactory,81,"PM
2.5",1/1,Andhra Pradesh
Churu,Satisfactory,81,"PM
10",1/1,Rajasthan
Chhal,Satisfactory,81,"O
3",1/1,Chhattisgarh
Vijayawada,Satisfactory,81,"O , PM
3 2.5",3/4,Andhra Pradesh
Rajsamand,Satisfactory,80,"O
3",1/1,Rajasthan
Bengaluru,Satisfactory,80,"O , PM
3 10",8/14,Karnataka
Sikar,Satisfactory,79,"PM
10",1/1,Rajasthan
Ludhiana,Satisfactory,79,CO,1/1,Punjab
Jind,Satisfactory,78,"PM
2.5",1/1,Haryana
Chandigarh,Satisfactory,78,"PM
2.5",2/3,Chandigarh
Asansol,Satisfactory,78,"PM , PM
2.5 10",4/4,West Bengal
Thrissur,Satisfactory,78,"PM
10",1/1,Kerala
Rairangpur,Satisfactory,77,"PM
10",1/1,Odisha
Kaithal,Satisfactory,77,"PM
10",1/1,Haryana
Amritsar,Satisfactory,77,CO,1/1,Punjab
Barmer,Satisfactory,77,"PM
10",1/1,Rajasthan
Kalyan,Satisfactory,76,"PM
10",2/2,Maharashtra
Nagpur,Satisfactory,76,"PM , PM
2.5 10",4/4,Maharashtra
Varanasi,Satisfactory,76,"PM
10",4/4,Uttar Pradesh
Tirumala,Satisfactory,76,"NO
2",1/1,Andhra Pradesh
Dharwad,Satisfactory,75,"PM
10",1/1,Karnataka
Jabalpur,Satisfactory,75,"O , PM
3 10",4/4,Madhya Pradesh
Kollam,Satisfactory,75,"PM
10",1/1,Kerala
Visakhapatnam,Satisfactory,75,"PM
10",1/1,Andhra Pradesh
Vapi,Satisfactory,74,"PM
10",1/1,Gujarat
Purnia,Satisfactory,74,"PM
2.5",1/1,Bihar
Nagaon,Satisfactory,74,"PM
10",1/1,Assam
Chandrapur,Satisfactory,74,"O , PM
3 10",2/2,Maharashtra
Mangalore,Satisfactory,74,"PM
10",1/1,Karnataka
Vrindavan,Satisfactory,73,"PM
10",1/1,Uttar Pradesh
Boisar,Satisfactory,73,"PM
10",1/1,Maharashtra
Jalore,Satisfactory,73,"PM
10",1/1,Rajasthan
Eloor,Satisfactory,72,"PM
10",1/1,Kerala
Korba,Satisfactory,72,"PM
10",1/2,Chhattisgarh
Khurja,Satisfactory,72,"PM
10",1/1,Uttar Pradesh
Akola,Satisfactory,71,"PM
10",1/1,Maharashtra
Baddi,Satisfactory,71,"PM
10",1/1,Himachal Pradesh
