City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Poor,211,"PM
10",2/2,Uttar Pradesh
Chittorgarh,Poor,206,"O
3",1/1,Rajasthan
Jalgaon,Poor,204,"PM
2.5",1/1,Maharashtra
Gurugram,Moderate,200,"PM
10",1/4,Haryana
Ghaziabad,Moderate,189,"PM
10",4/4,Uttar Pradesh
Jhunjhunu,Moderate,187,"PM
10",1/1,Rajasthan
Delhi,Moderate,187,"PM
10",38/39,Delhi
Bulandshahr,Moderate,178,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,178,"PM
10",3/4,Uttar Pradesh
Baddi,Moderate,174,"PM
10",1/1,Himachal Pradesh
Baghpat,Moderate,173,"PM
10",1/2,Uttar Pradesh
Hapur,Moderate,173,"PM
10",1/1,Uttar Pradesh
Bharatpur,Moderate,170,"O
3",1/1,Rajasthan
Kota,Moderate,164,"PM , O
2.5 3",3/3,Rajasthan
Sawai Madhopur,Moderate,164,"PM
10",1/1,Rajasthan
Jhalawar,Moderate,155,"O
3",1/1,Rajasthan
Khanna,Moderate,153,"PM
2.5",1/1,Punjab
Karauli,Moderate,153,"PM
10",1/1,Rajasthan
Dausa,Moderate,150,"PM
10",1/1,Rajasthan
Pali,Moderate,148,"PM
10",1/1,Rajasthan
Churu,Moderate,144,"PM
10",1/1,Rajasthan
Sikar,Moderate,143,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,136,"PM , PM
2.5 10",3/3,Chandigarh
Bhiwadi,Moderate,134,"PM , PM
2.5 10",2/2,Rajasthan
Bikaner,Moderate,133,"PM
10",1/1,Rajasthan
Hajipur,Moderate,132,"O
3",1/1,Bihar
Khurja,Moderate,132,"PM
10",1/1,Uttar Pradesh
Jaipur,Moderate,131,"PM
10",5/6,Rajasthan
Jalandhar,Moderate,131,"PM
10",1/1,Punjab
Hanumangarh,Moderate,131,"PM
10",1/1,Rajasthan
Byrnihat,Moderate,130,"PM
2.5",1/1,Meghalaya
Udaipur,Moderate,129,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,127,"PM
10",1/1,Rajasthan
Tensa,Moderate,127,"O
3",1/1,Odisha
Lucknow,Moderate,124,"PM , PM , O
2.5 10 3",6/6,Uttar Pradesh
Ahmedabad,Moderate,121,"PM , PM
2.5 10",9/9,Gujarat
Barmer,Moderate,121,"PM
10",1/1,Rajasthan
Nagaur,Moderate,121,"PM
10",1/1,Rajasthan
Patiala,Moderate,119,"PM
10",1/1,Punjab
Chhapra,Moderate,115,"NO
2",1/1,Bihar
Amritsar,Moderate,115,"PM
2.5",1/1,Punjab
Bundi,Moderate,115,"PM
10",1/1,Rajasthan
Katihar,Moderate,113,"PM
2.5",1/1,Bihar
Agra,Moderate,113,"PM
10",5/6,Uttar Pradesh
Gandhinagar,Moderate,109,"PM , PM
2.5 10",3/3,Gujarat
Jalore,Moderate,108,"PM
10",1/1,Rajasthan
Gwalior,Moderate,107,"PM , PM
2.5 10",3/4,Madhya Pradesh
Samastipur,Moderate,107,"PM
10",1/1,Bihar
Ajmer,Moderate,107,"PM
2.5",1/1,Rajasthan
Tonk,Moderate,105,"PM
2.5",1/1,Rajasthan
Ratlam,Moderate,105,"PM
10",1/1,Madhya Pradesh
Alwar,Moderate,105,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Moderate,103,"PM
2.5",1/1,Punjab
Mandideep,Moderate,103,"PM
10",1/1,Madhya Pradesh
Pratapgarh,Moderate,101,"PM
10",1/1,Uttar Pradesh
Jaisalmer,Moderate,101,"PM
10",1/1,Rajasthan
Rourkela,Moderate,101,"PM
2.5",1/3,Odisha
Banswara,Moderate,101,"PM
10",1/1,Rajasthan
"Aurangabad
(Maharashtra)",Satisfactory,100,"CO, PM
10",2/3,Maharashtra
Meerut,Satisfactory,100,"PM
10",3/3,Uttar Pradesh
Bhilwara,Satisfactory,100,"PM
10",1/1,Rajasthan
Dungarpur,Satisfactory,98,"PM
10",1/1,Rajasthan
Manguraha,Satisfactory,97,CO,1/1,Bihar
Patna,Satisfactory,96,"PM , PM
2.5 10",6/6,Bihar
Ludhiana,Satisfactory,95,"PM
10",1/1,Punjab
Bhopal,Satisfactory,94,"PM
10",2/3,Madhya Pradesh
Baran,Satisfactory,94,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,94,"PM
10",1/1,Andhra Pradesh
Pithampur,Satisfactory,92,"PM
10",1/1,Madhya Pradesh
Keonjhar,Satisfactory,91,CO,1/1,Odisha
Chandrapur,Satisfactory,90,"PM , O
10 3",2/2,Maharashtra
Jodhpur,Satisfactory,90,"PM
10",5/5,Rajasthan
Vapi,Satisfactory,88,"PM
10",1/1,Gujarat
Katni,Satisfactory,88,"PM
10",1/1,Madhya Pradesh
Tumakuru,Satisfactory,88,"PM
2.5",1/1,Karnataka
Begusarai,Satisfactory,87,"NO
2",1/1,Bihar
Nagpur,Satisfactory,87,"PM , PM
2.5 10",4/4,Maharashtra
Jhansi,Satisfactory,85,"PM
10",1/1,Uttar Pradesh
Ankleshwar,Satisfactory,85,"SO
2",1/1,Gujarat
Muzaffarnagar,Satisfactory,84,"PM
10",1/1,Uttar Pradesh
Muzaffarpur,Satisfactory,83,"CO, PM , O
10 3",3/3,Bihar
Hyderabad,Satisfactory,81,"PM , PM
2.5 10",11/14,Telangana
Brajrajnagar,Satisfactory,81,CO,1/1,Odisha
Angul,Satisfactory,81,CO,1/1,Odisha
Vatva,Satisfactory,80,"PM
10",1/1,Gujarat
Damoh,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Firozabad,Satisfactory,80,"PM , PM
2.5 10",2/2,Uttar Pradesh
Eloor,Satisfactory,80,CO,1/1,Kerala
Durgapur,Satisfactory,80,"PM
10",2/3,West Bengal
Kanchipuram,Satisfactory,79,"PM
10",1/1,Tamil Nadu
Kashipur,Satisfactory,79,"PM
2.5",1/1,Uttarakhand
Jabalpur,Satisfactory,79,"PM , O
10 3",3/4,Madhya Pradesh
Suakati,Satisfactory,78,"PM
10",1/1,Odisha
Kanpur,Satisfactory,78,"PM
10",3/4,Uttar Pradesh
Dewas,Satisfactory,77,"PM
10",1/1,Madhya Pradesh
Bareilly,Satisfactory,76,"SO
2",2/2,Uttar Pradesh
Chittoor,Satisfactory,76,"PM
2.5",1/1,Andhra Pradesh
Salem,Satisfactory,76,"SO
2",1/1,Tamil Nadu
Vrindavan,Satisfactory,76,"PM
10",1/1,Uttar Pradesh
Pune,Satisfactory,76,"CO, O
3",6/13,Maharashtra
Sirohi,Satisfactory,76,"PM
10",1/1,Rajasthan
Byasanagar,Satisfactory,75,CO,1/1,Odisha
Hosur,Satisfactory,75,"SO
2",1/1,Tamil Nadu
Prayagraj,Satisfactory,75,"PM
10",3/3,Uttar Pradesh
Sagar,Satisfactory,74,"CO, PM
10",2/2,Madhya Pradesh
Moradabad,Satisfactory,73,"CO, PM
10",4/7,Uttar Pradesh
Guwahati,Satisfactory,72,"SO , PM , O
2 2.5 3",4/4,Assam
Tumidih,Satisfactory,71,"PM
10",1/1,Chhattisgarh
Singrauli,Satisfactory,71,"PM
10",1/1,Madhya Pradesh
Korba,Satisfactory,70,"PM , PM
2.5 10",2/2,Chhattisgarh
Motihari,Satisfactory,69,"PM
10",1/1,Bihar
Anantapur,Satisfactory,69,"PM
2.5",1/1,Andhra Pradesh
Cuttack,Satisfactory,69,"O
3",1/1,Odisha
Mahad,Satisfactory,69,"PM
10",1/1,Maharashtra
Barbil,Satisfactory,68,"O
3",1/1,Odisha
Dholpur,Satisfactory,67,"PM
2.5",1/1,Rajasthan
Dhanbad,Satisfactory,67,"PM
10",1/2,Jharkhand
Indore,Satisfactory,66,"SO , PM
2 2.5",2/6,Madhya Pradesh
Dehradun,Satisfactory,66,"PM
10",1/1,Uttarakhand
Gaya,Satisfactory,66,"CO, PM , PM
2.5 10",3/3,Bihar
