City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Charkhi Dadri,Poor,288,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,277,"PM
10",1/1,Haryana
Angul,Poor,275,"O
3",1/1,Odisha
Manesar,Poor,268,"PM
2.5",1/1,Haryana
Agartala,Poor,263,"PM
2.5",1/2,Tripura
Mandi Gobindgarh,Poor,252,"PM
2.5",1/1,Punjab
Bhiwadi,Poor,244,"PM
10",1/2,Rajasthan
Gurugram,Poor,242,"PM , PM
10 2.5",2/4,Haryana
Dharuhera,Poor,241,"PM
2.5",1/1,Haryana
Cuttack,Poor,240,"O
3",1/1,Odisha
Greater Noida,Poor,235,"O , PM
3 10",2/2,Uttar Pradesh
Talcher,Poor,234,"PM
10",1/1,Odisha
Mandideep,Poor,232,"PM
2.5",1/1,Madhya Pradesh
Faridabad,Poor,221,"PM , PM
10 2.5",3/4,Haryana
Gummidipoondi,Poor,219,"PM
2.5",1/1,Tamil Nadu
Byasanagar,Poor,209,"O
3",1/1,Odisha
Ghaziabad,Poor,207,"PM , PM
10 2.5",4/4,Uttar Pradesh
Delhi,Moderate,200,"O , PM
3 10",38/40,Delhi
Panipat,Moderate,190,"PM
2.5",1/1,Haryana
Panchgaon,Moderate,189,"PM
2.5",1/1,Haryana
Sawai Madhopur,Moderate,185,"PM
10",1/1,Rajasthan
Byrnihat,Moderate,179,"PM
2.5",1/1,Meghalaya
Ajmer,Moderate,176,"O
3",1/1,Rajasthan
Kurukshetra,Moderate,173,"PM
2.5",1/1,Haryana
Dehradun,Moderate,170,"PM
2.5",1/1,Uttarakhand
Nandesari,Moderate,168,"PM
2.5",1/1,Gujarat
Jhunjhunu,Moderate,166,"PM
10",1/1,Rajasthan
Yamuna Nagar,Moderate,166,"PM
2.5",1/1,Haryana
Barbil,Moderate,164,"O
3",1/1,Odisha
Kaithal,Moderate,163,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,162,"PM
10",1/1,Uttar Pradesh
Bikaner,Moderate,161,"O
3",1/1,Rajasthan
Sirsa,Moderate,155,"PM
10",1/1,Haryana
Baghpat,Moderate,153,"PM
2.5",1/2,Uttar Pradesh
Katni,Moderate,151,"PM
10",1/1,Madhya Pradesh
Naharlagun,Moderate,148,"PM
2.5",1/1,
Pali,Moderate,148,"PM
2.5",1/1,Rajasthan
Hajipur,Moderate,148,"PM
2.5",1/1,Bihar
Baddi,Moderate,147,"PM
2.5",1/1,Himachal Pradesh
Noida,Moderate,147,"PM
10",3/4,Uttar Pradesh
Nagpur,Moderate,146,"PM
2.5",4/4,Maharashtra
Howrah,Moderate,145,"PM , PM
10 2.5",5/5,West Bengal
Jaisalmer,Moderate,144,"PM
10",1/1,Rajasthan
Nagaur,Moderate,141,"PM
10",1/1,Rajasthan
Nalbari,Moderate,141,"PM
2.5",1/1,Assam
Pithampur,Moderate,140,"PM
10",1/1,Madhya Pradesh
Balasore,Moderate,140,"PM
2.5",1/1,Odisha
Kolkata,Moderate,139,"PM , PM
10 2.5",7/7,West Bengal
Siliguri,Moderate,137,"PM
10",1/1,West Bengal
Sikar,Moderate,137,"PM
10",1/1,Rajasthan
Bhubaneswar,Moderate,136,"PM , PM
10 2.5",2/2,Odisha
Khanna,Moderate,136,"PM
2.5",1/1,Punjab
Damoh,Moderate,135,"PM
10",1/1,Madhya Pradesh
Patna,Moderate,132,"PM
10",6/6,Bihar
Manguraha,Moderate,129,"PM
10",1/1,Bihar
Lucknow,Moderate,129,"PM , PM
10 2.5",5/6,Uttar Pradesh
Sri Ganganagar,Moderate,128,"PM
10",1/1,Rajasthan
Vatva,Moderate,128,"PM
2.5",1/1,Gujarat
Chittorgarh,Moderate,127,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,126,"PM
2.5",1/1,Uttar Pradesh
Gwalior,Moderate,126,"PM
10",3/4,Madhya Pradesh
Udaipur,Moderate,126,"PM
10",1/1,Rajasthan
Churu,Moderate,125,"PM
10",1/1,Rajasthan
Hapur,Moderate,125,"PM
10",1/1,Uttar Pradesh
Bundi,Moderate,125,"PM
10",1/1,Rajasthan
Jodhpur,Moderate,125,"PM
10",5/5,Rajasthan
Narnaul,Moderate,124,"PM
2.5",1/1,Haryana
Khurja,Moderate,123,"PM
10",1/1,Uttar Pradesh
Rupnagar,Moderate,122,"PM
2.5",1/1,Punjab
Gandhinagar,Moderate,121,"PM
10",3/3,Gujarat
Karnal,Moderate,121,"PM
2.5",1/1,Haryana
Suakati,Moderate,121,"PM
10",1/1,Odisha
Jaipur,Moderate,121,"PM , PM
10 2.5",6/6,Rajasthan
Alwar,Moderate,121,"PM
10",1/1,Rajasthan
Dausa,Moderate,120,"PM
10",1/1,Rajasthan
Guwahati,Moderate,120,"PM , PM
10 2.5",2/4,Assam
Nayagarh,Moderate,119,"PM
10",1/1,Odisha
Dewas,Moderate,118,"NO
2",1/1,Madhya Pradesh
Chandrapur,Moderate,118,"PM
10",2/2,Maharashtra
Bhopal,Moderate,117,"PM
10",3/3,Madhya Pradesh
Haldia,Moderate,117,"PM
2.5",1/1,West Bengal
Kota,Moderate,116,"PM , PM
10 2.5",3/3,Rajasthan
Meerut,Moderate,116,"PM
10",3/3,Uttar Pradesh
Motihari,Moderate,116,"PM
2.5",1/1,Bihar
Pratapgarh,Moderate,116,"PM
10",1/1,Uttar Pradesh
Bathinda,Moderate,115,"PM
10",1/1,Punjab
Indore,Moderate,114,"NO , PM
2 2.5",5/6,Madhya Pradesh
Chennai,Moderate,114,"PM
10",6/9,Tamil Nadu
