City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Angul,Very Poor,309,"O
3",1/1,Odisha
Singrauli,Poor,289,"PM
2.5",1/1,Madhya Pradesh
Bhiwani,Poor,258,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,244,"PM
10",1/1,Haryana
Howrah,Poor,233,"PM , PM
10 2.5",5/5,West Bengal
Gurugram,Poor,225,"PM
2.5",3/4,Haryana
Asansol,Poor,222,"PM
2.5",3/4,West Bengal
Samastipur,Poor,222,"PM
2.5",1/1,Bihar
Kalyan,Poor,219,"PM , O
10 3",2/2,Maharashtra
Kolkata,Poor,213,"PM
2.5",7/7,West Bengal
Nagpur,Poor,207,"PM
2.5",3/4,Maharashtra
Faridabad,Poor,206,"PM
2.5",3/4,Haryana
Ghaziabad,Poor,203,"PM
2.5",4/4,Uttar Pradesh
Gummidipoondi,Poor,203,"PM
2.5",1/1,Tamil Nadu
Naharlagun,Poor,201,"PM
2.5",1/1,
Bikaner,Moderate,200,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,199,"PM
10",1/1,Rajasthan
Gwalior,Moderate,199,"PM
2.5",3/4,Madhya Pradesh
Cuttack,Moderate,197,"O
3",1/1,Odisha
Hajipur,Moderate,194,"PM
2.5",1/1,Bihar
Delhi,Moderate,192,"PM
2.5",38/40,Delhi
Siwan,Moderate,189,"PM
10",1/1,Bihar
Dhanbad,Moderate,187,"PM
10",1/2,Jharkhand
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Milupara,Moderate,187,"O
3",1/1,Chhattisgarh
Sikar,Moderate,186,"PM
10",1/1,Rajasthan
Chhapra,Moderate,185,"PM
10",1/1,Bihar
Bhiwadi,Moderate,184,"PM , PM
10 2.5",2/2,Rajasthan
Noida,Moderate,184,"PM
2.5",3/4,Uttar Pradesh
Dharuhera,Moderate,184,"PM
2.5",1/1,Haryana
Motihari,Moderate,183,"PM
2.5",1/1,Bihar
Mandideep,Moderate,181,"PM
2.5",1/1,Madhya Pradesh
Talcher,Moderate,181,"PM
2.5",1/1,Odisha
Katni,Moderate,180,"PM
2.5",1/1,Madhya Pradesh
Manesar,Moderate,179,"PM
2.5",1/1,Haryana
Pithampur,Moderate,178,"PM
2.5",1/1,Madhya Pradesh
Guwahati,Moderate,176,"PM , PM
10 2.5",3/4,Assam
Haldia,Moderate,175,"PM
2.5",1/1,West Bengal
Greater Noida,Moderate,170,"PM
2.5",2/2,Uttar Pradesh
Tumakuru,Moderate,169,"PM
2.5",1/1,Karnataka
Durgapur,Moderate,167,"PM , PM
10 2.5",3/3,West Bengal
