City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwadi,Poor,214,"PM , PM
2.5 10",2/2,Rajasthan
Leh,Poor,205,"O
3",1/1,Ladakh
Panipat,Moderate,179,"PM
2.5",1/1,
Khora,Moderate,169,"PM
2.5",1/1,
Mandi gobindgarh,Moderate,154,"PM
10",1/1,
Saharsa,Moderate,144,"PM
10",1/1,Bihar
Cuttack,Moderate,142,"O
3",1/1,
Agartala,Moderate,140,"PM
10",1/2,Tripura
Byrnihat (Meghalaya),Moderate,138,"PM
2.5",1/1,
Hisar,Moderate,133,SO2,1/1,Haryana
Jind,Moderate,127,"PM
2.5",1/1,Haryana
Manesar,Moderate,126,"PM
2.5",1/1,
Noida,Moderate,123,"PM , PM
2.5 10",4/4,
Faridabad,Moderate,123,"PM , PM
2.5 10",3/4,Haryana
Brajrajnagar,Moderate,121,"PM
10",1/1,
Baghpat,Moderate,117,"PM
10",1/1,Uttar Pradesh
Greater noida,Moderate,114,"PM
10",2/2,
Charkhi dadri,Moderate,111,"PM
2.5",1/1,Haryana
Yamuna nagar,Moderate,109,"PM
2.5",1/1,Haryana
Tonk,Moderate,108,CO,1/1,Rajasthan
Gurugram,Moderate,105,"PM , PM
2.5 10",4/4,
Ambala,Moderate,104,"PM
10",1/1,
Alwar,Moderate,102,"PM
10",2/2,
Baddi,Moderate,102,CO,1/1,Himachal Pradesh
Kaithal,Satisfactory,100,"O
3",1/1,Haryana
Delhi,Satisfactory,98,"PM
2.5",42/46,
Bikaner,Satisfactory,97,"PM
10",1/1,
Sikar,Satisfactory,97,"PM
10",1/1,Rajasthan
Dharuhera,Satisfactory,97,"PM
2.5",1/1,
Narnaul,Satisfactory,97,"PM
10",1/1,
Begusarai,Satisfactory,96,"PM
2.5",1/1,
Sirsa,Satisfactory,94,CO,1/1,Haryana
Fatehabad,Satisfactory,94,"PM
10",1/1,Haryana
Bahadurgarh,Satisfactory,93,"PM
10",1/1,Haryana
Palwal,Satisfactory,93,CO,1/1,Haryana
Rohtak,Satisfactory,92,"PM
10",1/1,
Chennai,Satisfactory,90,"O , PM , PM
3 10 2.5",3/9,Tamil Nadu
Ghaziabad,Satisfactory,90,"PM
10",5/7,
Vrindavan,Satisfactory,90,"CO, PM
10",2/2,Uttar Pradesh
Varanasi,Satisfactory,90,"PM
10",4/4,Uttar Pradesh
Jorapokhar,Satisfactory,89,"PM
10",1/1,Jharkhand
Howrah,Satisfactory,89,"PM , PM
2.5 10",5/5,
Bileipada,Satisfactory,88,"PM
10",1/1,
Pali,Satisfactory,88,"PM
10",1/1,Rajasthan
Gajraula,Satisfactory,87,"PM
2.5",1/1,Uttar Pradesh
Bhubaneswar,Satisfactory,87,"O
3",2/2,
Jhunjhunu,Satisfactory,87,"PM
10",1/1,Rajasthan
Bhiwani,Satisfactory,86,"PM
2.5",1/1,Haryana
Anantapur,Satisfactory,84,"PM
10",1/1,
Vadodara,Satisfactory,84,CO,1/1,
Churu,Satisfactory,84,"PM
10",1/1,Rajasthan
Jalandhar,Satisfactory,84,"PM
2.5",1/1,Punjab
Jalgaon,Satisfactory,83,"PM
10",1/1,
Bulandshahr,Satisfactory,83,"PM
10",1/1,
Hapur,Satisfactory,82,"PM
2.5",1/1,
Satara,Satisfactory,81,"PM
10",1/1,
Paradeep,Satisfactory,81,CO,1/1,
Tirupati,Satisfactory,80,"PM
10",1/1,Andhra Pradesh
Bhagalpur,Satisfactory,80,"PM
10",1/2,Bihar
Gadag,Satisfactory,79,CO,1/1,Karnataka
Sri ganganagar,Satisfactory,79,"PM
10",1/1,Rajasthan
Raebareli,Satisfactory,78,"PM
10",2/2,
Khurja,Satisfactory,78,"PM
10",1/1,Uttar Pradesh
Ludhiana,Satisfactory,78,"PM
10",1/1,Punjab
Korba,Satisfactory,78,"PM , PM
10 2.5",2/2,Chhattisgarh
Muzaffarnagar,Satisfactory,77,"PM
10",1/1,Uttar Pradesh
Patna,Satisfactory,77,"PM , PM , O
2.5 10 3",5/6,Bihar
Meerut,Satisfactory,76,"PM , PM
2.5 10",4/4,
Nagaur,Satisfactory,76,"PM
10",1/1,Rajasthan
Manguraha,Satisfactory,75,"PM
10",1/1,
Moradabad,Satisfactory,75,"PM , PM
10 2.5",6/6,Uttar Pradesh
Durgapur,Satisfactory,75,"PM , PM , NO2
10 2.5",3/3,West Bengal
Katihar,Satisfactory,74,CO,1/1,
Gaya,Satisfactory,73,"PM , PM
2.5 10",2/3,
Lucknow,Satisfactory,73,"PM , PM
2.5 10",6/6,Uttar Pradesh
Amritsar,Satisfactory,73,"PM
10",1/1,
Chittoor,Satisfactory,73,"PM
10",1/1,Andhra Pradesh
Dharwad,Satisfactory,73,"PM
10",1/1,
Araria,Satisfactory,72,"PM
10",1/1,Bihar
Vatva,Satisfactory,72,"PM
10",1/1,
Bathinda,Satisfactory,71,"PM
10",1/1,
Satna,Satisfactory,71,"PM
10",1/1,
Bareilly,Satisfactory,70,"PM , SO2
10",2/2,
Katni,Satisfactory,70,"PM
10",1/1,
Tumidih,Satisfactory,69,"PM
10",1/1,Chhattisgarh
Chhal,Satisfactory,69,"PM
10",1/1,Chhattisgarh
Barrackpore,Satisfactory,68,"PM
10",1/1,
Jaisalmer,Satisfactory,68,"O
3",1/1,Rajasthan
Bengaluru,Satisfactory,68,"PM , O
10 3",7/14,Karnataka
