City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bulandshahr,Severe,404,"PM
2.5",1/1,Uttar Pradesh
Bahadurgarh,Very Poor,388,"PM
2.5",1/1,Haryana
Delhi,Very Poor,387,"PM , PM
10 2.5",37/39,Delhi
Ghaziabad,Very Poor,370,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,368,"PM
2.5",2/2,Uttar Pradesh
Noida,Very Poor,364,"PM , PM
10 2.5",4/4,Uttar Pradesh
Muzaffarnagar,Very Poor,356,"PM
2.5",1/1,Uttar Pradesh
Sonipat,Very Poor,354,"PM
2.5",1/1,Haryana
Bhiwani,Very Poor,351,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,339,"PM
2.5",2/2,Rajasthan
Meerut,Very Poor,336,"PM , PM
10 2.5",3/3,Uttar Pradesh
Fatehabad,Very Poor,335,"PM
10",1/1,Haryana
Hapur,Very Poor,335,"PM
2.5",1/1,Uttar Pradesh
Charkhi Dadri,Very Poor,329,"PM
2.5",1/1,Haryana
Khurja,Very Poor,322,"PM
2.5",1/1,Uttar Pradesh
Jind,Very Poor,313,"PM
2.5",1/1,Haryana
Rohtak,Very Poor,307,"PM
2.5",1/1,Haryana
Dharuhera,Poor,299,"PM
2.5",1/1,Haryana
Narnaul,Poor,290,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,284,"PM , O
2.5 3",2/2,Odisha
Baghpat,Poor,284,"PM
2.5",1/2,Uttar Pradesh
Mandideep,Poor,280,"PM
2.5",1/1,Madhya Pradesh
Gurugram,Poor,278,"PM
2.5",4/4,Haryana
Cuttack,Poor,273,"PM
2.5",1/1,Odisha
Mandi Gobindgarh,Poor,260,"PM
2.5",1/1,Punjab
Ambala,Poor,259,"PM
2.5",1/1,Haryana
Faridabad,Poor,258,"PM
2.5",3/4,Haryana
Churu,Poor,244,"PM
10",1/1,Rajasthan
Sikar,Poor,243,"PM
2.5",1/1,Rajasthan
Khanna,Poor,241,"PM
2.5",1/1,Punjab
Kurukshetra,Poor,240,"PM
2.5",1/1,Haryana
Gummidipoondi,Poor,234,"PM
2.5",1/1,Tamil Nadu
Gwalior,Poor,233,"PM , O
2.5 3",3/4,Madhya Pradesh
Manesar,Poor,232,"PM
2.5",1/1,Haryana
