City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Cuttack,Very Poor,302,"O
3",1/1,Odisha
Charkhi Dadri,Poor,291,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,270,"PM
10",1/1,Haryana
Dharuhera,Poor,248,"PM
2.5",1/1,Haryana
Bhiwadi,Poor,242,"PM , PM
2.5 10",2/2,Rajasthan
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Gurugram,Poor,240,"PM , PM
2.5 10",2/4,Haryana
Mandideep,Poor,236,"PM
2.5",1/1,Madhya Pradesh
Angul,Poor,230,"O
3",1/1,Odisha
Mandi Gobindgarh,Poor,227,"PM
2.5",1/1,Punjab
Barbil,Poor,217,"PM
10",1/1,Odisha
Vadodara,Poor,215,"PM
2.5",1/1,Gujarat
Shillong,Poor,214,"PM
10",1/2,Meghalaya
Byasanagar,Poor,214,"O
3",1/1,Odisha
Greater Noida,Poor,212,"PM
10",2/2,Uttar Pradesh
Sawai Madhopur,Moderate,197,"PM
10",1/1,Rajasthan
Delhi,Moderate,193,"O , PM
3 10",43/45,Delhi
Faridabad,Moderate,192,"PM , PM
2.5 10",3/4,Haryana
Raebareli,Moderate,191,"PM
2.5",1/1,Uttar Pradesh
Ghaziabad,Moderate,190,"PM
10",4/4,Uttar Pradesh
Bulandshahr,Moderate,184,"PM
10",1/1,Uttar Pradesh
Bileipada,Moderate,183,"PM
10",1/1,Odisha
Gummidipoondi,Moderate,179,"PM
2.5",1/1,Tamil Nadu
Manesar,Moderate,174,"PM
2.5",1/1,Haryana
Panipat,Moderate,172,"PM
2.5",1/1,Haryana
Bhubaneswar,Moderate,172,"O
3",2/2,Odisha
Jind,Moderate,168,"PM
2.5",1/1,Haryana
Kunjemura,Moderate,166,"PM
10",1/1,Chhattisgarh
Noida,Moderate,165,"PM
10",3/4,Uttar Pradesh
Nagaur,Moderate,164,"PM
10",1/1,Rajasthan
Bikaner,Moderate,162,"PM
10",1/1,Rajasthan
Visakhapatnam,Moderate,161,"PM
10",1/1,Andhra Pradesh
Sri Ganganagar,Moderate,161,"PM
10",1/1,Rajasthan
Byrnihat,Moderate,160,"PM
2.5",1/1,Meghalaya
Balasore,Moderate,158,"O
3",1/1,Odisha
Nalbari,Moderate,158,"PM
2.5",1/1,Assam
Kurukshetra,Moderate,156,"PM
2.5",1/1,Haryana
Hajipur,Moderate,156,"PM
2.5",1/1,Bihar
Singrauli,Moderate,156,"PM
10",1/1,Madhya Pradesh
Talcher,Moderate,156,"PM
2.5",1/1,Odisha
Vatva,Moderate,152,"PM
2.5",1/1,Gujarat
Sikar,Moderate,151,"PM
10",1/1,Rajasthan
Jalore,Moderate,149,"PM
10",1/1,Rajasthan
Jaipur,Moderate,146,"PM , PM
10 2.5",6/6,Rajasthan
Hanumangarh,Moderate,146,"PM
10",1/1,Rajasthan
Panchgaon,Moderate,144,"PM
2.5",1/1,Haryana
Gwalior,Moderate,143,"PM
10",3/4,Madhya Pradesh
Pithampur,Moderate,142,"PM
10",1/1,Madhya Pradesh
Ramanagara,Moderate,140,"PM
10",1/1,Karnataka
Indore,Moderate,139,"PM
2.5",5/6,Madhya Pradesh
Tonk,Moderate,139,"PM
10",1/1,Rajasthan
Keonjhar,Moderate,138,"PM
10",1/1,Odisha
Chikkaballapur,Moderate,138,"PM
2.5",1/1,Karnataka
Saharsa,Moderate,138,"PM
10",1/1,Bihar
Baddi,Moderate,136,"PM
10",1/1,Himachal Pradesh
Pali,Moderate,136,"PM
10",1/1,Rajasthan
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Ahmedabad,Moderate,136,"PM
10",8/9,Gujarat
Rourkela,Moderate,135,"PM , PM
2.5 10",2/3,Odisha
Jhunjhunu,Moderate,135,"PM
10",1/1,Rajasthan
Jodhpur,Moderate,134,"PM
10",5/5,Rajasthan
Baghpat,Moderate,134,"PM
10",1/2,Uttar Pradesh
Bhilwara,Moderate,134,"PM
10",1/1,Rajasthan
Dewas,Moderate,133,"NO
2",1/1,Madhya Pradesh
Alwar,Moderate,132,"PM
10",1/1,Rajasthan
Hapur,Moderate,132,"PM
2.5",1/1,Uttar Pradesh
Agartala,Moderate,132,"PM
2.5",1/2,Tripura
Lucknow,Moderate,131,"PM , PM
2.5 10",6/6,Uttar Pradesh
Jhalawar,Moderate,130,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,130,"PM
10",1/1,Uttar Pradesh
Churu,Moderate,129,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,129,"PM
10",1/1,Rajasthan
Meerut,Moderate,129,"PM , PM
10 2.5",3/3,Uttar Pradesh
Bhopal,Moderate,128,"O , PM
3 10",2/3,Madhya Pradesh
Gandhinagar,Moderate,128,"PM , PM
10 2.5",3/3,Gujarat
Patna,Moderate,126,"PM
10",4/6,Bihar
Chandrapur,Moderate,126,"PM
10",2/2,Maharashtra
Bengaluru,Moderate,126,"O , PM
3 2.5",10/14,Karnataka
Khurja,Moderate,125,"PM
10",1/1,Uttar Pradesh
Surat,Moderate,122,"PM
10",2/2,Gujarat
Kota,Moderate,122,"PM , PM
10 2.5",3/3,Rajasthan
Manguraha,Moderate,121,"PM
10",1/1,Bihar
Tumidih,Moderate,121,"PM
10",1/1,Chhattisgarh
Yamuna Nagar,Moderate,120,"PM
10",1/1,Haryana
Bharatpur,Moderate,120,"O
3",1/1,Rajasthan
Katni,Moderate,119,"PM
10",1/1,Madhya Pradesh
