City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Singrauli,Poor,204,"PM
2.5",1/1,Madhya Pradesh
Gummidipoondi,Moderate,169,"PM
2.5",1/1,Tamil Nadu
Samastipur,Moderate,146,"PM
2.5",1/1,Bihar
Gorakhpur,Moderate,137,"O
3",1/1,Uttar Pradesh
Eloor,Moderate,114,CO,1/1,Kerala
Jaisalmer,Moderate,113,"PM
10",1/1,Rajasthan
Satna,Moderate,108,"NO
2",1/1,Madhya Pradesh
Barmer,Moderate,105,"PM
10",1/1,Rajasthan
Thane,Moderate,101,"CO, O
3",2/2,Maharashtra
Dhanbad,Satisfactory,100,"NO
2",1/2,Jharkhand
Katihar,Satisfactory,99,CO,1/1,Bihar
Saharsa,Satisfactory,98,"PM
10",1/1,Bihar
Tonk,Satisfactory,96,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,95,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,95,"PM
10",1/1,Andhra Pradesh
Jalore,Satisfactory,94,"PM
10",1/1,Rajasthan
Udaipur,Satisfactory,89,"PM
10",1/1,Rajasthan
Munger,Satisfactory,88,"PM
2.5",1/1,Bihar
Pali,Satisfactory,87,"PM
10",1/1,Rajasthan
Bihar Sharif,Satisfactory,87,"PM
2.5",1/1,Bihar
Pratapgarh,Satisfactory,87,"PM
10",1/1,Uttar Pradesh
Namakkal,Satisfactory,87,"PM
10",1/1,Tamil Nadu
Bikaner,Satisfactory,87,"PM
10",1/1,Rajasthan
Salem,Satisfactory,85,"SO
2",1/1,Tamil Nadu
Patna,Satisfactory,85,"PM , PM
2.5 10",6/6,Bihar
Vapi,Satisfactory,84,"PM
10",1/1,Gujarat
Chennai,Satisfactory,83,"PM
10",7/9,Tamil Nadu
Banswara,Satisfactory,83,"PM
10",1/1,Rajasthan
Jodhpur,Satisfactory,82,"PM
10",5/5,Rajasthan
Bhilwara,Satisfactory,81,"PM
10",1/1,Rajasthan
Alwar,Satisfactory,81,"NO
2",1/1,Rajasthan
Sirohi,Satisfactory,81,"PM
10",1/1,Rajasthan
Aurangabad (Bihar),Satisfactory,78,"PM
10",1/1,Bihar
Dholpur,Satisfactory,78,CO,1/1,Rajasthan
Pithampur,Satisfactory,77,"PM
10",1/1,Madhya Pradesh
Tirupati,Satisfactory,75,"PM
2.5",1/1,Andhra Pradesh
Sawai Madhopur,Satisfactory,74,"PM
10",1/1,Rajasthan
Kota,Satisfactory,74,"PM , CO
10",3/3,Rajasthan
Angul,Satisfactory,74,"PM
10",1/1,Odisha
Sagar,Satisfactory,74,"PM
10",1/2,Madhya Pradesh
Nalbari,Satisfactory,74,"PM
2.5",1/1,Assam
Chengalpattu,Satisfactory,72,"PM
10",1/1,Tamil Nadu
Nagaur,Satisfactory,72,"PM
10",1/1,Rajasthan
Buxar,Satisfactory,71,"PM
10",1/1,Bihar
Chittoor,Satisfactory,71,"PM
2.5",1/1,Andhra Pradesh
Kadapa,Satisfactory,70,"PM
10",1/1,Andhra Pradesh
Sri Ganganagar,Satisfactory,70,"O
3",1/1,Rajasthan
Hajipur,Satisfactory,70,"PM
2.5",1/1,Bihar
Kanchipuram,Satisfactory,69,"PM
10",1/1,Tamil Nadu
Thiruvananthapuram,Satisfactory,69,"PM , NO
10 2",2/2,Kerala
Ranipet,Satisfactory,69,"PM
2.5",1/1,Tamil Nadu
Vijayawada,Satisfactory,69,"PM , PM , O
2.5 10 3",3/4,Andhra Pradesh
Kolkata,Satisfactory,68,"PM , NO
10 2",7/7,West Bengal
Rajsamand,Satisfactory,68,"PM
10",1/1,Rajasthan
Dewas,Satisfactory,66,"PM
10",1/1,Madhya Pradesh
Jorapokhar,Satisfactory,66,"PM
10",1/1,Jharkhand
Begusarai,Satisfactory,64,CO,1/1,Bihar
Jaipur,Satisfactory,64,"CO, PM , NO
10 2",6/6,Rajasthan
Ankleshwar,Satisfactory,63,"O
3",1/1,Gujarat
Hyderabad,Satisfactory,62,"PM , PM
2.5 10",11/14,Telangana
Manguraha,Satisfactory,62,"PM
10",1/1,Bihar
Rairangpur,Satisfactory,62,"PM
10",1/1,Odisha
Hanumangarh,Satisfactory,61,"NO
2",1/1,Rajasthan
Jhalawar,Satisfactory,61,"PM
10",1/1,Rajasthan
Ratlam,Satisfactory,60,"PM
10",1/1,Madhya Pradesh
