City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nandesari,Moderate,176,"PM
2.5",1/1,Gujarat
Sri Ganganagar,Moderate,172,"PM
2.5",1/1,Rajasthan
Greater Noida,Moderate,148,"PM
10",2/2,Uttar Pradesh
Ghaziabad,Moderate,108,"O , PM
3 10",4/4,Uttar Pradesh
Ludhiana,Moderate,107,"PM
10",1/1,Punjab
Baddi,Moderate,107,"PM
10",1/1,Himachal Pradesh
Churu,Moderate,104,"PM
10",1/1,Rajasthan
Rupnagar,Satisfactory,100,"PM
10",1/1,Punjab
Baghpat,Satisfactory,93,"O
3",1/2,Uttar Pradesh
Mandi Gobindgarh,Satisfactory,90,CO,1/1,Punjab
Jaipur,Satisfactory,88,"PM , PM , NO
2.5 10 2",6/6,Rajasthan
Bhiwadi,Satisfactory,87,"PM , PM
2.5 10",2/2,Rajasthan
Jaisalmer,Satisfactory,86,"PM
10",1/1,Rajasthan
Eloor,Satisfactory,86,CO,1/1,Kerala
Kota,Satisfactory,85,"PM
10",3/3,Rajasthan
Delhi,Satisfactory,84,"O , PM
3 10",38/39,Delhi
Banswara,Satisfactory,83,"PM
10",1/1,Rajasthan
Chennai,Satisfactory,82,"PM
10",7/9,Tamil Nadu
Jalore,Satisfactory,82,"PM
10",1/1,Rajasthan
Noida,Satisfactory,82,"O , PM
3 10",4/4,Uttar Pradesh
Rajsamand,Satisfactory,81,"O
3",1/1,Rajasthan
Byasanagar,Satisfactory,81,CO,1/1,Odisha
Dhanbad,Satisfactory,80,"NO
2",1/2,Jharkhand
Bikaner,Satisfactory,79,"PM
10",1/1,Rajasthan
Bareilly,Satisfactory,79,"CO, SO
2",2/2,Uttar Pradesh
Pali,Satisfactory,79,"PM
10",1/1,Rajasthan
Muzaffarnagar,Satisfactory,76,"PM
10",1/1,Uttar Pradesh
Nagaur,Satisfactory,75,"PM
10",1/1,Rajasthan
Dausa,Satisfactory,75,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,74,"PM
10",1/1,Rajasthan
Meerut,Satisfactory,73,"O , PM
3 10",2/3,Uttar Pradesh
Pithampur,Satisfactory,72,"PM
10",1/1,Madhya Pradesh
Brajrajnagar,Satisfactory,71,CO,1/1,Odisha
Ankleshwar,Satisfactory,70,"SO
2",1/1,Gujarat
Khurja,Satisfactory,69,"PM
10",1/1,Uttar Pradesh
Chandigarh,Satisfactory,68,"CO, O
3",2/3,Chandigarh
Gandhinagar,Satisfactory,68,"PM
10",3/3,Gujarat
Alwar,Satisfactory,67,CO,1/1,Rajasthan
Sagar,Satisfactory,67,"CO, PM
10",2/2,Madhya Pradesh
Kohima,Satisfactory,66,"SO
2",1/1,Nagaland
Gwalior,Satisfactory,65,"O
3",1/4,Madhya Pradesh
Sirohi,Satisfactory,65,"PM
10",1/1,Rajasthan
Boisar,Satisfactory,65,"O
3",1/1,Maharashtra
Jhalawar,Satisfactory,64,"O
3",1/1,Rajasthan
Bulandshahr,Satisfactory,64,"PM
10",1/1,Uttar Pradesh
Jalandhar,Satisfactory,63,"PM
10",1/1,Punjab
Udaipur,Satisfactory,63,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,62,"PM
10",1/1,Gujarat
Sikar,Satisfactory,62,"O
3",1/1,Rajasthan
Visakhapatnam,Satisfactory,62,"PM
10",1/1,Andhra Pradesh
Hanumangarh,Satisfactory,61,"PM
10",1/1,Rajasthan
Hyderabad,Satisfactory,61,"PM
10",13/14,Telangana
Tiruchirappalli,Satisfactory,61,"PM
10",1/1,Tamil Nadu
Moradabad,Satisfactory,61,"O , PM , PM
3 2.5 10",4/7,Uttar Pradesh
Bettiah,Satisfactory,61,CO,1/1,Bihar
Vijayawada,Satisfactory,60,"PM
2.5",3/4,Andhra Pradesh
Lucknow,Satisfactory,60,"CO, PM
10",5/6,Uttar Pradesh
Dungarpur,Satisfactory,59,"PM
10",1/1,Rajasthan
Samastipur,Satisfactory,59,"PM
10",1/1,Bihar
Hapur,Satisfactory,59,CO,1/1,Uttar Pradesh
Coimbatore,Satisfactory,59,"PM
2.5",1/2,Tamil Nadu
Khanna,Satisfactory,59,"PM
10",1/1,Punjab
Kannur,Satisfactory,59,"PM
10",1/1,Kerala
Silchar,Satisfactory,58,"PM
10",1/1,Assam
Tonk,Satisfactory,58,"PM
10",1/1,Rajasthan
Baran,Satisfactory,58,"PM
2.5",1/1,Rajasthan
Jhunjhunu,Satisfactory,58,"PM
10",1/1,Rajasthan
Ulhasnagar,Satisfactory,57,"PM
10",1/1,Maharashtra
Kadapa,Satisfactory,55,"PM
2.5",1/1,Andhra Pradesh
Mandideep,Satisfactory,55,"PM
10",1/1,Madhya Pradesh
Hajipur,Satisfactory,55,"O
3",1/1,Bihar
Ahmedabad,Satisfactory,54,"PM
10",8/9,Gujarat
Malegaon,Satisfactory,53,"O
3",1/1,Maharashtra
Chittoor,Satisfactory,53,"PM
2.5",1/1,Andhra Pradesh
Ajmer,Satisfactory,52,"PM
10",1/1,Rajasthan
Jodhpur,Satisfactory,52,"PM
10",5/5,Rajasthan
Bhiwandi,Satisfactory,52,"PM
10",1/1,Maharashtra
Bengaluru,Satisfactory,51,"PM
10",9/14,Karnataka
Ratlam,Satisfactory,51,"PM
10",1/1,Madhya Pradesh
Nalbari,Satisfactory,51,"PM
2.5",1/1,Assam
Angul,Satisfactory,51,CO,1/1,Odisha
Sawai Madhopur,Satisfactory,51,CO,1/1,Rajasthan
Chikkamagaluru,Satisfactory,51,"PM
10",1/1,Karnataka
Durgapur,Good,50,"SO , PM
2 10",2/3,West Bengal
Pune,Good,50,CO,4/13,Maharashtra
Shivamogga,Good,50,"PM
10",1/1,Karnataka
Howrah,Good,49,"CO, PM , NO
10 2",5/5,West Bengal
Dewas,Good,49,"NO
2",1/1,Madhya Pradesh
Bhilwara,Good,49,CO,1/1,Rajasthan
Bagalkot,Good,49,"PM
10",1/1,Karnataka
Salem,Good,48,"SO
2",1/1,Tamil Nadu
Rairangpur,Good,48,"PM
10",1/1,Odisha
Chamarajanagar,Good,47,"PM
10",1/1,Karnataka
Anantapur,Good,47,"PM
2.5",1/1,Andhra Pradesh
Thrissur,Good,47,"PM
10",1/1,Kerala
Vijayapura,Good,47,"PM
10",1/1,Karnataka
Patna,Good,47,CO,4/6,Bihar
Kalyan,Good,47,"PM
10",2/2,Maharashtra
Pratapgarh,Good,46,"PM
10",1/1,Uttar Pradesh
Tirupati,Good,46,"PM
10",1/1,Andhra Pradesh
Bhubaneswar,Good,46,"CO, O
3",2/2,Odisha
Kanpur,Good,46,"CO, SO
2",2/4,Uttar Pradesh
Ramanagara,Good,45,CO,1/1,Karnataka
Barrackpore,Good,45,"PM
10",1/1,West Bengal
Mumbai,Good,45,"PM
10",23/30,Maharashtra
Suakati,Good,44,"O
3",1/1,Odisha
Bathinda,Good,44,"NO
2",1/1,Punjab
Agra,Good,44,"PM
10",6/6,Uttar Pradesh
Muzaffarpur,Good,43,"O , PM
3 2.5",2/3,Bihar
Mahad,Good,43,"PM
10",1/1,Maharashtra
Badlapur,Good,43,"PM
10",1/1,Maharashtra
Araria,Good,43,"PM
2.5",1/1,Bihar
Chengalpattu,Good,43,"PM
10",1/1,Tamil Nadu
Jabalpur,Good,43,"CO, PM
10",4/4,Madhya Pradesh
Sangli,Good,43,"PM
10",1/1,Maharashtra
Vrindavan,Good,43,"PM
10",1/1,Uttar Pradesh
Puducherry,Good,43,"PM
10",1/1,Puducherry
Gorakhpur,Good,43,"PM
2.5",1/1,Uttar Pradesh
Kolkata,Good,42,"CO, NO
2",7/7,West Bengal
Ramanathapuram,Good,42,"PM
10",1/1,Tamil Nadu
Patiala,Good,42,"PM
10",1/1,Punjab
Singrauli,Good,42,"SO
2",1/1,Madhya Pradesh
Karauli,Good,42,CO,1/1,Rajasthan
Hubballi,Good,42,CO,1/2,Karnataka
Dhule,Good,42,"PM
10",1/1,Maharashtra
Tirupur,Good,42,"PM
10",1/1,Tamil Nadu
