City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Very Poor,344,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,343,"PM
2.5",39/40,Delhi
Greater Noida,Very Poor,342,"PM
2.5",1/2,Uttar Pradesh
Bhiwadi,Very Poor,326,"PM
2.5",2/2,Rajasthan
Ghaziabad,Very Poor,321,"PM
2.5",3/4,Uttar Pradesh
Meerut,Very Poor,320,"PM
2.5",2/3,Uttar Pradesh
Gurugram,Very Poor,318,"PM
2.5",4/4,Haryana
Charkhi Dadri,Poor,291,"PM
2.5",1/1,Haryana
Dharuhera,Poor,286,"PM
2.5",1/1,Haryana
Narnaul,Poor,286,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,285,"PM
10",1/1,Haryana
Cuttack,Poor,277,"O
3",1/1,Odisha
Kota,Poor,275,"PM
2.5",2/3,Rajasthan
Panipat,Poor,270,"PM
2.5",1/1,Haryana
Manesar,Poor,258,"PM
2.5",1/1,Haryana
Baddi,Poor,257,"PM
2.5",1/1,Himachal Pradesh
Dehradun,Poor,252,"PM
2.5",1/1,Uttarakhand
Gwalior,Poor,251,"PM
2.5",3/4,Madhya Pradesh
Bulandshahr,Poor,250,"PM
2.5",1/1,Uttar Pradesh
Muzaffarnagar,Poor,250,"PM
2.5",1/1,Uttar Pradesh
Baghpat,Poor,242,"PM
2.5",1/2,Uttar Pradesh
Bhubaneswar,Poor,240,"PM , O
2.5 3",2/2,Odisha
Bhopal,Poor,240,"PM , O
2.5 3",2/3,Madhya Pradesh
Tonk,Poor,238,"PM
2.5",1/1,Rajasthan
Sri Ganganagar,Poor,238,"PM
10",1/1,Rajasthan
Talcher,Poor,237,"PM
2.5",1/1,Odisha
Visakhapatnam,Poor,237,"PM
2.5",1/1,Andhra Pradesh
Balasore,Poor,236,"PM
2.5",1/1,Odisha
Pithampur,Poor,235,"PM
2.5",1/1,Madhya Pradesh
Faridabad,Poor,235,"PM
2.5",3/4,Haryana
Gummidipoondi,Poor,234,"PM
2.5",1/1,Tamil Nadu
Angul,Poor,227,"PM
2.5",1/1,Odisha
Panchkula,Poor,224,"PM
2.5",1/1,Haryana
Bikaner,Poor,223,"PM
2.5",1/1,Rajasthan
Hapur,Poor,223,"PM
2.5",1/1,Uttar Pradesh
Churu,Poor,221,"PM
2.5",1/1,Rajasthan
Guwahati,Poor,213,"PM , PM
10 2.5",3/4,Assam
Jind,Poor,212,"PM
2.5",1/1,Haryana
Jaisalmer,Poor,208,"PM
10",1/1,Rajasthan
Khurja,Poor,207,"PM
10",1/1,Uttar Pradesh
Bhiwani,Poor,203,"PM
2.5",1/1,Haryana
Dholpur,Poor,202,"PM
2.5",1/1,Rajasthan
Howrah,Poor,202,"PM , PM
10 2.5",5/5,West Bengal
Kurukshetra,Poor,201,"PM
2.5",1/1,Haryana
Karnal,Poor,201,"PM
2.5",1/1,Haryana
Lucknow,Moderate,198,"PM , PM
10 2.5",6/6,Uttar Pradesh
Jhalawar,Moderate,195,"PM
2.5",1/1,Rajasthan
Sikar,Moderate,195,"PM
2.5",1/1,Rajasthan
Byasanagar,Moderate,194,"O
3",1/1,Odisha
Sawai Madhopur,Moderate,192,"PM
10",1/1,Rajasthan
Nagpur,Moderate,191,"PM
2.5",3/4,Maharashtra
Naharlagun,Moderate,190,"PM
2.5",1/1,
Jhunjhunu,Moderate,190,"PM
10",1/1,Rajasthan
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Jaipur,Moderate,185,"PM , O
2.5 3",5/6,Rajasthan
Agra,Moderate,185,"PM , PM
10 2.5",5/6,Uttar Pradesh
Kanpur,Moderate,185,"PM
2.5",3/4,Uttar Pradesh
Hajipur,Moderate,184,"PM
2.5",1/1,Bihar
Kolkata,Moderate,183,"PM
2.5",7/7,West Bengal
Bundi,Moderate,183,"PM
2.5",1/1,Rajasthan
Nagaur,Moderate,182,"PM
10",1/1,Rajasthan
Hisar,Moderate,175,"PM
2.5",1/1,Haryana
Siwan,Moderate,172,"PM
2.5",1/1,Bihar
Hanumangarh,Moderate,172,"PM
10",1/1,Rajasthan
Singrauli,Moderate,171,"PM
2.5",1/1,Madhya Pradesh
Jodhpur,Moderate,170,"PM , PM
10 2.5",5/5,Rajasthan
Mandikhera,Moderate,167,"PM
2.5",1/1,Haryana
Chandigarh,Moderate,165,"PM
2.5",3/3,Chandigarh
Jalore,Moderate,156,"PM
2.5",1/1,Rajasthan
Mandi Gobindgarh,Moderate,153,"PM
10",1/1,Punjab
Byrnihat,Moderate,153,"PM
2.5",1/1,Meghalaya
Patna,Moderate,152,"PM
2.5",6/6,Bihar
Pratapgarh,Moderate,152,"PM
2.5",1/1,Uttar Pradesh
Bettiah,Moderate,150,"PM
2.5",1/1,Bihar
Chittorgarh,Moderate,149,"PM
10",1/1,Rajasthan
Nalbari,Moderate,148,"PM
2.5",1/1,Assam
Pune,Moderate,147,"PM , O
2.5 3",6/13,Maharashtra
Parbhani,Moderate,143,"PM
10",1/1,Maharashtra
Asansol,Moderate,143,"PM
2.5",4/4,West Bengal
Bhilwara,Moderate,142,"PM
2.5",1/1,Rajasthan
Tumakuru,Moderate,142,"PM
10",1/1,Karnataka
Rourkela,Moderate,141,"PM , PM
10 2.5",3/3,Odisha
Pali,Moderate,141,"PM
2.5",1/1,Rajasthan
Fatehabad,Moderate,140,"PM
10",1/1,Haryana
Haldia,Moderate,139,"PM
2.5",1/1,West Bengal
Jabalpur,Moderate,138,"PM , O
2.5 3",4/4,Madhya Pradesh
Chandrapur,Moderate,138,"PM
10",2/2,Maharashtra
Mahad,Moderate,138,"PM
10",1/1,Maharashtra
Dewas,Moderate,137,"PM
2.5",1/1,Madhya Pradesh
Rohtak,Moderate,136,"PM
2.5",1/1,Haryana
Keonjhar,Moderate,136,"PM
10",1/1,Odisha
Patiala,Moderate,136,"PM
10",1/1,Punjab
Sirsa,Moderate,134,"PM
2.5",1/1,Haryana
Motihari,Moderate,134,"PM
2.5",1/1,Bihar
Barrackpore,Moderate,134,"PM
2.5",1/1,West Bengal
Amritsar,Moderate,133,"PM
10",1/1,Punjab
Barmer,Moderate,131,"PM
10",1/1,Rajasthan
Saharsa,Moderate,130,"PM
2.5",1/1,Bihar
Rajamahendravaram,Moderate,126,"PM
2.5",1/1,Andhra Pradesh
Dhanbad,Moderate,125,"PM
10",1/2,Jharkhand
Alwar,Moderate,124,"PM
10",1/1,Rajasthan
Siliguri,Moderate,124,"PM
10",1/1,West Bengal
Araria,Moderate,123,"PM
2.5",1/1,Bihar
Belapur,Moderate,123,"PM
10",1/1,Maharashtra
Katni,Moderate,123,"O
3",1/1,Madhya Pradesh
Jalandhar,Moderate,123,"PM
10",1/1,Punjab
Suakati,Moderate,122,"PM
2.5",1/1,Odisha
Moradabad,Moderate,122,"PM
2.5",6/7,Uttar Pradesh
Nagaon,Moderate,121,"PM
2.5",1/1,Assam
Manguraha,Moderate,121,"PM
10",1/1,Bihar
Yamuna Nagar,Moderate,121,"PM
2.5",1/1,Haryana
Buxar,Moderate,120,"PM
2.5",1/1,Bihar
Indore,Moderate,119,"PM , NO
2.5 2",4/6,Madhya Pradesh
Bileipada,Moderate,119,"PM
10",1/1,Odisha
Bhiwandi,Moderate,118,"PM
10",1/1,Maharashtra
Chhapra,Moderate,118,"PM
10",1/1,Bihar
Barbil,Moderate,118,"PM
10",1/1,Odisha
Ratlam,Moderate,118,"PM
10",1/1,Madhya Pradesh
Ahmedabad,Moderate,117,"PM , PM
10 2.5",7/9,Gujarat
Bharatpur,Moderate,117,"PM
10",1/1,Rajasthan
Nanded,Moderate,116,"PM
10",1/1,Maharashtra
Begusarai,Moderate,116,"PM
10",1/1,Bihar
Palwal,Moderate,115,"PM
10",1/1,Haryana
Muzaffarpur,Moderate,115,"PM
2.5",3/3,Bihar
Durgapur,Moderate,114,"PM , PM
10 2.5",3/3,West Bengal
Munger,Moderate,114,"PM
2.5",1/1,Bihar
Amaravati,Moderate,114,"PM
10",1/1,Andhra Pradesh
Khanna,Moderate,113,"PM
10",1/1,Punjab
Ludhiana,Moderate,113,"PM
10",1/1,Punjab
