City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nandesari,Moderate,190,"PM
2.5",1/1,Gujarat
Amritsar,Moderate,167,"PM
2.5",1/1,Punjab
Bhiwadi,Moderate,122,"PM , PM
10 2.5",2/2,Rajasthan
Chhapra,Moderate,115,"NO
2",1/1,Bihar
Baddi,Moderate,114,"PM
10",1/1,Himachal Pradesh
Visakhapatnam,Moderate,107,"PM
10",1/1,Andhra Pradesh
Gummidipoondi,Moderate,102,"PM
10",1/1,Tamil Nadu
Khurja,Satisfactory,99,"PM
2.5",1/1,Uttar Pradesh
Jaipur,Satisfactory,99,"PM , CO
10",6/6,Rajasthan
Karauli,Satisfactory,99,"PM
2.5",1/1,Rajasthan
Ludhiana,Satisfactory,97,"PM
10",1/1,Punjab
Greater Noida,Satisfactory,95,"PM
10",2/2,Uttar Pradesh
Katihar,Satisfactory,93,"PM
10",1/1,Bihar
Khanna,Satisfactory,91,"PM
2.5",1/1,Punjab
Delhi,Satisfactory,89,"PM , O
10 3",35/39,Delhi
Rajsamand,Satisfactory,87,"O
3",1/1,Rajasthan
Thoothukudi,Satisfactory,87,CO,1/1,Tamil Nadu
Bhubaneswar,Satisfactory,86,CO,2/2,Odisha
Talcher,Satisfactory,85,CO,1/1,Odisha
Sri Ganganagar,Satisfactory,84,"PM
10",1/1,Rajasthan
Hajipur,Satisfactory,82,"PM
2.5",1/1,Bihar
Brajrajnagar,Satisfactory,81,CO,1/1,Odisha
Kota,Satisfactory,80,"PM
10",3/3,Rajasthan
Kanchipuram,Satisfactory,79,"PM
10",1/1,Tamil Nadu
Mandi Gobindgarh,Satisfactory,79,CO,1/1,Punjab
Manguraha,Satisfactory,78,CO,1/1,Bihar
Ankleshwar,Satisfactory,78,"SO
2",1/1,Gujarat
Dhanbad,Satisfactory,78,"NO
2",1/2,Jharkhand
Ghaziabad,Satisfactory,77,"PM , PM
10 2.5",4/4,Uttar Pradesh
Gaya,Satisfactory,77,"PM , PM
10 2.5",3/3,Bihar
Noida,Satisfactory,77,"PM , PM , CO
2.5 10",3/4,Uttar Pradesh
Samastipur,Satisfactory,75,"PM
10",1/1,Bihar
Byasanagar,Satisfactory,74,CO,1/1,Odisha
Salem,Satisfactory,73,"SO
2",1/1,Tamil Nadu
Coimbatore,Satisfactory,72,CO,1/2,Tamil Nadu
Alwar,Satisfactory,71,CO,1/1,Rajasthan
Jaisalmer,Satisfactory,71,"PM
10",1/1,Rajasthan
Jalandhar,Satisfactory,71,"PM
10",1/1,Punjab
Chennai,Satisfactory,68,"PM , CO
10",8/9,Tamil Nadu
Meerut,Satisfactory,67,"PM
10",3/3,Uttar Pradesh
Muzaffarnagar,Satisfactory,67,"PM
10",1/1,Uttar Pradesh
Nagaur,Satisfactory,67,"PM
10",1/1,Rajasthan
Cuttack,Satisfactory,67,CO,1/1,Odisha
Chittoor,Satisfactory,67,"PM
2.5",1/1,Andhra Pradesh
Thane,Satisfactory,66,"PM
10",1/2,Maharashtra
Durgapur,Satisfactory,65,"PM
10",3/3,West Bengal
Nagaon,Satisfactory,64,"PM
2.5",1/1,Assam
Kadapa,Satisfactory,64,"PM
2.5",1/1,Andhra Pradesh
Jhalawar,Satisfactory,64,"NO
2",1/1,Rajasthan
Ariyalur,Satisfactory,63,"PM
10",1/1,Tamil Nadu
Keonjhar,Satisfactory,63,CO,1/1,Odisha
Malegaon,Satisfactory,63,"PM
10",1/1,Maharashtra
Sawai Madhopur,Satisfactory,62,"PM
10",1/1,Rajasthan
Sagar,Satisfactory,62,"PM , CO
10",2/2,Madhya Pradesh
Eloor,Satisfactory,62,CO,1/1,Kerala
Lucknow,Satisfactory,61,"PM , CO
2.5",6/6,Uttar Pradesh
Korba,Satisfactory,61,"PM , CO
10",2/2,Chhattisgarh
Hyderabad,Satisfactory,61,"PM
10",11/14,Telangana
Araria,Satisfactory,61,"PM
10",1/1,Bihar
Churu,Satisfactory,60,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,60,"PM
10",1/1,Gujarat
Chengalpattu,Satisfactory,60,"PM
10",1/1,Tamil Nadu
Bulandshahr,Satisfactory,60,"PM
10",1/1,Uttar Pradesh
Panchgaon,Satisfactory,60,"O
3",1/1,Haryana
Moradabad,Satisfactory,58,"PM , O
10 3",6/7,Uttar Pradesh
Jalna,Satisfactory,58,"PM
10",1/1,Maharashtra
Kannur,Satisfactory,58,"PM
10",1/1,Kerala
