City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Chhapra,Very Poor,308,"PM
2.5",1/1,Bihar
Bhiwani,Very Poor,304,"PM
2.5",1/1,Haryana
Panipat,Poor,296,"PM
2.5",1/1,Haryana
Sonipat,Poor,241,"PM
2.5",1/1,Haryana
Hisar,Poor,223,"O
3",1/1,Haryana
Mandideep,Poor,210,"PM
2.5",1/1,Madhya Pradesh
Sri Ganganagar,Poor,209,"O
3",1/1,Rajasthan
Bharatpur,Moderate,192,"O
3",1/1,Rajasthan
Vatva,Moderate,179,"PM
2.5",1/1,Gujarat
Sawai Madhopur,Moderate,178,"O
3",1/1,Rajasthan
Ballabgarh,Moderate,173,"PM
10",1/1,Haryana
Narnaul,Moderate,167,"PM
2.5",1/1,Haryana
Banswara,Moderate,156,"O
3",1/1,Rajasthan
Chandrapur,Moderate,153,"O , PM
3 10",2/2,Maharashtra
Angul,Moderate,152,"O
3",1/1,Odisha
Bahadurgarh,Moderate,149,"PM
2.5",1/1,Haryana
Bikaner,Moderate,145,"PM
10",1/1,Rajasthan
Bhubaneswar,Moderate,144,"O , CO
3",2/2,Odisha
Bhilwara,Moderate,140,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,139,"PM
10",1/1,Rajasthan
Churu,Moderate,137,"PM
10",1/1,Rajasthan
Pali,Moderate,136,"PM
10",1/1,Rajasthan
Charkhi Dadri,Moderate,136,"PM
10",1/1,Haryana
Ghaziabad,Moderate,130,"PM , PM
10 2.5",4/6,Uttar Pradesh
Sirohi,Moderate,128,"PM
10",1/1,Rajasthan
Meerut,Moderate,127,"O , PM
3 2.5",4/4,Uttar Pradesh
Barmer,Moderate,125,"PM
10",1/1,Rajasthan
Pithampur,Moderate,124,"PM
10",1/1,Madhya Pradesh
Chittorgarh,Moderate,124,"PM
10",1/1,Rajasthan
Greater Noida,Moderate,124,"O , PM
3 10",2/2,Uttar Pradesh
Pratapgarh,Moderate,123,"PM
10",1/1,Uttar Pradesh
Mehsana,Moderate,123,"PM
10",1/1,Gujarat
Dewas,Moderate,121,"PM
10",1/1,Madhya Pradesh
Delhi,Moderate,120,"O , CO
3",44/47,Delhi
Barbil,Moderate,119,CO,1/1,Odisha
Gurugram,Moderate,118,"PM , PM
10 2.5",4/4,Haryana
Jhalawar,Moderate,118,"PM
2.5",1/1,Rajasthan
Bhiwadi,Moderate,118,"PM
10",2/2,Rajasthan
Jalore,Moderate,117,"PM
10",1/1,Rajasthan
Udaipur,Moderate,115,"PM
10",1/1,Rajasthan
Fatehabad,Moderate,114,"PM
10",1/1,Haryana
Byrnihat (Assam),Moderate,113,"PM
2.5",1/1,Meghalaya
Panchgaon,Moderate,113,"PM
2.5",1/1,Haryana
Jhunjhunu,Moderate,113,"PM
10",1/1,Rajasthan
Sikar,Moderate,113,"O
3",1/1,Rajasthan
Tonk,Moderate,112,"PM
10",1/1,Rajasthan
Byrnihat (Meghalaya),Moderate,112,"PM
10",1/1,Meghalaya
Rajsamand,Moderate,111,"PM
10",1/1,Rajasthan
Faridabad,Moderate,110,"PM , PM
10 2.5",3/4,Haryana
Ajmer,Moderate,109,"PM
10",1/1,Rajasthan
Jind,Moderate,109,"PM
2.5",1/1,Haryana
Jodhpur,Moderate,108,"PM
10",5/5,Rajasthan
Bhavnagar,Moderate,108,CO,1/1,Gujarat
Yamuna Nagar,Moderate,107,"PM
2.5",1/1,Haryana
Alwar,Moderate,107,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,105,"PM
10",1/1,Uttar Pradesh
Ratlam,Moderate,105,"PM
10",1/1,Madhya Pradesh
Jaisalmer,Moderate,105,"PM
10",1/1,Rajasthan
Noida,Moderate,104,"PM
10",4/4,Uttar Pradesh
Kota,Moderate,104,"PM , PM
10 2.5",3/3,Rajasthan
Jaipur,Moderate,103,"PM , PM
10 2.5",5/6,Rajasthan
Bhopal,Moderate,102,"PM
10",3/3,Madhya Pradesh
Jalgaon,Moderate,102,"PM
10",1/1,Maharashtra
Vadodara,Satisfactory,98,CO,1/1,Gujarat
Gandhinagar,Satisfactory,98,"PM
10",3/3,Gujarat
Rajkot,Satisfactory,97,CO,1/1,Gujarat
Dhule,Satisfactory,97,"PM
10",1/1,Maharashtra
Bengaluru,Satisfactory,97,"O , PM
3 10",10/14,Karnataka
Karnal,Satisfactory,96,"PM
2.5",1/1,Haryana
Baran,Satisfactory,96,"PM
10",1/1,Rajasthan
Baghpat,Satisfactory,96,"O
3",1/2,Uttar Pradesh
Yadgir,Satisfactory,95,"PM
10",1/1,Karnataka
Nagpur,Satisfactory,93,"PM
10",4/4,Maharashtra
Manesar,Satisfactory,92,"PM
2.5",1/1,Haryana
Dungarpur,Satisfactory,92,"PM
10",1/1,Rajasthan
Ahmedabad,Satisfactory,92,"PM
10",8/9,Gujarat
Munger,Satisfactory,92,"SO
2",1/1,Bihar
Guntur,Satisfactory,91,"PM
2.5",1/1,Andhra Pradesh
Nagaur,Satisfactory,90,"PM
10",1/1,Rajasthan
Karauli,Satisfactory,89,"PM
10",1/1,Rajasthan
Sirsa,Satisfactory,88,"O
3",1/1,Haryana
Katihar,Satisfactory,87,CO,1/1,Bihar
Indore,Satisfactory,87,"PM , PM
10 2.5",4/6,Madhya Pradesh
Ujjain,Satisfactory,87,"PM
10",1/2,Madhya Pradesh
Nandesari,Satisfactory,87,"PM
10",1/1,Gujarat
Mandi Gobindgarh,Satisfactory,86,"PM
10",1/1,Punjab
Ludhiana,Satisfactory,86,"PM
10",1/1,Punjab
Nanded,Satisfactory,85,"PM
10",1/1,Maharashtra
Amravati,Satisfactory,85,"PM
10",2/2,Maharashtra
Amritsar,Satisfactory,84,"PM
10",1/1,Punjab
Kalyan,Satisfactory,84,"PM , PM
10 2.5",2/2,Maharashtra
Byasanagar,Satisfactory,84,CO,1/1,Odisha
Bundi,Satisfactory,83,"PM
10",1/1,Rajasthan
Dharuhera,Satisfactory,83,"PM
2.5",1/1,Haryana
Gummidipoondi,Satisfactory,83,"PM
10",1/1,Tamil Nadu
Malegaon,Satisfactory,80,"PM
10",1/1,Maharashtra
Patna,Satisfactory,80,"CO, PM
10",5/6,Bihar
Akola,Satisfactory,80,"PM
10",1/1,Maharashtra
Bileipada,Satisfactory,80,"PM
10",1/1,Odisha
