City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bahadurgarh,Severe,436,"PM
2.5",1/1,Haryana
Delhi,Very Poor,370,"PM
2.5",39/39,Delhi
Noida,Very Poor,366,"PM
2.5",4/4,Uttar Pradesh
Meerut,Very Poor,353,"PM , PM
2.5 10",3/3,Uttar Pradesh
Ghaziabad,Very Poor,345,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,340,"PM
2.5",2/2,Uttar Pradesh
Charkhi Dadri,Very Poor,338,"PM
2.5",1/1,Haryana
Hapur,Very Poor,331,"PM
2.5",1/1,Uttar Pradesh
Khurja,Very Poor,327,"PM
10",1/1,Uttar Pradesh
Rohtak,Very Poor,323,"PM
2.5",1/1,Haryana
Bulandshahr,Very Poor,310,"PM
10",1/1,Uttar Pradesh
Baghpat,Very Poor,308,"PM
2.5",1/2,Uttar Pradesh
Muzaffarnagar,Very Poor,305,"PM
2.5",1/1,Uttar Pradesh
Sirsa,Very Poor,303,"PM
2.5",1/1,Haryana
Jind,Very Poor,302,"PM
2.5",1/1,Haryana
Bhiwadi,Poor,296,"PM
2.5",2/2,Rajasthan
Fatehabad,Poor,296,"PM
2.5",1/1,Haryana
Manesar,Poor,270,"PM
2.5",1/1,Haryana
Hanumangarh,Poor,263,"PM
2.5",1/1,Rajasthan
Dharuhera,Poor,262,"PM
2.5",1/1,Haryana
Karnal,Poor,255,"PM
2.5",1/1,Haryana
Sikar,Poor,255,"PM
10",1/1,Rajasthan
Yamuna Nagar,Poor,254,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,253,"PM
2.5",1/1,Haryana
Panipat,Poor,252,"PM
2.5",1/1,Haryana
Bhiwani,Poor,252,"PM
2.5",1/1,Haryana
Sonipat,Poor,251,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,247,"O
3",2/2,Odisha
Mandi Gobindgarh,Poor,243,"PM
2.5",1/1,Punjab
Gurugram,Poor,238,"PM , PM
2.5 10",4/4,Haryana
Katni,Poor,237,"PM
2.5",1/1,Madhya Pradesh
Kaithal,Poor,225,"PM
2.5",1/1,Haryana
Tonk,Poor,223,"PM
10",1/1,Rajasthan
Churu,Poor,223,"PM
10",1/1,Rajasthan
Gummidipoondi,Poor,221,"PM
2.5",1/1,Tamil Nadu
Faridabad,Poor,214,"PM , PM
2.5 10",3/4,Haryana
Sawai Madhopur,Poor,213,"PM
10",1/1,Rajasthan
Tirumala,Poor,212,"O
3",1/1,Andhra Pradesh
Khanna,Poor,212,"PM
2.5",1/1,Punjab
Bikaner,Poor,209,"PM
10",1/1,Rajasthan
Ludhiana,Poor,207,"PM
2.5",1/1,Punjab
Narnaul,Poor,204,"PM
2.5",1/1,Haryana
Mandideep,Poor,203,"PM
10",1/1,Madhya Pradesh
Nagaur,Poor,202,"PM
10",1/1,Rajasthan
Jhunjhunu,Poor,202,"PM
10",1/1,Rajasthan
"Aurangabad
(Maharashtra)",Moderate,198,"O , PM
3 2.5",2/3,Maharashtra
Lucknow,Moderate,192,"PM , PM
2.5 10",6/6,Uttar Pradesh
Palwal,Moderate,192,"PM
2.5",1/1,Haryana
Jaipur,Moderate,188,"PM , PM
2.5 10",6/6,Rajasthan
Kanpur,Moderate,185,"PM
2.5",3/4,Uttar Pradesh
Jalna,Moderate,185,"O
3",1/1,Maharashtra
Tirupati,Moderate,183,"PM
2.5",1/1,Andhra Pradesh
Kalyan,Moderate,181,"PM
2.5",1/2,Maharashtra
Hisar,Moderate,181,"PM
10",1/1,Haryana
Jalore,Moderate,180,"PM
10",1/1,Rajasthan
Jalgaon,Moderate,179,"PM
2.5",1/1,Maharashtra
Motihari,Moderate,177,"PM
10",1/1,Bihar
Ambala,Moderate,176,"PM
2.5",1/1,Haryana
Nanded,Moderate,175,"O
3",1/1,Maharashtra
Vapi,Moderate,175,"PM
2.5",1/1,Gujarat
Dholpur,Moderate,175,"PM
2.5",1/1,Rajasthan
Prayagraj,Moderate,174,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bhilwara,Moderate,171,"PM
10",1/1,Rajasthan
Gwalior,Moderate,170,"PM
2.5",3/4,Madhya Pradesh
Byasanagar,Moderate,170,"O
3",1/1,Odisha
Bharatpur,Moderate,164,"O
3",1/1,Rajasthan
Dausa,Moderate,162,"PM
10",1/1,Rajasthan
Karauli,Moderate,162,"PM
10",1/1,Rajasthan
Panchkula,Moderate,160,"PM
2.5",1/1,Haryana
Cuttack,Moderate,160,"PM
2.5",1/1,Odisha
Patna,Moderate,159,"O , PM
3 2.5",6/6,Bihar
Sangli,Moderate,159,"PM
2.5",1/1,Maharashtra
Jhalawar,Moderate,158,"PM
10",1/1,Rajasthan
Vrindavan,Moderate,156,"PM
10",1/1,Uttar Pradesh
Kashipur,Moderate,156,"PM
2.5",1/1,Uttarakhand
Kishanganj,Moderate,154,"PM
2.5",1/1,Bihar
Hajipur,Moderate,152,"O
3",1/1,Bihar
Jalandhar,Moderate,150,"PM
2.5",1/1,Punjab
Banswara,Moderate,150,"O
3",1/1,Rajasthan
Gandhinagar,Moderate,149,"PM , PM
2.5 10",3/3,Gujarat
Agra,Moderate,148,"PM , PM
2.5 10",6/6,Uttar Pradesh
Gaya,Moderate,147,"PM , PM
2.5 10",3/3,Bihar
