City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Very Poor,336,"PM
10",2/2,Uttar Pradesh
Ghaziabad,Very Poor,336,"PM , PM
10 2.5",6/6,Uttar Pradesh
Meerut,Very Poor,310,"PM , PM
10 2.5",4/4,Uttar Pradesh
Noida,Poor,299,"PM
10",4/4,Uttar Pradesh
Hapur,Poor,298,"PM
10",1/1,Uttar Pradesh
Singrauli,Poor,289,"PM
10",1/1,Madhya Pradesh
Baghpat,Poor,266,"PM
10",1/2,Uttar Pradesh
Charkhi Dadri,Poor,264,"PM
2.5",1/1,Haryana
Manesar,Poor,259,"PM
2.5",1/1,Haryana
Delhi,Poor,258,"PM
10",46/47,Delhi
Byrnihat (Meghalaya),Poor,243,"PM
10",1/1,Meghalaya
Ballabgarh,Poor,241,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Poor,233,"PM
2.5",1/1,Punjab
Bulandshahr,Poor,233,"PM
10",1/1,Uttar Pradesh
Panipat,Poor,231,"PM
10",1/1,Haryana
Yamuna Nagar,Poor,224,"PM
2.5",1/1,Haryana
Gurugram,Poor,217,"PM , PM
10 2.5",4/4,Haryana
Bhiwadi,Poor,216,"PM , PM
10 2.5",2/2,Rajasthan
Rohtak,Poor,211,"PM
2.5",1/1,Haryana
Bileipada,Poor,202,"PM
10",1/1,Odisha
Dharuhera,Moderate,200,"PM
2.5",1/1,Haryana
Barbil,Moderate,194,"PM
10",1/1,Odisha
Manguraha,Moderate,189,"PM
2.5",1/1,Bihar
Kurukshetra,Moderate,188,"PM
10",1/1,Haryana
Muzaffarnagar,Moderate,185,"PM
10",1/1,Uttar Pradesh
Jind,Moderate,181,"PM
2.5",1/1,Haryana
Khurja,Moderate,177,"PM
2.5",1/1,Uttar Pradesh
Baddi,Moderate,175,"PM
10",1/1,Himachal Pradesh
Sirsa,Moderate,173,"PM
10",1/1,Haryana
Faridabad,Moderate,172,"PM , PM
10 2.5",3/4,Haryana
Bilaspur,Moderate,171,"PM
2.5",1/1,Chhattisgarh
Hajipur,Moderate,171,"O
3",1/1,Bihar
Nandesari,Moderate,166,"PM
2.5",1/1,Gujarat
Jalgaon,Moderate,162,"PM
2.5",1/1,Maharashtra
Katni,Moderate,162,"PM
10",1/1,Madhya Pradesh
Bharatpur,Moderate,161,"O
3",1/1,Rajasthan
Muzaffarpur,Moderate,157,"PM , O
2.5 3",3/3,Bihar
Bahadurgarh,Moderate,155,"PM
2.5",1/1,Haryana
Lucknow,Moderate,154,"PM , PM
10 2.5",6/6,Uttar Pradesh
Sawai Madhopur,Moderate,153,"PM
10",1/1,Rajasthan
