City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Kishanganj,Poor,226,"PM
2.5",1/1,Bihar
Nandesari,Moderate,174,"PM
2.5",1/1,Gujarat
Kanchipuram,Moderate,124,"PM
10",1/1,Tamil Nadu
Ghaziabad,Moderate,120,"PM
10",2/4,Uttar Pradesh
Greater Noida,Moderate,116,"PM , PM
2.5 10",2/2,Uttar Pradesh
Banswara,Moderate,107,"PM
10",1/1,Rajasthan
Delhi,Moderate,107,"PM , PM
10 2.5",36/39,Delhi
Bhiwadi,Moderate,106,"PM , PM
2.5 10",2/2,Rajasthan
Siwan,Moderate,104,CO,1/1,Bihar
Byrnihat,Moderate,104,"PM
2.5",1/1,Meghalaya
Pali,Moderate,103,"PM
10",1/1,Rajasthan
Bileipada,Moderate,102,"PM
10",1/1,Odisha
Baddi,Satisfactory,100,"PM
10",1/1,Himachal Pradesh
Hapur,Satisfactory,100,CO,1/1,Uttar Pradesh
Sri Ganganagar,Satisfactory,99,"PM
10",1/1,Rajasthan
Noida,Satisfactory,99,"PM , PM
10 2.5",4/4,Uttar Pradesh
Tonk,Satisfactory,98,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,97,"PM
10",1/1,Rajasthan
Jaipur,Satisfactory,94,"PM , O
10 3",6/6,Rajasthan
Patna,Satisfactory,93,"PM , CO
10",6/6,Bihar
Keonjhar,Satisfactory,93,"PM
10",1/1,Odisha
Tumidih,Satisfactory,90,"PM
10",1/1,Chhattisgarh
Dhanbad,Satisfactory,89,"NO
2",1/2,Jharkhand
Ulhasnagar,Satisfactory,87,"PM
10",1/1,Maharashtra
Sawai Madhopur,Satisfactory,86,"PM
10",1/1,Rajasthan
Rajgir,Satisfactory,86,CO,1/1,Bihar
Jaisalmer,Satisfactory,85,"PM
10",1/1,Rajasthan
Muzaffarnagar,Satisfactory,82,"PM
10",1/1,Uttar Pradesh
Ahmednagar,Satisfactory,81,"PM
10",1/1,Maharashtra
Bikaner,Satisfactory,81,"PM
10",1/1,Rajasthan
Kota,Satisfactory,81,"PM
10",3/3,Rajasthan
Nagaur,Satisfactory,81,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,81,"PM
10",1/1,Gujarat
Visakhapatnam,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Bihar Sharif,Satisfactory,79,"PM
10",1/1,Bihar
Kadapa,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Agra,Satisfactory,78,"PM , PM
2.5 10",6/6,Uttar Pradesh
Barmer,Satisfactory,78,"PM
10",1/1,Rajasthan
Vatva,Satisfactory,78,"PM
10",1/1,Gujarat
Dholpur,Satisfactory,77,"PM
10",1/1,Rajasthan
Bharatpur,Satisfactory,77,"PM
10",1/1,Rajasthan
Pratapgarh,Satisfactory,77,"PM
10",1/1,Uttar Pradesh
Kalyan,Satisfactory,77,"PM
10",1/2,Maharashtra
Tiruchirappalli,Satisfactory,76,"O
3",1/1,Tamil Nadu
Rajsamand,Satisfactory,76,"O
3",1/1,Rajasthan
Hyderabad,Satisfactory,76,"PM , PM
10 2.5",11/14,Telangana
Bhagalpur,Satisfactory,75,"PM
10",2/2,Bihar
Mandi Gobindgarh,Satisfactory,74,"PM
2.5",1/1,Punjab
Jhalawar,Satisfactory,74,"O
3",1/1,Rajasthan
Jhunjhunu,Satisfactory,74,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,74,"PM
10",1/1,Rajasthan
Bhilwara,Satisfactory,72,"PM
10",1/1,Rajasthan
Hanumangarh,Satisfactory,72,"PM
10",1/1,Rajasthan
Gummidipoondi,Satisfactory,72,"PM
10",1/1,Tamil Nadu
Ankleshwar,Satisfactory,72,"PM
10",1/1,Gujarat
Alwar,Satisfactory,72,"NO
2",1/1,Rajasthan
Sikar,Satisfactory,71,"PM
10",1/1,Rajasthan
