City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri Ganganagar,Poor,221,"PM
2.5",1/1,Rajasthan
Chhapra,Moderate,187,"PM
2.5",1/1,Bihar
Dausa,Moderate,149,"PM
10",1/1,Rajasthan
Bhiwadi,Moderate,130,"PM , CO
10",2/2,Rajasthan
Dholpur,Moderate,127,"PM
2.5",1/1,Rajasthan
Greater Noida,Moderate,120,"PM
10",2/2,Uttar Pradesh
Churu,Moderate,119,"PM
10",1/1,Rajasthan
Delhi,Moderate,116,"PM
10",38/39,Delhi
Nandesari,Moderate,115,"PM
10",1/1,Gujarat
Ghaziabad,Moderate,111,"PM
10",3/4,Uttar Pradesh
Noida,Moderate,111,"PM
10",4/4,Uttar Pradesh
Jaipur,Moderate,107,"PM
10",6/6,Rajasthan
Suakati,Moderate,107,"O
3",1/1,Odisha
Tonk,Moderate,105,"PM
10",1/1,Rajasthan
Katni,Moderate,103,"PM
10",1/1,Madhya Pradesh
Baddi,Moderate,101,"PM
10",1/1,Himachal Pradesh
Nagaur,Satisfactory,97,"PM
10",1/1,Rajasthan
Tumidih,Satisfactory,97,"PM
10",1/1,Chhattisgarh
Ankleshwar,Satisfactory,96,"PM
10",1/1,Gujarat
Bihar Sharif,Satisfactory,95,"PM
2.5",1/1,Bihar
Aurangabad (Bihar),Satisfactory,95,"PM
10",1/1,Bihar
Jaisalmer,Satisfactory,95,"PM
10",1/1,Rajasthan
Keonjhar,Satisfactory,94,"PM
10",1/1,Odisha
Yadgir,Satisfactory,94,"PM
10",1/1,Karnataka
Bundi,Satisfactory,94,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,94,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,92,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Satisfactory,89,CO,1/1,Punjab
Visakhapatnam,Satisfactory,89,"PM
10",1/1,Andhra Pradesh
Bikaner,Satisfactory,89,"PM
10",1/1,Rajasthan
Vapi,Satisfactory,88,"PM
10",1/1,Gujarat
Chandrapur,Satisfactory,87,"PM
10",2/2,Maharashtra
Barmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Angul,Satisfactory,87,"PM
10",1/1,Odisha
Pithampur,Satisfactory,87,"PM
10",1/1,Madhya Pradesh
Nanded,Satisfactory,87,"PM
10",1/1,Maharashtra
Amravati,Satisfactory,85,"PM
10",2/2,Maharashtra
Sikar,Satisfactory,84,"PM
10",1/1,Rajasthan
Baran,Satisfactory,83,"PM
10",1/1,Rajasthan
Tiruchirappalli,Satisfactory,83,CO,1/1,Tamil Nadu
Rajsamand,Satisfactory,83,"O
3",1/1,Rajasthan
Rupnagar,Satisfactory,82,"PM
10",1/1,Punjab
Rajgir,Satisfactory,82,CO,1/1,Bihar
Balasore,Satisfactory,82,CO,1/1,Odisha
Korba,Satisfactory,82,"PM , PM
2.5 10",2/2,Chhattisgarh
Durgapur,Satisfactory,80,"PM
10",3/3,West Bengal
Hanumangarh,Satisfactory,80,"PM
10",1/1,Rajasthan
Baripada,Satisfactory,79,"PM
10",1/1,Odisha
Pratapgarh,Satisfactory,79,"PM
10",1/1,Uttar Pradesh
Dhanbad,Satisfactory,79,"NO
2",1/2,Jharkhand
Malegaon,Satisfactory,78,"PM
10",1/1,Maharashtra
Sangli,Satisfactory,77,"PM
10",1/1,Maharashtra
Gummidipoondi,Satisfactory,77,"PM
10",1/1,Tamil Nadu
Motihari,Satisfactory,76,"PM
2.5",1/1,Bihar
Dungarpur,Satisfactory,76,"PM
10",1/1,Rajasthan
Dewas,Satisfactory,76,"PM
10",1/1,Madhya Pradesh
Kota,Satisfactory,76,"PM
10",3/3,Rajasthan
Byasanagar,Satisfactory,75,"PM
10",1/1,Odisha
Hyderabad,Satisfactory,74,"PM , PM
2.5 10",10/14,Telangana
Kunjemura,Satisfactory,74,"PM
10",1/1,Chhattisgarh
Karur,Satisfactory,73,CO,1/1,Tamil Nadu
Nagpur,Satisfactory,73,"PM
10",4/4,Maharashtra
Chittoor,Satisfactory,73,"PM
2.5",1/1,Andhra Pradesh
Khurja,Satisfactory,73,"PM
10",1/1,Uttar Pradesh
Ulhasnagar,Satisfactory,72,"PM
10",1/1,Maharashtra
Kalyan,Satisfactory,72,"PM
10",2/2,Maharashtra
Barbil,Satisfactory,71,"PM
10",1/1,Odisha
Gurugram,Satisfactory,70,"PM
2.5",1/4,Haryana
Banswara,Satisfactory,70,"PM
10",1/1,Rajasthan
Buxar,Satisfactory,70,"PM
10",1/1,Bihar
Dhule,Satisfactory,70,"PM
10",1/1,Maharashtra
Ratlam,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Navi Mumbai,Satisfactory,70,"PM , CO
10",6/8,Maharashtra
Badlapur,Satisfactory,70,"PM
10",1/1,Maharashtra
Rajamahendravaram,Satisfactory,69,"PM
10",1/1,Andhra Pradesh
Gwalior,Satisfactory,69,"PM
10",3/4,Madhya Pradesh
Panchgaon,Satisfactory,69,"O
3",1/1,Haryana
Pimpri-Chinchwad,Satisfactory,69,"PM , CO
10",4/4,Maharashtra
Bileipada,Satisfactory,68,"PM
10",1/1,Odisha
Sirohi,Satisfactory,68,"PM
10",1/1,Rajasthan
Araria,Satisfactory,68,CO,1/1,Bihar
Anantapur,Satisfactory,67,"PM
2.5",1/1,Andhra Pradesh
Vrindavan,Satisfactory,67,"PM
10",1/1,Uttar Pradesh
Brajrajnagar,Satisfactory,67,CO,1/1,Odisha
Sagar,Satisfactory,66,"PM
10",2/2,Madhya Pradesh
Jabalpur,Satisfactory,66,"NO , PM , CO
2 10",3/4,Madhya Pradesh
Nashik,Satisfactory,66,"PM
10",4/4,Maharashtra
Muzaffarpur,Satisfactory,66,"PM , O
2.5 3",2/3,Bihar
Gaya,Satisfactory,66,"PM , PM
2.5 10",2/3,Bihar
Cuttack,Satisfactory,66,"PM
10",1/1,Odisha
Bhilwara,Satisfactory,66,"PM
10",1/1,Rajasthan
