City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Mandideep,Poor,272,"PM
2.5",1/1,Madhya Pradesh
Mysuru,Poor,265,"O
3",1/1,Karnataka
Hajipur,Poor,245,"PM
2.5",1/1,Bihar
Greater Noida,Poor,232,"PM
10",2/2,Uttar Pradesh
Gurugram,Poor,227,"PM
2.5",4/4,Haryana
Ballabgarh,Poor,226,"PM
10",1/1,Haryana
Nayagarh,Poor,219,"PM
10",1/1,Odisha
Charkhi Dadri,Poor,218,"PM
2.5",1/1,Haryana
Sawai Madhopur,Poor,214,"O
3",1/1,Rajasthan
Nanded,Poor,208,"O
3",1/1,Maharashtra
Bhiwadi,Poor,206,"PM , PM
10 2.5",2/2,Rajasthan
Dewas,Poor,203,"PM
2.5",1/1,Madhya Pradesh
Ghaziabad,Poor,202,"PM , PM
10 2.5",5/5,Uttar Pradesh
Manesar,Moderate,200,"PM
2.5",1/1,Haryana
Singrauli,Moderate,187,"PM
10",1/1,Madhya Pradesh
Bileipada,Moderate,184,"PM
10",1/1,Odisha
Chandrapur,Moderate,176,"O , PM
3 2.5",2/2,Maharashtra
Byasanagar,Moderate,174,"O
3",1/1,Odisha
Nandesari,Moderate,172,"PM
2.5",1/1,Gujarat
Byrnihat (Meghalaya),Moderate,172,"PM
10",1/1,Meghalaya
Gwalior,Moderate,171,"O , PM , PM
3 10 2.5",3/4,Madhya Pradesh
Noida,Moderate,170,"PM
10",4/4,Uttar Pradesh
Ahmedabad,Moderate,168,"PM
10",8/9,Gujarat
Bharatpur,Moderate,167,"O
3",1/1,Rajasthan
Milupara,Moderate,166,"O
3",1/1,Chhattisgarh
Belapur,Moderate,165,"PM
10",1/1,Maharashtra
Patna,Moderate,164,"PM
10",6/6,Bihar
Delhi,Moderate,163,"PM , PM
10 2.5",46/47,Delhi
Bhopal,Moderate,161,"O , PM
3 2.5",3/3,Madhya Pradesh
Bulandshahr,Moderate,161,"PM
10",1/1,Uttar Pradesh
Sonipat,Moderate,157,"PM
2.5",1/1,Haryana
Agra,Moderate,157,"PM , PM
10 2.5",6/6,Uttar Pradesh
