City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Angul,Very Poor,303,"O
3",1/1,Odisha
Greater Noida,Poor,282,"PM
10",2/2,Uttar Pradesh
Ballabgarh,Poor,227,"PM
10",1/1,Haryana
Bileipada,Poor,216,"PM
10",1/1,Odisha
Gurugram,Poor,215,"PM
2.5",2/4,Haryana
Ghaziabad,Poor,212,"PM , PM
10 2.5",4/4,Uttar Pradesh
Manesar,Poor,210,"PM
2.5",1/1,Haryana
Singrauli,Poor,203,"PM
10",1/1,Madhya Pradesh
Hajipur,Moderate,198,"PM
2.5",1/1,Bihar
Delhi,Moderate,194,"PM , O
10 3",42/47,Delhi
Sri Ganganagar,Moderate,192,"O
3",1/1,Rajasthan
Noida,Moderate,183,"PM , PM
10 2.5",4/4,Uttar Pradesh
Sawai Madhopur,Moderate,178,"O
3",1/1,Rajasthan
Faridabad,Moderate,178,"PM
2.5",3/4,Haryana
Bhiwadi,Moderate,177,"PM
10",2/2,Rajasthan
Tonk,Moderate,177,"O
3",1/1,Rajasthan
Charkhi Dadri,Moderate,170,"PM
2.5",1/1,Haryana
Nayagarh,Moderate,159,"PM
10",1/1,Odisha
Sonipat,Moderate,157,"PM
2.5",1/1,Haryana
Meerut,Moderate,155,"PM , PM
10 2.5",3/3,Uttar Pradesh
Muzaffarnagar,Moderate,155,"PM
2.5",1/1,Uttar Pradesh
Araria,Moderate,154,"PM
2.5",1/1,Bihar
Barbil,Moderate,153,"O
3",1/1,Odisha
Jorapokhar,Moderate,151,"PM
10",1/1,Jharkhand
Hapur,Moderate,147,"PM
2.5",1/1,Uttar Pradesh
Dhanbad,Moderate,147,"PM
2.5",1/2,Jharkhand
Yamuna Nagar,Moderate,143,"PM
2.5",1/1,Haryana
Byrnihat (Assam),Moderate,143,"PM
2.5",1/1,Meghalaya
Baddi,Moderate,142,"PM
10",1/1,Himachal Pradesh
Panchgaon,Moderate,142,"PM
2.5",1/1,Haryana
Jaipur,Moderate,140,"O , NO , PM
3 2 2.5",6/6,Rajasthan
Patna,Moderate,138,"PM
10",6/6,Bihar
Mandideep,Moderate,133,"PM
2.5",1/1,Madhya Pradesh
Muzaffarpur,Moderate,133,"PM
2.5",3/3,Bihar
Amritsar,Moderate,130,"NO
2",1/1,Punjab
Nagaur,Moderate,129,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,129,"PM
10",1/1,Uttar Pradesh
Bikaner,Moderate,126,"PM
10",1/1,Rajasthan
Gandhinagar,Moderate,126,"PM , O
10 3",3/3,Gujarat
Banswara,Moderate,125,"PM
10",1/1,Rajasthan
Pithampur,Moderate,125,"PM
10",1/1,Madhya Pradesh
Bhiwani,Moderate,124,"PM
2.5",1/1,Haryana
Bharatpur,Moderate,123,"O
3",1/1,Rajasthan
Hisar,Moderate,119,"PM
10",1/1,Haryana
Guwahati,Moderate,118,"CO, PM , PM
10 2.5",4/4,Assam
Dewas,Moderate,118,"PM
10",1/1,Madhya Pradesh
Milupara,Moderate,117,"PM
10",1/1,Chhattisgarh
Dharuhera,Moderate,116,"PM
2.5",1/1,Haryana
Malegaon,Moderate,116,"PM
10",1/1,Maharashtra
Kannur,Moderate,115,"PM
2.5",1/1,Kerala
Jhunjhunu,Moderate,114,"PM
10",1/1,Rajasthan
Pratapgarh,Moderate,114,"PM
10",1/1,Uttar Pradesh
Baran,Moderate,112,"PM
10",1/1,Rajasthan
Churu,Moderate,112,"O
3",1/1,Rajasthan
Agartala,Moderate,111,"PM
10",1/2,Tripura
Visakhapatnam,Moderate,111,"PM
10",1/1,Andhra Pradesh
Kurukshetra,Moderate,110,"PM
10",1/1,Haryana
Rohtak,Moderate,109,"PM
2.5",1/1,Haryana
Alwar,Moderate,109,"PM
10",1/1,Rajasthan
Ankleshwar,Moderate,109,"PM
10",1/1,Gujarat
Gwalior,Moderate,108,"PM , O
10 3",3/4,Madhya Pradesh
Mandi Gobindgarh,Moderate,108,"PM
2.5",1/1,Punjab
Kunjemura,Moderate,108,"PM
10",1/1,Chhattisgarh
Sikar,Moderate,106,"PM
10",1/1,Rajasthan
Narnaul,Moderate,106,"PM
2.5",1/1,Haryana
Bhavnagar,Moderate,106,"PM
10",1/1,Gujarat
Sirsa,Moderate,105,"PM
10",1/1,Haryana
Karauli,Moderate,105,"PM
10",1/1,Rajasthan
Vatva,Moderate,105,"PM
10",1/1,Gujarat
Korba,Moderate,104,"PM , PM
10 2.5",2/2,Chhattisgarh
Begusarai,Moderate,104,"PM
2.5",1/1,Bihar
Dausa,Moderate,103,"PM
10",1/1,Rajasthan
Chittorgarh,Moderate,103,"PM
10",1/1,Rajasthan
Baghpat,Moderate,103,"PM
10",1/2,Uttar Pradesh
Rourkela,Moderate,103,"PM , PM
10 2.5",3/3,Odisha
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Agra,Moderate,102,"PM
10",6/6,Uttar Pradesh
Pali,Moderate,102,"PM
10",1/1,Rajasthan
Bhiwandi,Moderate,102,"PM
10",1/1,Maharashtra
Jhalawar,Moderate,101,"PM
10",1/1,Rajasthan
Khurja,Moderate,101,"PM
10",1/1,Uttar Pradesh
Vadodara,Moderate,101,"PM
10",1/1,Gujarat
Nandesari,Satisfactory,99,"PM
10",1/1,Gujarat
Kota,Satisfactory,98,"PM
10",3/3,Rajasthan
Keonjhar,Satisfactory,98,"PM
10",1/1,Odisha
Tumidih,Satisfactory,97,"PM
10",1/1,Chhattisgarh
Gummidipoondi,Satisfactory,97,"PM
2.5",1/1,Tamil Nadu
Suakati,Satisfactory,96,"PM
2.5",1/1,Odisha
Lucknow,Satisfactory,96,"PM , O
10 3",6/6,Uttar Pradesh
Ahmedabad,Satisfactory,96,"PM
10",8/9,Gujarat
Gaya,Satisfactory,96,"PM , PM
10 2.5",3/3,Bihar
Ambala,Satisfactory,96,"PM
2.5",1/1,Haryana
Ludhiana,Satisfactory,95,"PM
10",1/1,Punjab
Jalgaon,Satisfactory,94,"PM
10",1/1,Maharashtra
Asansol,Satisfactory,94,"PM , PM
10 2.5",4/4,West Bengal
Chandrapur,Satisfactory,94,"PM , O
10 3",2/2,Maharashtra
Talcher,Satisfactory,93,"PM
2.5",1/1,Odisha
Chhal,Satisfactory,92,"O
3",1/1,Chhattisgarh
Ajmer,Satisfactory,92,"PM
10",1/1,Rajasthan
Udaipur,Satisfactory,92,"PM
10",1/1,Rajasthan
Munger,Satisfactory,92,"SO
2",1/1,Bihar
Bhilwara,Satisfactory,91,"PM
10",1/1,Rajasthan
Bathinda,Satisfactory,90,"PM
10",1/1,Punjab
Kaithal,Satisfactory,88,"PM
10",1/1,Haryana
