City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwadi,Very Poor,349,"PM
10",1/2,Rajasthan
Dharuhera,Very Poor,341,"PM
2.5",1/1,Haryana
Greater Noida,Very Poor,328,"PM , PM
10 2.5",2/2,Uttar Pradesh
Noida,Very Poor,324,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,315,"PM
2.5",39/40,Delhi
Ghaziabad,Very Poor,313,"PM
2.5",3/4,Uttar Pradesh
Angul,Very Poor,308,"O
3",1/1,Odisha
Rajkot,Very Poor,302,"O
3",1/1,Gujarat
Gurugram,Poor,300,"PM
2.5",4/4,Haryana
Manesar,Poor,296,"PM
2.5",1/1,Haryana
Vadodara,Poor,274,"PM
2.5",1/1,Gujarat
Mandideep,Poor,272,"PM
2.5",1/1,Madhya Pradesh
Baghpat,Poor,271,"PM
2.5",1/2,Uttar Pradesh
Charkhi Dadri,Poor,270,"PM
2.5",1/1,Haryana
Singrauli,Poor,267,"PM
2.5",1/1,Madhya Pradesh
Ballabgarh,Poor,247,"PM
2.5",1/1,Haryana
Cuttack,Poor,241,"O
3",1/1,Odisha
Chittorgarh,Poor,237,"PM
2.5",1/1,Rajasthan
Ankleshwar,Poor,234,"PM
2.5",1/1,Gujarat
Baddi,Poor,232,"PM
2.5",1/1,Himachal Pradesh
Jhalawar,Poor,227,"PM
2.5",1/1,Rajasthan
Surat,Poor,220,"PM , PM
10 2.5",2/2,Gujarat
Gummidipoondi,Poor,217,"PM
2.5",1/1,Tamil Nadu
Keonjhar,Poor,217,"PM
2.5",1/1,Odisha
Tumakuru,Poor,217,"PM
2.5",1/1,Karnataka
Visakhapatnam,Poor,207,"PM
2.5",1/1,Andhra Pradesh
Kollam,Poor,201,"PM
2.5",1/1,Kerala
Faridabad,Moderate,197,"PM , PM
10 2.5",3/4,Haryana
Dhule,Moderate,197,"PM
2.5",1/1,Maharashtra
Guwahati,Moderate,196,"PM , PM
10 2.5",3/4,Assam
Byasanagar,Moderate,196,"O
3",1/1,Odisha
Rajamahendravaram,Moderate,196,"PM
2.5",1/1,Andhra Pradesh
Tonk,Moderate,195,"PM
2.5",1/1,Rajasthan
Balasore,Moderate,195,"PM
2.5",1/1,Odisha
Pali,Moderate,191,"PM
2.5",1/1,Rajasthan
Malegaon,Moderate,190,"PM
2.5",1/1,Maharashtra
Bulandshahr,Moderate,189,"PM
2.5",1/1,Uttar Pradesh
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Bileipada,Moderate,184,"PM
10",1/1,Odisha
Naharlagun,Moderate,183,"PM
2.5",1/1,
Udaipur,Moderate,182,"PM
2.5",1/1,Rajasthan
Bhilwara,Moderate,182,"PM
2.5",1/1,Rajasthan
Churu,Moderate,181,"PM
2.5",1/1,Rajasthan
Narnaul,Moderate,179,"PM
2.5",1/1,Haryana
Kota,Moderate,179,"PM , PM
10 2.5",3/3,Rajasthan
Barbil,Moderate,179,"PM
2.5",1/1,Odisha
Sikar,Moderate,179,"PM
2.5",1/1,Rajasthan
