City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nandesari,Poor,208,"PM
2.5",1/1,Gujarat
Aurangabad (Bihar),Moderate,192,"PM
10",1/1,Bihar
Bileipada,Moderate,189,"PM
10",1/1,Odisha
Greater Noida,Moderate,161,"PM
10",2/2,Uttar Pradesh
Jhansi,Moderate,156,CO,1/1,Uttar Pradesh
Muzaffarnagar,Moderate,156,"O
3",1/1,Uttar Pradesh
Baddi,Moderate,155,"PM
10",1/1,Himachal Pradesh
Ghaziabad,Moderate,146,"PM
10",4/4,Uttar Pradesh
Meerut,Moderate,142,"PM , O
10 3",2/3,Uttar Pradesh
Chhapra,Moderate,135,"PM
2.5",1/1,Bihar
Bhiwadi,Moderate,134,"PM
10",2/2,Rajasthan
Dholpur,Moderate,134,"PM
10",1/1,Rajasthan
Noida,Moderate,131,"PM
10",4/4,Uttar Pradesh
Bulandshahr,Moderate,126,"PM
10",1/1,Uttar Pradesh
Hapur,Moderate,121,"NO
2",1/1,Uttar Pradesh
Moradabad,Moderate,120,"PM , PM
10 2.5",5/7,Uttar Pradesh
Delhi,Moderate,120,"CO, PM , PM
10 2.5",36/39,Delhi
Vapi,Moderate,117,"PM
10",1/1,Gujarat
Siwan,Moderate,115,"PM
10",1/1,Bihar
Agra,Moderate,114,"PM , PM
10 2.5",5/6,Uttar Pradesh
Baghpat,Moderate,113,"PM
10",1/2,Uttar Pradesh
Dausa,Moderate,113,"PM
10",1/1,Rajasthan
Gwalior,Moderate,112,"PM
10",3/4,Madhya Pradesh
Hajipur,Moderate,111,"PM
2.5",1/1,Bihar
Lucknow,Moderate,110,"PM , PM
10 2.5",6/6,Uttar Pradesh
Pali,Moderate,104,"PM
2.5",1/1,Rajasthan
Tonk,Moderate,104,"PM
10",1/1,Rajasthan
Damoh,Moderate,103,"PM
10",1/1,Madhya Pradesh
Rajgir,Moderate,102,"PM
2.5",1/1,Bihar
Patna,Moderate,101,"PM , O
10 3",5/6,Bihar
Jaipur,Moderate,101,"PM , O
10 3",6/6,Rajasthan
Jalore,Satisfactory,100,"PM
10",1/1,Rajasthan
Mandideep,Satisfactory,100,"PM
10",1/1,Madhya Pradesh
Gurugram,Satisfactory,100,"PM
10",1/4,Haryana
Rairangpur,Satisfactory,100,"PM
10",1/1,Odisha
Maihar,Satisfactory,100,"PM
10",1/1,Madhya Pradesh
Dewas,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Kanpur,Satisfactory,99,"PM , PM
10 2.5",3/4,Uttar Pradesh
Sagar,Satisfactory,98,"PM
10",1/2,Madhya Pradesh
Barbil,Satisfactory,98,"PM
10",1/1,Odisha
Rourkela,Satisfactory,96,"CO, PM
10",2/3,Odisha
Bareilly,Satisfactory,96,"PM , SO
10 2",2/2,Uttar Pradesh
Bharatpur,Satisfactory,96,"PM
10",1/1,Rajasthan
Karauli,Satisfactory,95,"PM
10",1/1,Rajasthan
Banswara,Satisfactory,95,"PM
10",1/1,Rajasthan
Dhanbad,Satisfactory,95,"NO
2",1/2,Jharkhand
Samastipur,Satisfactory,94,"PM
2.5",1/1,Bihar
Katihar,Satisfactory,93,CO,1/1,Bihar
Vrindavan,Satisfactory,91,"PM
10",1/1,Uttar Pradesh
Jalna,Satisfactory,89,"O
3",1/1,Maharashtra
Bihar Sharif,Satisfactory,89,"PM
10",1/1,Bihar
Sri Ganganagar,Satisfactory,88,"O
3",1/1,Rajasthan
Kalyan,Satisfactory,87,"PM
10",1/2,Maharashtra
Gummidipoondi,Satisfactory,87,"PM
2.5",1/1,Tamil Nadu
Bathinda,Satisfactory,86,"PM
10",1/1,Punjab
Sirohi,Satisfactory,85,"PM
10",1/1,Rajasthan
Pithampur,Satisfactory,85,"PM
10",1/1,Madhya Pradesh
Bhopal,Satisfactory,85,"PM
10",3/3,Madhya Pradesh
Sawai Madhopur,Satisfactory,85,"PM
10",1/1,Rajasthan
Byrnihat,Satisfactory,85,"PM
2.5",1/1,Meghalaya
Kashipur,Satisfactory,84,"PM
10",1/1,Uttarakhand
Vatva,Satisfactory,84,"PM
10",1/1,Gujarat
Visakhapatnam,Satisfactory,84,"PM
10",1/1,Andhra Pradesh
Keonjhar,Satisfactory,83,"PM
10",1/1,Odisha
Bikaner,Satisfactory,82,"PM
10",1/1,Rajasthan
Jhalawar,Satisfactory,80,"O
3",1/1,Rajasthan
Varanasi,Satisfactory,80,"PM
10",4/4,Uttar Pradesh
Ludhiana,Satisfactory,79,"PM
10",1/1,Punjab
Hanumangarh,Satisfactory,79,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,78,"PM
10",1/1,Rajasthan
Nagaur,Satisfactory,78,"PM
10",1/1,Rajasthan
Ahmedabad,Satisfactory,78,"PM , O
10 3",8/9,Gujarat
Ajmer,Satisfactory,78,"O
3",1/1,Rajasthan
Rupnagar,Satisfactory,78,"PM
2.5",1/1,Punjab
Chittorgarh,Satisfactory,77,"PM
10",1/1,Rajasthan
Jalandhar,Satisfactory,77,"PM
10",1/1,Punjab
